date,time,machine,group,event_type,source_status,source,confidence,hit_sequence_id,start_count
20260906,10:13,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,24
20260906,10:42,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,182
20260906,10:45,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,3
20260906,11:19,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,4,205
20260906,11:23,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,31
20260906,13:17,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,6,554
20260906,14:50,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,7,384
20260906,15:13,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,8,196
20260906,15:16,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,1
20260906,15:31,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,128
20260906,15:35,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,38
20260906,15:37,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,12,1
20260906,15:40,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,13,17
20260906,15:49,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,14,73
20260906,15:52,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,15,20
20260906,15:55,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,16,4
20260906,15:59,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,17,22
20260906,16:02,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,18,11
20260906,16:05,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,19,9
20260906,10:13,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,24
20260906,10:16,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,11
20260906,10:19,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,5
20260906,10:24,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,28
20260906,10:26,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,7
20260906,10:46,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,6,142
20260906,10:51,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,30
20260906,10:55,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,27
20260906,12:43,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,9,493
20260906,13:09,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,10,162
20260906,13:13,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,9
20260906,13:18,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,12,56
20260906,13:22,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,13,14
20260906,13:52,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,14,203
20260906,13:58,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,15,74
20260906,16:09,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,16,641
20260906,16:12,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,17,5
20260906,18:15,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,18,306
20260906,12:11,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,171
20260906,12:32,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,164
20260906,12:35,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,3
20260906,12:42,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,89
20260906,13:36,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,5,333
20260906,13:41,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,52
20260906,13:45,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,19
20260906,15:29,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,8,588
20260906,15:32,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,5
20260906,15:35,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,24
20260906,15:39,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,30
