time,minute,g1,g2,g3,g4,g5,g6,g7,g8,g9,all39_total
09:00,540,0,0,0,0,0,0,0,0,0,0
09:05,545,0,0,0,0,0,0,0,0,0,0
09:10,550,0,0,0,0,0,0,0,0,0,0
09:15,555,0,0,0,0,0,0,0,0,0,0
09:20,560,0,0,0,0,0,0,0,0,0,0
09:25,565,0,0,0,0,0,0,0,0,0,0
09:30,570,0,0,0,0,0,0,0,0,0,0
09:35,575,0,0,0,0,0,0,0,0,0,0
09:40,580,0,0,0,0,0,0,0,0,0,0
09:45,585,0,0,0,0,0,0,0,0,0,0
09:50,590,0,0,0,0,0,0,0,0,0,0
09:55,595,0,0,0,0,0,0,0,0,0,0
10:00,600,0,0,0,0,0,0,0,0,0,0
10:05,605,0,0,0,0,0,0,0,0,0,0
10:10,610,0,-178,-89,-178,0,0,0,-356,-255,-1056
10:15,615,0,-178,-89,-178,0,0,0,-356,-255,-1056
10:20,620,0,-178,-89,-178,0,0,0,-356,-255,-1056
10:25,625,992,3103,-380,5517,0,-889,0,-2133,-1532,4678
10:30,630,992,3103,-380,5517,0,-889,0,-2133,-1532,4678
10:35,635,992,3103,-380,5517,0,-889,0,-2133,-1532,4678
10:40,640,3719,7759,-2222,7242,0,-2489,0,-4445,-3442,6122
10:45,645,3719,7759,-2222,7242,0,-2489,0,-4445,-3442,6122
10:50,650,3719,7759,-2222,7242,0,-2489,0,-4445,-3442,6122
10:55,655,3719,7759,-2222,7242,0,-2489,0,-4445,-3442,6122
11:00,660,7653,7152,-964,8260,-711,-3733,-533,-4978,-4818,7328
11:05,665,7653,7152,-964,8260,-711,-3733,-533,-4978,-4818,7328
11:10,670,11457,6441,-804,9283,-978,-4623,-1067,-587,-5329,13793
11:15,675,11457,6441,-804,9283,-978,-4623,-1067,-587,-5329,13793
11:20,680,11457,6441,-804,9283,-978,-4623,-1067,-587,-5329,13793
11:25,685,11457,6441,-804,9283,-978,-4623,-1067,-587,-5329,13793
11:30,690,12372,9892,9138,6126,-2195,-5743,-3022,2037,-7472,21133
11:35,695,12372,9892,9138,6126,-2195,-5743,-3022,2037,-7472,21133
11:40,700,12372,9892,9138,6126,-2195,-5743,-3022,2037,-7472,21133
11:45,705,8623,9618,16380,3319,-5914,-5020,-4445,2203,-9004,15760
11:50,710,8623,9618,16380,3319,-5914,-5020,-4445,2203,-9004,15760
11:55,715,8623,9618,16380,3319,-5914,-5020,-4445,2203,-9004,15760
12:00,720,8623,9618,16380,3319,-5914,-5020,-4445,2203,-9004,15760
12:05,725,10348,12258,12651,1035,-10775,-1662,-3448,-1362,-10281,8764
12:10,730,10348,12258,12651,1035,-10775,-1662,-3448,-1362,-10281,8764
12:15,735,10348,12258,12651,1035,-10775,-1662,-3448,-1362,-10281,8764
12:20,740,10348,12258,12651,1035,-10775,-1662,-3448,-1362,-10281,8764
12:25,745,10348,12258,12651,1035,-10775,-1662,-3448,-1362,-10281,8764
12:30,750,11314,9193,9601,3406,-14747,-566,-7138,5886,-14036,2913
12:35,755,11314,9193,9601,3406,-14747,-566,-7138,5886,-14036,2913
12:40,760,11314,9193,9601,3406,-14747,-566,-7138,5886,-14036,2913
12:45,765,11314,9193,9601,3406,-14747,-566,-7138,5886,-14036,2913
12:50,770,14681,10487,6988,11379,-8116,-4085,-11023,9525,-19645,10191
12:55,775,14681,10487,6988,11379,-8116,-4085,-11023,9525,-19645,10191
13:00,780,14681,10487,6988,11379,-8116,-4085,-11023,9525,-19645,10191
13:05,785,23120,7782,2964,16724,-10428,-507,-10409,16581,-16602,29225
13:10,790,23120,7782,2964,16724,-10428,-507,-10409,16581,-16602,29225
13:15,795,23120,7782,2964,16724,-10428,-507,-10409,16581,-16602,29225
13:20,800,23120,7782,2964,16724,-10428,-507,-10409,16581,-16602,29225
13:25,805,32377,4459,1566,19701,-7100,8056,-6970,18036,-18705,51420
13:30,810,32377,4459,1566,19701,-7100,8056,-6970,18036,-18705,51420
13:35,815,32377,4459,1566,19701,-7100,8056,-6970,18036,-18705,51420
13:40,820,32377,4459,1566,19701,-7100,8056,-6970,18036,-18705,51420
13:45,825,32377,4459,1566,19701,-7100,8056,-6970,18036,-18705,51420
13:50,830,30460,66,-1527,16668,2841,4548,-8888,18603,-20902,41869
13:55,835,30460,66,-1527,16668,2841,4548,-8888,18603,-20902,41869
14:00,840,30460,66,-1527,16668,2841,4548,-8888,18603,-20902,41869
14:05,845,30460,66,-1527,16668,2841,4548,-8888,18603,-20902,41869
14:10,850,30503,-3617,1464,17184,7173,1706,-10994,16862,-20926,39355
14:15,855,30503,-3617,1464,17184,7173,1706,-10994,16862,-20926,39355
14:20,860,30503,-3617,1464,17184,7173,1706,-10994,16862,-20926,39355
14:25,865,30503,-3617,1464,17184,7173,1706,-10994,16862,-20926,39355
14:30,870,31175,-7668,-3790,15461,4664,-3482,-12568,16318,-22463,17647
14:35,875,31175,-7668,-3790,15461,4664,-3482,-12568,16318,-22463,17647
14:40,880,31175,-7668,-3790,15461,4664,-3482,-12568,16318,-22463,17647
14:45,885,29569,-7249,-8088,11631,-1506,-2662,-13828,16668,-20602,3933
14:50,890,29569,-7249,-8088,11631,-1506,-2662,-13828,16668,-20602,3933
14:55,895,29569,-7249,-8088,11631,-1506,-2662,-13828,16668,-20602,3933
15:00,900,29569,-7249,-8088,11631,-1506,-2662,-13828,16668,-20602,3933
15:05,905,29569,-7249,-8088,11631,-1506,-2662,-13828,16668,-20602,3933
15:10,910,27428,-10243,-10524,7804,-4690,-3473,-14750,12325,-18753,-14876
15:15,915,27428,-10243,-10524,7804,-4690,-3473,-14750,12325,-18753,-14876
15:20,920,27428,-10243,-10524,7804,-4690,-3473,-14750,12325,-18753,-14876
15:25,925,27428,-10243,-10524,7804,-4690,-3473,-14750,12325,-18753,-14876
15:30,930,29098,-11550,-5712,4305,-6889,-7366,-18785,15688,-22152,-23363
15:35,935,29098,-11550,-5712,4305,-6889,-7366,-18785,15688,-22152,-23363
15:40,940,29098,-11550,-5712,4305,-6889,-7366,-18785,15688,-22152,-23363
15:45,945,25947,-9888,100,383,-4350,-2725,-19934,19000,-20861,-12328
15:50,950,25947,-9888,100,383,-4350,-2725,-19934,19000,-20861,-12328
15:55,955,25947,-9888,100,383,-4350,-2725,-19934,19000,-20861,-12328
16:00,960,25947,-9888,100,383,-4350,-2725,-19934,19000,-20861,-12328
16:05,965,25947,-9888,100,383,-4350,-2725,-19934,19000,-20861,-12328
16:10,970,23751,-10170,6738,5626,6000,-2195,-17091,16425,-15972,13112
16:15,975,23751,-10170,6738,5626,6000,-2195,-17091,16425,-15972,13112
16:20,980,23751,-10170,6738,5626,6000,-2195,-17091,16425,-15972,13112
16:25,985,23751,-10170,6738,5626,6000,-2195,-17091,16425,-15972,13112
16:30,990,24301,-9954,13716,24396,14208,-3964,-12974,19010,-17150,51589
16:35,995,24301,-9954,13716,24396,14208,-3964,-12974,19010,-17150,51589
16:40,1000,24301,-9954,13716,24396,14208,-3964,-12974,19010,-17150,51589
16:45,1005,24301,-9954,13716,24396,14208,-3964,-12974,19010,-17150,51589
16:50,1010,21728,-8097,10705,24709,14909,658,-12576,21981,-21361,52656
16:55,1015,21728,-8097,10705,24709,14909,658,-12576,21981,-21361,52656
17:00,1020,21728,-8097,10705,24709,14909,658,-12576,21981,-21361,52656
17:05,1025,22203,-10989,7576,25884,15450,4325,-9433,18774,-24283,49507
17:10,1030,22203,-10989,7576,25884,15450,4325,-9433,18774,-24283,49507
17:15,1035,22203,-10989,7576,25884,15450,4325,-9433,18774,-24283,49507
17:20,1040,22203,-10989,7576,25884,15450,4325,-9433,18774,-24283,49507
17:25,1045,22203,-10989,7576,25884,15450,4325,-9433,18774,-24283,49507
17:30,1050,26951,-13333,4333,26460,9368,6697,-8023,22093,-19223,55323
17:35,1055,26951,-13333,4333,26460,9368,6697,-8023,22093,-19223,55323
17:40,1060,26951,-13333,4333,26460,9368,6697,-8023,22093,-19223,55323
17:45,1065,26951,-13333,4333,26460,9368,6697,-8023,22093,-19223,55323
17:50,1070,26692,-15692,764,27381,6801,5597,-9257,29045,-21768,49563
17:55,1075,26692,-15692,764,27381,6801,5597,-9257,29045,-21768,49563
18:00,1080,26692,-15692,764,27381,6801,5597,-9257,29045,-21768,49563
18:05,1085,26692,-15692,764,27381,6801,5597,-9257,29045,-21768,49563
18:10,1090,26455,-18088,-718,30431,4499,5597,-9774,32598,-22981,48019
18:15,1095,26455,-18088,-718,30431,4499,5597,-9774,32598,-22981,48019
18:20,1100,26455,-18088,-718,30431,4499,5597,-9774,32598,-22981,48019
18:25,1105,25862,-8473,-1238,35000,2356,6411,-11520,30185,-24532,54051
18:30,1110,25862,-8473,-1238,35000,2356,6411,-11520,30185,-24532,54051
18:35,1115,25862,-8473,-1238,35000,2356,6411,-11520,30185,-24532,54051
18:40,1120,25862,-8473,-1238,35000,2356,6411,-11520,30185,-24532,54051
18:45,1125,25862,-8473,-1238,35000,2356,6411,-11520,30185,-24532,54051
18:50,1130,24687,-4529,-2445,39655,9847,6561,-12048,29139,-22463,68404
18:55,1135,24687,-4529,-2445,39655,9847,6561,-12048,29139,-22463,68404
19:00,1140,24687,-4529,-2445,39655,9847,6561,-12048,29139,-22463,68404
19:05,1145,24687,-4529,-2445,39655,9847,6561,-12048,29139,-22463,68404
19:10,1150,23825,-4308,-2445,40517,10938,12813,-12738,28794,-23498,73898
19:15,1155,23825,-4308,-2445,40517,10938,12813,-12738,28794,-23498,73898
19:20,1160,23825,-4308,-2445,40517,10938,12813,-12738,28794,-23498,73898
19:25,1165,23825,2402,-3066,39482,19053,17042,-13182,28815,-23843,90528
19:30,1170,23825,2402,-3066,39482,19053,17042,-13182,28815,-23843,90528
19:35,1175,23825,2402,-3066,39482,19053,17042,-13182,28815,-23843,90528
19:40,1180,23825,2402,-3066,39482,19053,17042,-13182,28815,-23843,90528
19:45,1185,23318,3588,-3066,38448,24944,19531,-15206,28988,-23843,96702
19:50,1190,23318,3588,-3066,38448,24944,19531,-15206,28988,-23843,96702
19:55,1195,23318,3588,-3066,38448,24944,19531,-15206,28988,-23843,96702
20:00,1200,23318,3588,-3066,38448,24944,19531,-15206,28988,-23843,96702
20:05,1205,23318,3588,-3066,38448,24944,19531,-15206,28988,-23843,96702
20:10,1210,22707,7281,-3066,37155,22073,18820,-15561,30194,-24187,95416
20:15,1215,22707,7281,-3066,37155,22073,18820,-15561,30194,-24187,95416
