date,time,machine,group,event_type,source,confidence,ambiguity,hit_sequence_id,start_count
20260906,10:11,0049,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,17
20260906,10:11,0056,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,26
20260906,10:13,0039,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,24
20260906,10:13,0040,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,24
20260906,10:15,0064,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,19
20260906,10:42,0039,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,2,182
20260906,10:46,0040,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,6,142
20260906,10:49,0055,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,17
20260906,10:52,0071,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,168
20260906,10:54,0046,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,15
20260906,10:56,0062,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,262
20260906,10:59,0075,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,18
20260906,11:02,0066,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,259
20260906,11:02,0074,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,41
20260906,11:19,0039,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,4,205
20260906,11:21,0069,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,317
20260906,11:21,0075,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,2,157
20260906,11:26,0053,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,83
20260906,11:31,0060,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,91
20260906,11:44,0060,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,3,104
20260906,11:48,0074,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,171
20260906,11:51,0064,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,6,287
20260906,11:52,0052,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,49
20260906,12:07,0044,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,144
20260906,12:07,0049,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,2,548
20260906,12:11,0041,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,171
20260906,12:12,0053,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,4,214
20260906,12:14,0059,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,236
20260906,12:24,0047,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,229
20260906,12:24,0058,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,140
20260906,12:28,0068,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,259
20260906,12:32,0041,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,2,164
20260906,12:40,0046,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,4,489
20260906,12:43,0040,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,9,493
20260906,12:46,0051,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,317
20260906,12:47,0045,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,250
20260906,12:47,0069,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,2,287
20260906,12:49,0067,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,16
20260906,12:50,0064,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,13,126
20260906,12:51,0054,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,81
20260906,12:52,0053,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,7,211
20260906,12:53,0052,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,3,285
20260906,12:56,0042,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,119
20260906,12:59,0059,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,2,144
20260906,13:00,0055,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,322
20260906,13:01,0060,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,9,177
20260906,13:05,0065,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,71
20260906,13:08,0051,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,2,172
20260906,13:09,0040,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,10,162
20260906,13:10,0064,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,15,102
20260906,13:16,0052,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,7,122
20260906,13:17,0039,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,6,554
20260906,13:22,0059,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,7,106
20260906,13:23,0077,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,558
20260906,13:36,0041,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,333
20260906,13:38,0050,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,208
20260906,13:38,0054,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,107
20260906,13:39,0053,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,9,233
20260906,13:44,0069,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,3,225
20260906,13:47,0075,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,6,443
20260906,13:49,0064,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,18,131
20260906,13:52,0040,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,14,203
20260906,13:59,0050,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,3,138
20260906,14:04,0067,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,6,284
20260906,14:13,0063,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,1165
20260906,14:15,0046,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,9,357
20260906,14:17,0068,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,333
20260906,14:20,0062,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,4,932
20260906,14:22,0050,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,4,199
20260906,14:24,0042,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,4,415
20260906,14:28,0054,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,8,275
20260906,14:32,0056,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,7,367
20260906,14:34,0069,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,4,220
20260906,14:37,0044,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,18,221
20260906,14:40,0054,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,10,108
20260906,14:42,0052,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,9,363
20260906,14:50,0039,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,7,384
20260906,14:52,0060,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,14,243
20260906,14:57,0077,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,7,276
20260906,15:02,0057,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,418
20260906,15:05,0044,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,19,183
20260906,15:05,0071,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,6,521
20260906,15:12,0046,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,12,244
20260906,15:13,0039,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,8,196
20260906,15:13,0058,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,7,528
20260906,15:13,0066,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,10,536
20260906,15:21,0074,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,8,978
20260906,15:23,0060,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,16,179
20260906,15:26,0043,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,941
20260906,15:28,0051,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,4,680
20260906,15:29,0041,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,8,588
20260906,15:30,0072,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,914
20260906,15:34,0066,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,11,141
20260906,15:43,0065,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,2,455
20260906,15:44,0076,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,203
20260906,15:45,0045,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,2,407
20260906,15:45,0077,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,10,210
20260906,15:46,0042,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,402
20260906,15:47,0043,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,2,161
20260906,15:52,0059,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,11,389
20260906,15:55,0057,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,4,181
20260906,15:56,0058,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,8,267
20260906,15:59,0046,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,15,211
20260906,15:59,0072,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,4,130
20260906,16:00,0049,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,8,649
20260906,16:09,0040,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,16,641
20260906,16:09,0062,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,7,472
20260906,16:13,0060,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,21,137
20260906,16:14,0067,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,7,293
20260906,16:14,0074,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,12,225
20260906,16:28,0069,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,6,474
20260906,16:30,0070,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,824
20260906,16:31,0047,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,4,947
20260906,16:31,0048,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,311
20260906,16:32,0071,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,15,271
20260906,16:47,0041,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,14,361
20260906,16:55,0046,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,19,146
20260906,17:02,0072,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,7,332
20260906,17:05,0071,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,16,213
20260906,17:10,0045,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,416
20260906,17:12,0049,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,12,271
20260906,17:16,0054,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,15,291
20260906,17:21,0047,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,6,269
20260906,17:28,0062,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,14,289
20260906,17:35,0067,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,9,277
20260906,17:35,0068,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,6,788
20260906,17:49,0049,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,14,165
20260906,17:58,0046,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,25,113
20260906,18:02,0056,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,10,500
20260906,18:02,0065,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,401
20260906,18:15,0040,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,18,306
20260906,18:20,0060,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,23,352
20260906,18:23,0050,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,774
20260906,18:24,0077,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,27,248
20260906,18:26,0054,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,16,328
20260906,18:38,0065,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,10,137
20260906,18:47,0060,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,25,167
20260906,18:54,0051,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,6,382
20260906,18:55,0047,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,7,362
20260906,18:58,0049,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,25,111
20260906,19:01,0062,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,21,280
20260906,19:06,0065,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,11,176
20260906,19:10,0050,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,10,143
20260906,19:22,0051,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,10,119
20260906,19:29,0047,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,11,149
20260906,19:33,0056,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,16,229
20260906,19:40,0062,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,22,188
20260906,20:02,0054,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,18,271
20260906,20:07,0041,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,15,1061
20260906,20:07,0077,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,37,219
20260906,20:11,0054,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,19,109
20260906,20:44,0051,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,13,297
