signal_date,next_date,group,machine_count,group_signal_total,group_signal_score,any_signal_machine_count,all3_machine_count,up_up_up_count,right_count,low_convergence_right_count,no_signal_machine_count,signal_machine_ratio,all3_machine_ratio,down_down_down_count,next_bullish_count,next_bullish_rate,next_close_mean,next_close_median,next_close_sum,next_high_mean,next_low_mean,next_max_close,next_max_high,next_min_low,next_any_close_gt_3000,next_any_close_gt_5000,next_any_close_gt_10000,next_any_close_gt_15000,next_any_close_gt_20000,next_any_close_gt_3000_machine_count,next_any_close_gt_5000_machine_count,next_any_close_gt_10000_machine_count,evaluated,rank
2026-07-01,2026-07-02,g3,5,3,0.6,1,1,1,1,1,4,0.2,0.2,0,3,0.6,3826.6,1724.0,19133.0,9689.6,-4657.8,16207.0,19655.0,-9067.0,True,True,True,True,False,2,2,1,True,5
2026-07-01,2026-07-02,g4,5,0,0.0,0,0,0,0,0,5,0.0,0.0,0,1,0.2,-6057.8,-7200.0,-30289.0,1500.0,-9315.4,5000.0,5000.0,-14400.0,True,False,False,False,False,1,0,0,True,8
2026-07-01,2026-07-02,g5,5,3,0.6,2,0,1,1,1,3,0.4,0.0,0,2,0.4,108.6,-2311.0,543.0,7803.4,-8068.6,17355.0,22810.0,-17956.0,True,True,True,True,False,2,2,1,True,6
2026-07-01,2026-07-02,g6,4,4,1.0,2,0,1,2,1,2,0.5,0.0,0,3,0.75,2939.0,7931.0,11756.0,9134.5,-9591.75,17851.0,20331.0,-21957.0,True,True,True,True,False,3,2,2,True,2
2026-07-01,2026-07-02,g7,4,5,1.25,2,1,1,2,2,2,0.5,0.25,0,1,0.25,1463.75,-2800.0,5855.0,9980.75,-5019.0,21322.0,25785.0,-9867.0,True,True,True,True,True,1,1,1,True,1
2026-07-01,2026-07-02,g8,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,3,0.75,3940.0,3577.5,15760.0,7693.75,-3200.25,9138.0,12586.0,-9156.0,True,True,False,False,False,2,2,0,True,9
2026-07-01,2026-07-02,g9,4,3,0.75,1,1,1,1,1,3,0.25,0.25,0,2,0.5,3127.75,-83.5,12511.0,6616.5,-6111.0,15345.0,17931.0,-8800.0,True,True,True,True,False,1,1,1,True,4
2026-07-02,2026-07-03,g1,4,2,0.5,1,0,0,1,1,3,0.25,0.0,1,0,0.0,-7244.25,-5377.5,-28977.0,4094.75,-9777.75,-2044.0,12241.0,-16178.0,False,False,False,False,False,0,0,0,True,4
2026-07-02,2026-07-03,g2,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,2,0.5,6880.75,3561.5,27523.0,13921.75,-4989.5,30000.0,30256.0,-9600.0,True,True,True,True,True,2,2,2,True,9
2026-07-02,2026-07-03,g3,5,6,1.2,3,0,1,3,2,2,0.6,0.0,0,3,0.6,16634.2,15620.0,83171.0,20662.8,-4021.2,53438.0,53438.0,-16000.0,True,True,True,True,True,3,3,3,True,2
2026-07-02,2026-07-03,g4,5,1,0.2,1,0,1,0,0,4,0.2,0.0,1,1,0.2,-8902.6,-11378.0,-44513.0,3793.2,-13582.4,13621.0,13966.0,-18667.0,True,True,True,False,False,1,1,1,True,8
2026-07-02,2026-07-03,g5,5,4,0.8,2,0,1,2,1,3,0.4,0.0,1,4,0.8,6379.6,5345.0,31898.0,10342.0,-5775.4,17603.0,20331.0,-12978.0,True,True,True,True,False,4,3,2,True,3
2026-07-02,2026-07-03,g6,4,5,1.25,2,1,1,2,2,2,0.5,0.25,0,4,1.0,17532.0,13189.5,70128.0,19943.75,-1709.5,35128.0,36154.0,-5156.0,True,True,True,True,True,4,4,2,True,1
2026-07-02,2026-07-03,g7,4,1,0.25,1,0,1,0,0,3,0.25,0.0,1,2,0.5,4282.0,665.5,17128.0,9956.5,-9462.25,25041.0,26033.0,-17067.0,True,True,True,True,True,1,1,1,True,5
2026-07-02,2026-07-03,g8,4,1,0.25,1,0,1,0,0,3,0.25,0.0,1,3,0.75,9764.5,1896.5,39058.0,13067.75,-4177.75,36154.0,36667.0,-7022.0,True,True,True,True,True,2,1,1,True,6
2026-07-02,2026-07-03,g9,4,1,0.25,1,0,1,0,0,3,0.25,0.0,1,2,0.5,1137.5,2419.5,4550.0,7284.25,-9777.75,15000.0,16034.0,-18311.0,True,True,True,False,False,2,2,2,True,7
2026-07-03,2026-07-04,g1,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,0,0.0,-6822.0,-5022.0,-27288.0,3448.25,-10977.5,-1244.0,6034.0,-16533.0,False,False,False,False,False,0,0,0,True,8
2026-07-03,2026-07-04,g2,4,2,0.5,1,0,0,1,1,3,0.25,0.0,1,0,0.0,-9052.75,-5244.0,-36211.0,1250.0,-13097.5,-2489.0,4483.0,-23234.0,False,False,False,False,False,0,0,0,True,4
2026-07-03,2026-07-04,g3,5,4,0.8,2,0,0,2,2,3,0.4,0.0,2,0,0.0,-5724.6,-5867.0,-28623.0,3189.8,-8640.0,-1778.0,8190.0,-11378.0,False,False,False,False,False,0,0,0,True,2
2026-07-03,2026-07-04,g4,5,5,1.0,3,1,2,2,1,2,0.6,0.2,2,3,0.6,2107.2,2414.0,10536.0,10829.4,-8616.2,17241.0,23802.0,-15111.0,True,True,True,True,False,2,2,2,True,1
2026-07-03,2026-07-04,g5,5,3,0.6,1,1,1,1,1,4,0.2,0.2,0,1,0.2,-514.4,-2400.0,-2572.0,5896.4,-9813.6,14138.0,16379.0,-17600.0,True,True,True,False,False,1,1,1,True,3
2026-07-03,2026-07-04,g6,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,2,0.5,-1701.75,-1475.5,-6807.0,6896.5,-8222.0,9655.0,16379.0,-13511.0,True,True,False,False,False,2,2,0,True,9
2026-07-03,2026-07-04,g7,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,1,0.25,-3047.0,-3289.0,-12188.0,5495.75,-5355.75,3190.0,8707.0,-8800.0,True,False,False,False,False,1,0,0,True,5
2026-07-03,2026-07-04,g8,4,2,0.5,1,0,0,1,1,3,0.25,0.0,2,3,0.75,5308.25,6077.5,21233.0,9202.5,-4755.5,11034.0,16207.0,-8711.0,True,True,True,False,False,2,2,2,True,6
2026-07-03,2026-07-04,g9,4,2,0.5,1,0,0,1,1,3,0.25,0.0,1,0,0.0,-11006.0,-9422.0,-44024.0,1875.0,-11717.25,-3733.0,7500.0,-21447.0,False,False,False,False,False,0,0,0,True,7
2026-07-04,2026-07-05,g1,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,1,0.25,-3748.0,-4088.5,-14992.0,5086.0,-7333.25,4741.0,6207.0,-11556.0,True,False,False,False,False,1,0,0,True,8
2026-07-04,2026-07-05,g2,4,4,1.0,2,0,0,2,2,2,0.5,0.0,0,1,0.25,-3980.5,-3822.0,-15922.0,2844.75,-15644.5,8966.0,11379.0,-20089.0,True,True,False,False,False,1,1,0,True,1
2026-07-04,2026-07-05,g3,5,0,0.0,0,0,0,0,0,5,0.0,0.0,0,1,0.2,-2991.2,-8711.0,-14956.0,5954.2,-10415.8,23306.0,23306.0,-22213.0,True,True,True,True,True,1,1,1,True,9
2026-07-04,2026-07-05,g4,5,2,0.4,1,0,1,1,0,4,0.2,0.0,0,3,0.6,4436.0,2586.0,22180.0,11525.0,-5410.2,19339.0,21074.0,-9956.0,True,True,True,True,False,2,2,2,True,6
2026-07-04,2026-07-05,g5,5,4,0.8,2,0,0,2,2,3,0.4,0.0,1,2,0.4,1083.0,-444.0,5415.0,7413.8,-6933.2,7759.0,16207.0,-15111.0,True,True,False,False,False,2,1,0,True,2
2026-07-04,2026-07-05,g6,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,3,0.75,7202.5,10345.0,28810.0,13017.25,-4711.0,13276.0,19655.0,-11733.0,True,True,True,False,False,3,3,2,True,3
2026-07-04,2026-07-05,g7,4,1,0.25,1,0,0,1,0,3,0.25,0.0,1,2,0.5,5849.5,7358.5,23398.0,10733.0,-5044.5,18103.0,18448.0,-10667.0,True,True,True,True,False,2,2,2,True,7
2026-07-04,2026-07-05,g8,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,0,0.0,-10580.0,-12622.0,-42320.0,1422.5,-13459.0,-3289.0,3793.0,-20681.0,False,False,False,False,False,0,0,0,True,4
2026-07-04,2026-07-05,g9,4,2,0.5,1,0,1,1,0,3,0.25,0.0,0,2,0.5,6024.5,2903.0,24098.0,11624.25,-8325.5,28760.0,29256.0,-21447.0,True,True,True,True,True,2,2,2,True,5
2026-07-05,2026-07-06,g1,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,1,0.25,-4427.25,-9422.0,-17709.0,5144.75,-11479.5,19091.0,20579.0,-17956.0,True,True,True,True,False,1,1,1,True,9
2026-07-05,2026-07-06,g2,4,4,1.0,2,0,0,2,2,2,0.5,0.0,0,2,0.5,-610.25,517.0,-2441.0,7931.0,-3177.75,3103.0,10517.0,-6578.0,True,False,False,False,False,1,0,0,True,1
2026-07-05,2026-07-06,g3,5,2,0.4,1,0,0,1,1,4,0.2,0.0,1,1,0.2,-3871.8,-3911.0,-19359.0,2327.6,-9191.2,2241.0,6293.0,-15111.0,False,False,False,False,False,0,0,0,True,8
2026-07-05,2026-07-06,g4,5,4,0.8,2,1,1,2,1,3,0.4,0.2,0,4,0.8,10051.4,4483.0,50257.0,13822.6,-1648.0,27769.0,29008.0,-3064.0,True,True,True,True,True,3,2,2,True,3
2026-07-05,2026-07-06,g5,5,4,0.8,2,0,1,2,1,3,0.4,0.0,1,4,0.8,8527.8,11552.0,42639.0,11707.0,-6471.2,18276.0,18276.0,-9689.0,True,True,True,True,False,4,4,3,True,4
2026-07-05,2026-07-06,g6,4,3,0.75,1,1,1,1,1,3,0.25,0.25,1,1,0.25,-2265.5,-6800.0,-9062.0,5252.5,-9336.25,19091.0,20579.0,-20426.0,True,True,True,True,False,1,1,1,True,5
2026-07-05,2026-07-06,g7,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,2,0.5,-228.25,730.5,-913.0,4762.75,-5755.25,7759.0,10172.0,-10133.0,True,True,False,False,False,2,1,0,True,6
2026-07-05,2026-07-06,g8,4,4,1.0,2,0,1,2,1,2,0.5,0.0,1,3,0.75,3528.0,3232.5,14112.0,9482.75,-4888.75,17069.0,18103.0,-13689.0,True,True,True,True,False,2,2,1,True,2
2026-07-05,2026-07-06,g9,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,1,0.25,-5068.25,-4178.0,-20273.0,1185.25,-7889.0,172.0,4741.0,-12089.0,False,False,False,False,False,0,0,0,True,7
2026-07-06,2026-07-07,g1,4,4,1.0,2,0,1,2,1,2,0.5,0.0,0,1,0.25,-3714.0,-12355.5,-14856.0,7508.0,-11562.75,26033.0,27273.0,-16178.0,True,True,True,True,True,1,1,1,True,1
2026-07-06,2026-07-07,g2,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,0,0.0,-12355.25,-10711.0,-49421.0,1336.5,-15777.5,-1956.0,3967.0,-26043.0,False,False,False,False,False,0,0,0,True,3
2026-07-06,2026-07-07,g3,5,0,0.0,0,0,0,0,0,5,0.0,0.0,1,3,0.6,3782.8,2069.0,18914.0,8456.6,-9696.8,32564.0,35128.0,-17778.0,True,True,True,True,True,1,1,1,True,6
2026-07-06,2026-07-07,g4,5,0,0.0,0,0,0,0,0,5,0.0,0.0,1,2,0.4,-1697.2,-1067.0,-8486.0,4638.0,-6826.6,5690.0,10690.0,-15289.0,True,True,False,False,False,2,1,0,True,7
2026-07-06,2026-07-07,g5,5,0,0.0,0,0,0,0,0,5,0.0,0.0,2,1,0.2,-5621.8,-800.0,-28109.0,1638.0,-8373.2,690.0,3017.0,-14933.0,False,False,False,False,False,0,0,0,True,8
2026-07-06,2026-07-07,g6,4,3,0.75,2,0,0,2,1,2,0.5,0.0,0,3,0.75,2950.25,7327.5,11801.0,9008.75,-7333.25,11724.0,15000.0,-15822.0,True,True,True,False,False,3,3,1,True,2
2026-07-06,2026-07-07,g7,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,2,0.5,2101.75,2778.0,8407.0,6896.5,-8400.0,11207.0,13793.0,-15467.0,True,True,True,False,False,2,2,1,True,9
2026-07-06,2026-07-07,g8,4,1,0.25,1,0,1,0,0,3,0.25,0.0,0,1,0.25,-2882.25,-3688.5,-11529.0,5452.75,-8622.5,7759.0,16207.0,-13867.0,True,True,False,False,False,1,1,0,True,5
2026-07-06,2026-07-07,g9,4,2,0.5,1,0,0,1,1,3,0.25,0.0,1,3,0.75,6414.25,7358.0,25657.0,9442.75,-6717.75,16897.0,16897.0,-11404.0,True,True,True,True,False,3,3,1,True,4
2026-07-07,2026-07-08,g1,4,2,0.5,1,0,0,1,1,3,0.25,0.0,1,1,0.25,-3193.75,-4311.0,-12775.0,4332.0,-8777.75,4914.0,8103.0,-13689.0,True,False,False,False,False,1,0,0,True,3
2026-07-07,2026-07-08,g2,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,2,0.5,-1663.75,271.0,-6655.0,4439.75,-8466.5,2759.0,8707.0,-11022.0,False,False,False,False,False,0,0,0,True,4
2026-07-07,2026-07-08,g3,5,6,1.2,3,0,0,3,3,2,0.6,0.0,0,2,0.4,2690.6,-1511.0,13453.0,10362.0,-4800.0,12414.0,18103.0,-8889.0,True,True,True,False,False,2,2,1,True,1
2026-07-07,2026-07-08,g4,5,2,0.4,1,0,0,1,1,4,0.2,0.0,1,4,0.8,12098.4,4224.0,60492.0,16312.2,-5986.4,35128.0,37179.0,-11022.0,True,True,True,True,True,3,2,2,True,7
2026-07-07,2026-07-08,g5,5,2,0.4,1,0,0,1,1,4,0.2,0.0,0,2,0.4,-3331.6,-5067.0,-16658.0,6810.4,-8871.4,12069.0,15000.0,-19556.0,True,True,True,False,False,2,2,1,True,8
2026-07-07,2026-07-08,g6,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,3,0.75,-1753.25,1207.0,-7013.0,5280.25,-8644.5,5862.0,13276.0,-15289.0,True,True,False,False,False,1,1,0,True,9
2026-07-07,2026-07-08,g7,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,0,0.0,-3711.0,-2488.5,-14844.0,3642.25,-4866.5,-1689.0,8707.0,-8178.0,False,False,False,False,False,0,0,0,True,5
2026-07-07,2026-07-08,g8,4,3,0.75,2,0,0,2,1,2,0.5,0.0,1,3,0.75,3614.25,5086.0,14457.0,7974.0,-10222.25,16552.0,17586.0,-15822.0,True,True,True,True,False,2,2,1,True,2
2026-07-07,2026-07-08,g9,4,2,0.5,1,0,0,1,1,3,0.25,0.0,2,1,0.25,-2372.25,-2400.0,-9489.0,3965.5,-6533.5,5000.0,5517.0,-9867.0,True,False,False,False,False,1,0,0,True,6
2026-07-08,2026-07-09,g1,4,2,0.5,1,0,0,1,1,3,0.25,0.0,1,0,0.0,-10533.75,-7155.5,-42135.0,2281.75,-11956.0,-5867.0,8879.0,-21957.0,False,False,False,False,False,0,0,0,True,3
2026-07-08,2026-07-09,g2,4,6,1.5,3,0,0,3,3,1,0.75,0.0,0,1,0.25,1410.0,-2800.0,5640.0,10447.0,-6178.0,26529.0,28512.0,-15289.0,True,True,True,True,True,1,1,1,True,1
2026-07-08,2026-07-09,g3,5,2,0.4,1,0,0,1,1,4,0.2,0.0,0,1,0.2,-5823.0,-5689.0,-29115.0,2965.6,-9338.4,9310.0,12414.0,-21447.0,True,True,False,False,False,1,1,0,True,4
2026-07-08,2026-07-09,g4,5,0,0.0,0,0,0,0,0,5,0.0,0.0,2,1,0.2,-4390.0,-6222.0,-21950.0,5500.0,-6897.8,2672.0,12931.0,-8711.0,False,False,False,False,False,0,0,0,True,7
2026-07-08,2026-07-09,g5,5,1,0.2,1,0,0,1,0,4,0.2,0.0,1,4,0.8,6163.2,1121.0,30816.0,8570.8,-8401.4,21570.0,25785.0,-12978.0,True,True,True,True,True,2,2,2,True,6
2026-07-08,2026-07-09,g6,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,2,0.5,718.5,-102.0,2874.0,7543.0,-10178.0,15345.0,16897.0,-18133.0,True,True,True,True,False,2,2,1,True,8
2026-07-08,2026-07-09,g7,4,1,0.25,1,0,1,0,0,3,0.25,0.0,1,2,0.5,-1408.0,-861.0,-5632.0,4525.75,-6555.5,5690.0,11034.0,-12267.0,True,True,False,False,False,1,1,0,True,5
2026-07-08,2026-07-09,g8,4,0,0.0,0,0,0,0,0,4,0.0,0.0,2,0,0.0,-9964.0,-7200.0,-39856.0,1573.25,-13799.75,-2222.0,6293.0,-26043.0,False,False,False,False,False,0,0,0,True,9
2026-07-08,2026-07-09,g9,4,3,0.75,2,0,1,1,1,2,0.5,0.0,0,1,0.25,-9143.5,-8889.0,-36574.0,754.25,-13488.75,1293.0,2155.0,-20089.0,False,False,False,False,False,0,0,0,True,2
2026-07-09,2026-07-10,g1,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,1,0.25,-8689.25,-9200.0,-34757.0,1638.0,-13072.25,5345.0,6552.0,-23489.0,True,True,False,False,False,1,1,0,True,7
2026-07-09,2026-07-10,g2,4,3,0.75,1,1,1,1,1,3,0.25,0.25,2,1,0.25,-1847.0,-4889.0,-7388.0,5710.5,-7599.75,16612.0,20083.0,-14222.0,True,True,True,True,False,1,1,1,True,5
2026-07-09,2026-07-10,g3,5,1,0.2,1,0,1,0,0,4,0.2,0.0,0,1,0.2,-8255.6,-10667.0,-41278.0,2965.6,-10666.8,1034.0,14828.0,-17778.0,False,False,False,False,False,0,0,0,True,9
2026-07-09,2026-07-10,g4,5,4,0.8,2,1,2,1,1,3,0.4,0.2,0,4,0.8,12099.4,8448.0,60497.0,15720.6,-3090.4,30769.0,32051.0,-7822.0,True,True,True,True,True,4,4,2,True,4
2026-07-09,2026-07-10,g5,5,3,0.6,1,1,1,1,1,4,0.2,0.2,1,3,0.6,-1186.0,1466.0,-5930.0,4120.6,-8622.2,4138.0,9224.0,-16889.0,True,False,False,False,False,1,0,0,True,6
2026-07-09,2026-07-10,g6,4,4,1.0,2,0,1,2,1,2,0.5,0.0,0,2,0.5,-283.5,37.5,-1134.0,2435.5,-6955.5,1724.0,4052.0,-9600.0,False,False,False,False,False,0,0,0,True,3
2026-07-09,2026-07-10,g7,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,2,0.5,-2697.25,-985.5,-10789.0,7693.75,-8711.25,9138.0,15862.0,-17956.0,True,True,False,False,False,2,2,0,True,8
2026-07-09,2026-07-10,g8,4,6,1.5,3,1,2,2,2,1,0.75,0.25,0,1,0.25,-4738.0,-5600.0,-18952.0,3555.75,-6955.5,3448.0,6379.0,-12444.0,True,False,False,False,False,1,0,0,True,2
2026-07-09,2026-07-10,g9,4,7,1.75,3,1,2,3,2,1,0.75,0.25,0,2,0.5,-3157.25,536.5,-12629.0,3340.5,-12440.0,6724.0,7845.0,-20426.0,True,True,False,False,False,2,2,0,True,1
2026-07-10,2026-07-11,g1,4,1,0.25,1,0,1,0,0,3,0.25,0.0,0,0,0.0,-12573.0,-10970.0,-50292.0,1228.5,-15679.75,-267.0,4828.0,-28085.0,False,False,False,False,False,0,0,0,True,6
2026-07-10,2026-07-11,g2,4,1,0.25,1,0,1,0,0,3,0.25,0.0,0,3,0.75,6593.75,10849.0,26375.0,13983.0,-5954.75,22810.0,23306.0,-18133.0,True,True,True,True,True,3,2,2,True,7
2026-07-10,2026-07-11,g3,5,2,0.4,1,0,0,1,1,4,0.2,0.0,0,3,0.6,-2116.8,1034.0,-10584.0,7000.0,-9318.0,10862.0,12241.0,-23745.0,True,True,True,False,False,2,2,1,True,5
2026-07-10,2026-07-11,g4,5,5,1.0,3,0,0,3,2,2,0.6,0.0,1,1,0.2,-2209.6,-7467.0,-11048.0,5829.6,-12337.8,25041.0,27769.0,-19733.0,True,True,True,True,True,1,1,1,True,2
2026-07-10,2026-07-11,g5,5,1,0.2,1,0,1,0,0,4,0.2,0.0,0,2,0.4,-3434.4,-4444.0,-17172.0,5069.2,-13813.4,15000.0,16897.0,-19378.0,True,True,True,False,False,2,2,1,True,8
2026-07-10,2026-07-11,g6,4,5,1.25,2,1,1,2,2,2,0.5,0.25,1,2,0.5,4624.25,1670.5,18497.0,8450.75,-8983.0,25289.0,27769.0,-14400.0,True,True,True,True,True,2,1,1,True,1
2026-07-10,2026-07-11,g7,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,3,0.75,6251.0,6465.5,25004.0,14503.75,-2404.75,13140.0,20083.0,-3574.0,True,True,True,False,False,2,2,2,True,9
2026-07-10,2026-07-11,g8,4,3,0.75,2,0,0,2,1,2,0.5,0.0,0,4,1.0,8448.25,9914.0,33793.0,11400.75,-5444.5,13448.0,16034.0,-8000.0,True,True,True,False,False,3,3,1,True,3
2026-07-10,2026-07-11,g9,4,3,0.75,2,0,1,1,1,2,0.5,0.0,0,2,0.5,4923.5,5638.5,19694.0,9892.25,-7753.0,18017.0,18017.0,-14044.0,True,True,True,True,False,2,2,2,True,4
2026-07-11,2026-07-12,g1,4,4,1.0,2,0,0,2,2,2,0.5,0.0,0,1,0.25,-7811.75,-10755.5,-31247.0,8561.25,-10152.5,7686.0,27521.0,-18844.0,True,True,False,False,False,1,1,0,True,2
2026-07-11,2026-07-12,g2,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,1,0.25,-2133.75,-2666.5,-8535.0,3525.0,-6236.75,4620.0,8668.0,-8800.0,True,False,False,False,False,1,0,0,True,9
2026-07-11,2026-07-12,g3,5,5,1.0,2,1,2,2,1,3,0.4,0.2,0,3,0.6,-1449.0,3276.0,-7245.0,6172.4,-7111.0,7931.0,14138.0,-19200.0,True,True,False,False,False,3,2,0,True,3
2026-07-11,2026-07-12,g4,5,2,0.4,1,0,0,1,1,4,0.2,0.0,1,3,0.6,3953.4,3276.0,19767.0,11027.4,-6273.0,19835.0,22810.0,-19022.0,True,True,True,True,False,3,2,2,True,8
2026-07-11,2026-07-12,g5,5,3,0.6,2,0,1,1,1,3,0.4,0.0,0,1,0.2,-1727.6,-2844.0,-8638.0,5105.0,-10618.4,17851.0,19835.0,-13867.0,True,True,True,True,False,1,1,1,True,5
2026-07-11,2026-07-12,g6,4,2,0.5,1,0,0,1,1,3,0.25,0.0,1,3,0.75,5372.0,8103.5,21488.0,9957.0,-7466.5,13103.0,17586.0,-17422.0,True,True,True,False,False,3,3,2,True,6
2026-07-11,2026-07-12,g7,4,2,0.5,1,0,1,1,0,3,0.25,0.0,0,2,0.5,3058.75,3879.5,12235.0,9048.25,-7601.75,19587.0,20331.0,-15111.0,True,True,True,True,False,2,2,2,True,7
2026-07-11,2026-07-12,g8,4,5,1.25,2,1,1,2,2,2,0.5,0.25,0,3,0.75,7290.5,7413.5,29162.0,11465.5,-2355.5,16379.0,17586.0,-6667.0,True,True,True,True,False,3,3,1,True,1
2026-07-11,2026-07-12,g9,4,3,0.75,1,1,1,1,1,3,0.25,0.25,0,2,0.5,1764.25,816.5,7057.0,5194.0,-10116.75,11552.0,12759.0,-23489.0,True,True,True,False,False,2,1,1,True,4
2026-07-12,2026-07-13,g1,4,6,1.5,2,2,2,2,2,2,0.5,0.5,1,2,0.5,6201.25,7521.0,24805.0,11758.5,-9000.75,23644.0,24153.0,-13881.0,True,True,True,True,True,2,2,2,True,1
2026-07-12,2026-07-13,g2,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,1,0.25,-3499.75,-3242.0,-13999.0,4601.75,-6347.0,6549.0,11150.0,-14064.0,True,True,False,False,False,1,1,0,True,6
2026-07-12,2026-07-13,g3,5,3,0.6,1,1,1,1,1,4,0.2,0.2,0,4,0.8,5288.2,4336.0,26441.0,9964.6,-5077.4,14513.0,16460.0,-8584.0,True,True,True,False,False,3,2,2,True,4
2026-07-12,2026-07-13,g4,5,4,0.8,2,0,0,2,2,3,0.4,0.0,2,2,0.4,-1600.8,-1461.0,-8004.0,5042.8,-8261.8,8136.0,10169.0,-15525.0,True,True,False,False,False,2,1,0,True,2
2026-07-12,2026-07-13,g5,5,2,0.4,1,0,0,1,1,4,0.2,0.0,1,1,0.2,-7928.8,-9772.0,-39644.0,3610.8,-9498.0,3097.0,5487.0,-14795.0,True,False,False,False,False,1,0,0,True,5
2026-07-12,2026-07-13,g6,4,3,0.75,1,1,1,1,1,3,0.25,0.25,0,3,0.75,6578.25,9867.0,26313.0,12517.25,-8241.0,24661.0,26441.0,-18082.0,True,True,True,True,True,3,2,2,True,3
2026-07-12,2026-07-13,g7,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,1,0.25,-8949.25,-7488.5,-35797.0,2920.25,-13483.0,4071.0,11681.0,-24891.0,True,False,False,False,False,1,0,0,True,7
2026-07-12,2026-07-13,g8,4,0,0.0,0,0,0,0,0,4,0.0,0.0,1,3,0.75,2934.0,4071.0,11736.0,8053.0,-7351.75,13274.0,14336.0,-12055.0,True,True,True,False,False,3,2,1,True,8
2026-07-12,2026-07-13,g9,4,0,0.0,0,0,0,0,0,4,0.0,0.0,0,3,0.75,-408.75,2433.5,-1635.0,6017.75,-6735.0,6283.0,10442.0,-12785.0,True,True,False,False,False,1,1,0,True,9
2026-07-13,2026-07-14,g1,4,2,0.5,2,0,2,0,0,2,0.5,0.0,0,2,0.5,-329.5,2055.5,-1318.0,6984.75,-9257.75,17876.0,17876.0,-23562.0,True,True,True,True,False,2,1,1,True,5
2026-07-13,2026-07-14,g2,4,3,0.75,2,0,1,1,1,2,0.5,0.0,0,2,0.5,5005.5,1404.5,20022.0,9014.25,-7817.75,23745.0,24000.0,-20472.0,True,True,True,True,True,1,1,1,True,4
2026-07-13,2026-07-14,g3,5,6,1.2,3,0,1,3,2,2,0.6,0.0,1,3,0.6,8330.6,8000.0,41653.0,13637.8,-5028.2,29377.0,30295.0,-11892.0,True,True,True,True,True,3,3,2,True,1
2026-07-13,2026-07-14,g4,5,1,0.2,1,0,1,0,0,4,0.2,0.0,1,1,0.2,-6802.4,-7748.0,-34012.0,3265.6,-7910.0,2655.0,10354.0,-12432.0,False,False,False,False,False,0,0,0,True,9
2026-07-13,2026-07-14,g5,5,6,1.2,3,1,2,2,2,2,0.6,0.2,0,3,0.6,5646.2,10619.0,28231.0,12093.0,-5718.4,22500.0,22500.0,-17477.0,True,True,True,True,True,3,3,3,True,2
2026-07-13,2026-07-14,g6,4,2,0.5,1,0,0,1,1,3,0.25,0.0,2,2,0.5,2024.25,3228.0,8097.0,6194.5,-4133.0,11416.0,11416.0,-9775.0,True,True,True,False,False,2,2,1,True,6
2026-07-13,2026-07-14,g7,4,2,0.5,2,0,2,0,0,2,0.5,0.0,0,2,0.5,11082.75,8361.5,44331.0,14301.75,-5181.25,29770.0,31344.0,-11441.0,True,True,True,True,True,2,2,2,True,7
2026-07-13,2026-07-14,g8,4,4,1.0,2,0,1,2,1,2,0.5,0.0,0,3,0.75,7620.5,4956.0,30482.0,11473.75,-4366.25,26426.0,26426.0,-7477.0,True,True,True,True,True,2,2,1,True,3
2026-07-13,2026-07-14,g9,4,2,0.5,1,0,0,1,1,3,0.25,0.0,0,1,0.25,-4815.5,-4797.5,-19262.0,2367.25,-7004.5,1504.0,5044.0,-12252.0,False,False,False,False,False,0,0,0,True,8
2026-07-14,2026-07-15,g1,4,2,0.5,1,0,0,1,1,3,0.25,0.0,2,1,0.25,-3874.5,-5777.5,-15498.0,2392.25,-6711.25,6724.0,8190.0,-10667.0,True,True,False,False,False,1,1,0,True,5
2026-07-14,2026-07-15,g2,4,4,1.0,2,0,0,2,2,2,0.5,0.0,2,1,0.25,-5391.75,-4489.0,-21567.0,4676.5,-8866.5,4655.0,8362.0,-17244.0,True,False,False,False,False,1,0,0,True,1
