machine,time,minute,value
0039,09:00,540,0
0039,09:05,545,0
0039,09:10,550,0
0039,09:15,555,0
0039,09:20,560,0
0039,09:25,565,0
0039,09:30,570,0
0039,09:35,575,0
0039,09:40,580,0
0039,09:45,585,0
0039,09:50,590,0
0039,09:55,595,0
0039,10:00,600,0
0039,10:05,605,0
0039,10:10,610,-89
0039,10:15,615,-89
0039,10:20,620,-89
0039,10:25,625,-1244
0039,10:30,630,-1244
0039,10:35,635,-1244
0039,10:40,640,-2400
0039,10:45,645,-2400
0039,10:50,650,-2400
0039,10:55,655,-2400
0039,11:00,660,-3289
0039,11:05,665,-3289
0039,11:10,670,-3822
0039,11:15,675,-3822
0039,11:20,680,-3822
0039,11:25,685,-3822
0039,11:30,690,-5244
0039,11:35,695,-5244
0039,11:40,700,-5244
0039,11:45,705,-6489
0039,11:50,710,-6489
0039,11:55,715,-6489
0039,12:00,720,-6489
0039,12:05,725,-7556
0039,12:10,730,-7556
0039,12:15,735,-7556
0039,12:20,740,-7556
0039,12:25,745,-7556
0039,12:30,750,-9244
0039,12:35,755,-9244
0039,12:40,760,-9244
0039,12:45,765,-9244
0039,12:50,770,-8444
0039,12:55,775,-8444
0039,13:00,780,-8444
0039,13:05,785,-9778
0039,13:10,790,-9778
0039,13:15,795,-9778
0039,13:20,800,-9778
0039,13:25,805,-8089
0039,13:30,810,-8089
0039,13:35,815,-8089
0039,13:40,820,-8089
0039,13:45,825,-8089
0039,13:50,830,-2311
0039,13:55,835,-2311
0039,14:00,840,-2311
0039,14:05,845,-2311
0039,14:10,850,2586
0039,14:15,855,2586
0039,14:20,860,2586
0039,14:25,865,2586
0039,14:30,870,2155
0039,14:35,875,2155
0039,14:40,880,2155
0039,14:45,885,948
0039,14:50,890,948
0039,14:55,895,948
0039,15:00,900,948
0039,15:05,905,948
0039,15:10,910,4741
0039,15:15,915,4741
0039,15:20,920,4741
0039,15:25,925,4741
0039,15:30,930,8707
0039,15:35,935,8707
0039,15:40,940,8707
0039,15:45,945,7500
0039,15:50,950,7500
0039,15:55,955,7500
0039,16:00,960,7500
0039,16:05,965,7500
0039,16:10,970,6983
0039,16:15,975,6983
0039,16:20,980,6983
0039,16:25,985,6983
0039,16:30,990,5517
0039,16:35,995,5517
0039,16:40,1000,5517
0039,16:45,1005,5517
0039,16:50,1010,4310
0039,16:55,1015,4310
0039,17:00,1020,4310
0039,17:05,1025,2931
0039,17:10,1030,2931
0039,17:15,1035,2931
0039,17:20,1040,2931
0039,17:25,1045,2931
0039,17:30,1050,1638
0039,17:35,1055,1638
0039,17:40,1060,1638
0039,17:45,1065,1638
0039,17:50,1070,345
0039,17:55,1075,345
0039,18:00,1080,345
0039,18:05,1085,345
0039,18:10,1090,-978
0039,18:15,1095,-978
0039,18:20,1100,-978
0039,18:25,1105,-2489
0039,18:30,1110,-2489
0039,18:35,1115,-2489
0039,18:40,1120,-2489
0039,18:45,1125,-2489
0039,18:50,1130,-4000
0039,18:55,1135,-4000
0039,19:00,1140,-4000
0039,19:05,1145,-4000
0039,19:10,1150,-4711
0039,19:15,1155,-4711
0039,19:20,1160,-4711
0039,19:25,1165,-6133
0039,19:30,1170,-6133
0039,19:35,1175,-6133
0039,19:40,1180,-6133
0039,19:45,1185,-5867
0039,19:50,1190,-5867
0039,19:55,1195,-5867
0039,20:00,1200,-5867
0039,20:05,1205,-5867
0039,20:10,1210,-4889
0039,20:15,1215,-4889
0039,20:20,1220,-4889
0039,20:25,1225,-4889
0039,20:30,1230,-6222
0039,20:35,1235,-6222
0039,20:40,1240,-6222
0039,20:45,1245,-6933
0039,20:50,1250,-6933
0039,20:55,1255,-6933
0039,21:00,1260,-6933
0039,21:05,1265,-6933
0039,21:10,1270,-7111
0039,21:15,1275,-7111
0039,21:20,1280,-7111
0039,21:25,1285,-7111
0039,21:30,1290,-7733
0039,21:35,1295,-7733
0039,21:40,1300,-7733
0039,21:45,1305,-7733
0039,21:50,1310,-7733
0039,21:55,1315,-7733
0039,22:00,1320,-7733
0039,22:05,1325,-7733
0039,22:10,1330,-7733
0039,22:15,1335,-7733
0039,22:20,1340,-7733
0039,22:25,1345,-7733
0039,22:30,1350,-7733
0039,22:35,1355,-7733
0039,22:40,1360,-7733
0039,22:45,1365,-7733
0039,22:50,1370,-7733
0039,22:55,1375,-7733
0039,23:00,1380,-7733
0039,23:05,1385,-7733
0039,23:10,1390,-7733
0039,23:15,1395,-7733
0039,23:16,1396,-7733
0039,23:20,1400,-7733
0040,09:00,540,0
0040,09:05,545,0
0040,09:10,550,0
0040,09:15,555,0
0040,09:20,560,0
0040,09:25,565,0
0040,09:30,570,0
0040,09:35,575,0
0040,09:40,580,0
0040,09:45,585,0
0040,09:50,590,0
0040,09:55,595,0
0040,10:00,600,0
0040,10:05,605,0
0040,10:10,610,0
0040,10:15,615,0
0040,10:20,620,0
0040,10:25,625,-1191
0040,10:30,630,-1191
0040,10:35,635,-1191
0040,10:40,640,-2383
0040,10:45,645,-2383
0040,10:50,650,-2383
0040,10:55,655,-2383
0040,11:00,660,-3404
0040,11:05,665,-3404
0040,11:10,670,-3745
0040,11:15,675,-3745
0040,11:20,680,-3745
0040,11:25,685,-3745
0040,11:30,690,-5277
0040,11:35,695,-5277
0040,11:40,700,-5277
0040,11:45,705,-6979
0040,11:50,710,-6979
0040,11:55,715,-6979
0040,12:00,720,-6979
0040,12:05,725,-6638
0040,12:10,730,-6638
0040,12:15,735,-6638
0040,12:20,740,-6638
0040,12:25,745,-6638
0040,12:30,750,-7319
0040,12:35,755,-7319
0040,12:40,760,-7319
0040,12:45,765,-7319
0040,12:50,770,-7149
0040,12:55,775,-7149
0040,13:00,780,-7149
0040,13:05,785,-7830
0040,13:10,790,-7830
0040,13:15,795,-7830
0040,13:20,800,-7830
0040,13:25,805,-9702
0040,13:30,810,-9702
0040,13:35,815,-9702
0040,13:40,820,-9702
0040,13:45,825,-9702
0040,13:50,830,-10723
0040,13:55,835,-10723
0040,14:00,840,-10723
0040,14:05,845,-10723
0040,14:10,850,-11064
0040,14:15,855,-11064
0040,14:20,860,-11064
0040,14:25,865,-11064
0040,14:30,870,-9872
0040,14:35,875,-9872
0040,14:40,880,-9872
0040,14:45,885,-11404
0040,14:50,890,-11404
0040,14:55,895,-11404
0040,15:00,900,-11404
0040,15:05,905,-11404
0040,15:10,910,-10213
0040,15:15,915,-10213
0040,15:20,920,-10213
0040,15:25,925,-10213
0040,15:30,930,-8000
0040,15:35,935,-8000
0040,15:40,940,-8000
0040,15:45,945,-9362
0040,15:50,950,-9362
0040,15:55,955,-9362
0040,16:00,960,-9362
0040,16:05,965,-9362
0040,16:10,970,-10213
0040,16:15,975,-10213
0040,16:20,980,-10213
0040,16:25,985,-10213
0040,16:30,990,-11234
0040,16:35,995,-11234
0040,16:40,1000,-11234
0040,16:45,1005,-11234
0040,16:50,1010,-10213
0040,16:55,1015,-10213
0040,17:00,1020,-10213
0040,17:05,1025,-11064
0040,17:10,1030,-11064
0040,17:15,1035,-11064
0040,17:20,1040,-11064
0040,17:25,1045,-11064
0040,17:30,1050,-4936
0040,17:35,1055,-4936
0040,17:40,1060,-4936
0040,17:45,1065,-4936
0040,17:50,1070,-4936
0040,17:55,1075,-4936
0040,18:00,1080,-4936
0040,18:05,1085,-4936
0040,18:10,1090,-4255
0040,18:15,1095,-4255
0040,18:20,1100,-4255
0040,18:25,1105,-340
0040,18:30,1110,-340
0040,18:35,1115,-340
0040,18:40,1120,-340
0040,18:45,1125,-340
0040,18:50,1130,-340
0040,18:55,1135,-340
0040,19:00,1140,-340
0040,19:05,1145,-340
0040,19:10,1150,-1532
0040,19:15,1155,-1532
0040,19:20,1160,-1532
0040,19:25,1165,4628
0040,19:30,1170,4628
0040,19:35,1175,4628
0040,19:40,1180,4628
0040,19:45,1185,9091
0040,19:50,1190,9091
0040,19:55,1195,9091
0040,20:00,1200,9091
0040,20:05,1205,9091
0040,20:10,1210,8595
0040,20:15,1215,8595
0040,20:20,1220,8595
0040,20:25,1225,8595
0040,20:30,1230,12397
0040,20:35,1235,12397
0040,20:40,1240,12397
0040,20:45,1245,12397
0040,20:50,1250,12397
0040,20:55,1255,12397
0040,21:00,1260,12397
0040,21:05,1265,12397
0040,21:10,1270,12397
0040,21:15,1275,12397
0040,21:20,1280,12397
0040,21:25,1285,12397
0040,21:30,1290,12397
0040,21:35,1295,12397
0040,21:40,1300,12397
0040,21:45,1305,12397
0040,21:50,1310,12397
0040,21:55,1315,12397
0040,22:00,1320,12397
0040,22:05,1325,12397
0040,22:10,1330,12397
0040,22:15,1335,12397
0040,22:20,1340,12397
0040,22:25,1345,12397
0040,22:30,1350,12066
0040,22:35,1355,12066
0040,22:40,1360,12066
0040,22:45,1365,12066
0040,22:50,1370,12066
0040,22:55,1375,12066
0040,23:00,1380,12066
0040,23:05,1385,12066
0040,23:10,1390,12066
0040,23:15,1395,12066
0040,23:16,1396,12066
0040,23:20,1400,12066
0041,09:00,540,0
0041,09:05,545,0
0041,09:10,550,0
0041,09:15,555,0
0041,09:20,560,0
0041,09:25,565,0
0041,09:30,570,0
0041,09:35,575,0
0041,09:40,580,0
0041,09:45,585,0
0041,09:50,590,0
0041,09:55,595,0
0041,10:00,600,0
0041,10:05,605,0
0041,10:10,610,0
0041,10:15,615,0
0041,10:20,620,0
0041,10:25,625,0
0041,10:30,630,0
0041,10:35,635,0
0041,10:40,640,0
0041,10:45,645,0
0041,10:50,650,0
0041,10:55,655,0
0041,11:00,660,0
0041,11:05,665,0
0041,11:10,670,0
0041,11:15,675,0
0041,11:20,680,0
0041,11:25,685,0
0041,11:30,690,-1422
0041,11:35,695,-1422
0041,11:40,700,-1422
0041,11:45,705,-3022
0041,11:50,710,-3022
0041,11:55,715,-3022
0041,12:00,720,-3022
0041,12:05,725,-3733
0041,12:10,730,-3733
0041,12:15,735,-3733
0041,12:20,740,-3733
0041,12:25,745,-3733
0041,12:30,750,-4444
0041,12:35,755,-4444
0041,12:40,760,-4444
0041,12:45,765,-4444
0041,12:50,770,-4622
0041,12:55,775,-4622
0041,13:00,780,-4622
0041,13:05,785,-1956
0041,13:10,790,-1956
0041,13:15,795,-1956
0041,13:20,800,-1956
0041,13:25,805,2069
0041,13:30,810,2069
0041,13:35,815,2069
0041,13:40,820,2069
0041,13:45,825,2069
0041,13:50,830,517
0041,13:55,835,517
0041,14:00,840,517
0041,14:05,845,517
0041,14:10,850,-889
