time_bin,start_minute,end_time,group,initial_count,continuation_count,total_hit_count,group_value_start,group_value_end,group_delta
09:00,540,09:30,g1,0,0,0,0,0,0
09:00,540,09:30,g2,0,0,0,0,0,0
09:00,540,09:30,g3,0,0,0,0,0,0
09:00,540,09:30,g4,0,0,0,0,0,0
09:00,540,09:30,g5,0,0,0,0,0,0
09:00,540,09:30,g6,0,0,0,0,0,0
09:00,540,09:30,g7,0,0,0,0,0,0
09:00,540,09:30,g8,0,0,0,0,0,0
09:00,540,09:30,g9,0,0,0,0,0,0
09:30,570,10:00,g1,0,0,0,0,0,0
09:30,570,10:00,g2,0,0,0,0,0,0
09:30,570,10:00,g3,0,0,0,0,0,0
09:30,570,10:00,g4,0,0,0,0,0,0
09:30,570,10:00,g5,0,0,0,0,0,0
09:30,570,10:00,g6,0,0,0,0,0,0
09:30,570,10:00,g7,0,0,0,0,0,0
09:30,570,10:00,g8,0,0,0,0,0,0
09:30,570,10:00,g9,0,0,0,0,0,0
10:00,600,10:30,g1,0,0,0,0,0,0
10:00,600,10:30,g2,0,0,0,0,-711,-711
10:00,600,10:30,g3,1,0,1,0,-1245,-1245
10:00,600,10:30,g4,3,1,4,0,2408,2408
10:00,600,10:30,g5,0,0,0,0,-1422,-1422
10:00,600,10:30,g6,0,0,0,0,-444,-444
10:00,600,10:30,g7,0,0,0,0,0,0
10:00,600,10:30,g8,0,0,0,0,0,0
10:00,600,10:30,g9,0,0,0,0,-1310,-1310
10:30,630,11:00,g1,0,0,0,0,0,0
10:30,630,11:00,g2,0,0,0,-711,-2844,-2133
10:30,630,11:00,g3,0,2,2,-1245,398,1643
10:30,630,11:00,g4,1,5,6,2408,11535,9127
10:30,630,11:00,g5,2,3,5,-1422,955,2377
10:30,630,11:00,g6,1,0,1,-444,-89,355
10:30,630,11:00,g7,0,0,0,0,0,0
10:30,630,11:00,g8,0,0,0,0,-1600,-1600
10:30,630,11:00,g9,1,2,3,-1310,3,1313
11:00,660,11:30,g1,0,0,0,0,-178,-178
11:00,660,11:30,g2,0,0,0,-2844,-6756,-3912
11:00,660,11:30,g3,0,0,0,398,-2194,-2592
11:00,660,11:30,g4,0,0,0,11535,8944,-2591
11:00,660,11:30,g5,1,0,1,955,48,-907
11:00,660,11:30,g6,0,0,0,-89,-2044,-1955
11:00,660,11:30,g7,0,0,0,0,-779,-779
11:00,660,11:30,g8,1,0,1,-1600,-4000,-2400
11:00,660,11:30,g9,2,5,7,3,3392,3389
11:30,690,12:00,g1,0,0,0,-178,-1244,-1066
11:30,690,12:00,g2,0,0,0,-6756,-8178,-1422
11:30,690,12:00,g3,0,0,0,-2194,-4833,-2639
11:30,690,12:00,g4,0,0,0,8944,7910,-1034
11:30,690,12:00,g5,0,1,1,48,2462,2414
11:30,690,12:00,g6,0,0,0,-2044,-2044,0
11:30,690,12:00,g7,1,4,5,-779,513,1292
11:30,690,12:00,g8,1,1,2,-4000,-2045,1955
11:30,690,12:00,g9,1,6,7,3392,12750,9358
12:00,720,12:30,g1,2,3,5,-1244,1519,2763
12:00,720,12:30,g2,3,4,7,-8178,-4682,3496
12:00,720,12:30,g3,1,1,2,-4833,-10385,-5552
12:00,720,12:30,g4,0,0,0,7910,6444,-1466
12:00,720,12:30,g5,0,0,0,2462,-4578,-7040
12:00,720,12:30,g6,0,0,0,-2044,-4376,-2332
12:00,720,12:30,g7,1,6,7,513,11084,10571
12:00,720,12:30,g8,0,0,0,-2045,-4000,-1955
12:00,720,12:30,g9,1,5,6,12750,14124,1374
12:30,750,13:00,g1,1,1,2,1519,3156,1637
12:30,750,13:00,g2,1,3,4,-4682,-5915,-1233
12:30,750,13:00,g3,0,3,3,-10385,-7826,2559
12:30,750,13:00,g4,2,8,10,6444,10776,4332
12:30,750,13:00,g5,0,0,0,-4578,-8987,-4409
12:30,750,13:00,g6,0,0,0,-4376,-7419,-3043
