time,minute,g1,g2,g3,g4,g5,g6,g7,g8,g9,all39_total
09:00,540,0,0,0,0,0,0,0,0,0,0
09:05,545,0,0,0,0,0,0,0,0,0,0
09:10,550,0,0,0,0,0,0,0,0,0,0
09:15,555,0,0,0,0,0,0,0,0,0,0
09:20,560,0,0,0,0,0,0,0,0,0,0
09:25,565,0,0,0,0,0,0,0,0,0,0
09:30,570,0,0,0,0,0,0,0,0,0,0
09:35,575,0,0,0,0,0,0,0,0,0,0
09:40,580,0,0,0,0,0,0,0,0,0,0
09:45,585,0,0,0,0,0,0,0,0,0,0
09:50,590,0,0,0,0,0,0,0,0,0,0
09:55,595,0,0,0,0,0,0,0,0,0,0
10:00,600,0,0,0,0,0,0,0,0,0,0
10:05,605,0,0,0,0,0,0,0,0,0,0
10:10,610,0,172,-444,-356,0,0,0,0,0,-628
10:15,615,0,172,-444,-356,0,0,0,0,0,-628
10:20,620,0,172,-444,-356,0,0,0,0,0,-628
10:25,625,-444,2586,-215,-1384,-711,-889,0,0,-889,-1946
10:30,630,-444,2586,-215,-1384,-711,-889,0,0,-889,-1946
10:35,635,-444,2586,-215,-1384,-711,-889,0,0,-889,-1946
10:40,640,-955,2069,-242,-1562,-154,-2133,0,-178,-1778,-4933
10:45,645,-955,2069,-242,-1562,-154,-2133,0,-178,-1778,-4933
10:50,650,-955,2069,-242,-1562,-154,-2133,0,-178,-1778,-4933
10:55,655,-955,2069,-242,-1562,-154,-2133,0,-178,-1778,-4933
11:00,660,-1999,7241,-2337,-2421,3023,-3289,0,770,435,1423
11:05,665,-1999,7241,-2337,-2421,3023,-3289,0,770,435,1423
11:10,670,-2776,7241,-3388,-2761,2411,-4000,0,161,2851,-261
11:15,675,-2776,7241,-3388,-2761,2411,-4000,0,161,2851,-261
11:20,680,-2776,7241,-3388,-2761,2411,-4000,0,161,2851,-261
11:25,685,-2776,7241,-3388,-2761,2411,-4000,0,161,2851,-261
11:30,690,4229,8505,-6133,-4479,-2774,-5867,-1322,-1423,1350,-7914
11:35,695,4229,8505,-6133,-4479,-2774,-5867,-1322,-1423,1350,-7914
11:40,700,4229,8505,-6133,-4479,-2774,-5867,-1322,-1423,1350,-7914
11:45,705,8573,8100,-880,-5678,-7096,-6134,-2033,-2934,5450,-2632
11:50,710,8573,8100,-880,-5678,-7096,-6134,-2033,-2934,5450,-2632
11:55,715,8573,8100,-880,-5678,-7096,-6134,-2033,-2934,5450,-2632
12:00,720,8573,8100,-880,-5678,-7096,-6134,-2033,-2934,5450,-2632
12:05,725,7006,10545,-2642,-7069,-9721,-6845,-2823,-4090,8889,-6750
12:10,730,7006,10545,-2642,-7069,-9721,-6845,-2823,-4090,8889,-6750
12:15,735,7006,10545,-2642,-7069,-9721,-6845,-2823,-4090,8889,-6750
12:20,740,7006,10545,-2642,-7069,-9721,-6845,-2823,-4090,8889,-6750
12:25,745,7006,10545,-2642,-7069,-9721,-6845,-2823,-4090,8889,-6750
12:30,750,2643,17905,-6820,-10417,-10844,-7200,-2649,-6845,13147,-11080
12:35,755,2643,17905,-6820,-10417,-10844,-7200,-2649,-6845,13147,-11080
12:40,760,2643,17905,-6820,-10417,-10844,-7200,-2649,-6845,13147,-11080
12:45,765,2643,17905,-6820,-10417,-10844,-7200,-2649,-6845,13147,-11080
12:50,770,730,14942,-3380,-916,-12890,-7911,2834,-4267,19841,8983
12:55,775,730,14942,-3380,-916,-12890,-7911,2834,-4267,19841,8983
13:00,780,730,14942,-3380,-916,-12890,-7911,2834,-4267,19841,8983
13:05,785,-2293,17980,-6120,1498,-15200,-7739,2052,-6222,22213,6169
13:10,790,-2293,17980,-6120,1498,-15200,-7739,2052,-6222,22213,6169
13:15,795,-2293,17980,-6120,1498,-15200,-7739,2052,-6222,22213,6169
13:20,800,-2293,17980,-6120,1498,-15200,-7739,2052,-6222,22213,6169
13:25,805,-6527,14833,-3626,1711,-19733,-10667,1011,-2489,18955,-6532
13:30,810,-6527,14833,-3626,1711,-19733,-10667,1011,-2489,18955,-6532
13:35,815,-6527,14833,-3626,1711,-19733,-10667,1011,-2489,18955,-6532
13:40,820,-6527,14833,-3626,1711,-19733,-10667,1011,-2489,18955,-6532
13:45,825,-6527,14833,-3626,1711,-19733,-10667,1011,-2489,18955,-6532
13:50,830,-750,11506,-6915,1897,-21155,-12622,1259,1773,17388,-7619
13:55,835,-750,11506,-6915,1897,-21155,-12622,1259,1773,17388,-7619
14:00,840,-750,11506,-6915,1897,-21155,-12622,1259,1773,17388,-7619
14:05,845,-750,11506,-6915,1897,-21155,-12622,1259,1773,17388,-7619
14:10,850,7291,9055,-10987,869,-20752,-14933,4822,687,15399,-8549
14:15,855,7291,9055,-10987,869,-20752,-14933,4822,687,15399,-8549
14:20,860,7291,9055,-10987,869,-20752,-14933,4822,687,15399,-8549
14:25,865,7291,9055,-10987,869,-20752,-14933,4822,687,15399,-8549
14:30,870,9982,5981,-16367,1620,-20918,-18489,18306,516,12559,-6810
14:35,875,9982,5981,-16367,1620,-20918,-18489,18306,516,12559,-6810
14:40,880,9982,5981,-16367,1620,-20918,-18489,18306,516,12559,-6810
14:45,885,8042,8078,-12921,314,-20341,-20622,26111,-86,9149,-2276
14:50,890,8042,8078,-12921,314,-20341,-20622,26111,-86,9149,-2276
14:55,895,8042,8078,-12921,314,-20341,-20622,26111,-86,9149,-2276
15:00,900,8042,8078,-12921,314,-20341,-20622,26111,-86,9149,-2276
15:05,905,8042,8078,-12921,314,-20341,-20622,26111,-86,9149,-2276
15:10,910,9365,5181,-10483,-2437,-22386,-19200,25679,-2281,8114,-8448
15:15,915,9365,5181,-10483,-2437,-22386,-19200,25679,-2281,8114,-8448
15:20,920,9365,5181,-10483,-2437,-22386,-19200,25679,-2281,8114,-8448
15:25,925,9365,5181,-10483,-2437,-22386,-19200,25679,-2281,8114,-8448
15:30,930,21313,4314,-5290,-6390,-23822,-22401,23943,-4148,10450,-2031
15:35,935,21313,4314,-5290,-6390,-23822,-22401,23943,-4148,10450,-2031
15:40,940,21313,4314,-5290,-6390,-23822,-22401,23943,-4148,10450,-2031
15:45,945,26590,1729,-7585,-775,-21106,-25067,22384,-6779,14280,3671
15:50,950,26590,1729,-7585,-775,-21106,-25067,22384,-6779,14280,3671
15:55,955,26590,1729,-7585,-775,-21106,-25067,22384,-6779,14280,3671
16:00,960,26590,1729,-7585,-775,-21106,-25067,22384,-6779,14280,3671
16:05,965,26590,1729,-7585,-775,-21106,-25067,22384,-6779,14280,3671
16:10,970,26267,-1604,-12170,3191,-22873,-26044,20396,-8974,11990,-9821
16:15,975,26267,-1604,-12170,3191,-22873,-26044,20396,-8974,11990,-9821
16:20,980,26267,-1604,-12170,3191,-22873,-26044,20396,-8974,11990,-9821
16:25,985,26267,-1604,-12170,3191,-22873,-26044,20396,-8974,11990,-9821
16:30,990,23864,6925,-16416,649,-22550,-28801,25158,-1482,11102,-1551
16:35,995,23864,6925,-16416,649,-22550,-28801,25158,-1482,11102,-1551
16:40,1000,23864,6925,-16416,649,-22550,-28801,25158,-1482,11102,-1551
16:45,1005,23864,6925,-16416,649,-22550,-28801,25158,-1482,11102,-1551
16:50,1010,20249,8460,-15866,-1619,-28028,-28089,27508,3258,13164,-963
16:55,1015,20249,8460,-15866,-1619,-28028,-28089,27508,3258,13164,-963
17:00,1020,20249,8460,-15866,-1619,-28028,-28089,27508,3258,13164,-963
17:05,1025,18088,5588,-12801,-2769,-29914,-23999,32367,1242,22151,9953
17:10,1030,18088,5588,-12801,-2769,-29914,-23999,32367,1242,22151,9953
17:15,1035,18088,5588,-12801,-2769,-29914,-23999,32367,1242,22151,9953
17:20,1040,18088,5588,-12801,-2769,-29914,-23999,32367,1242,22151,9953
17:25,1045,18088,5588,-12801,-2769,-29914,-23999,32367,1242,22151,9953
17:30,1050,17910,11395,-12883,-2462,-35102,-26400,42941,-13,23271,18657
17:35,1055,17910,11395,-12883,-2462,-35102,-26400,42941,-13,23271,18657
17:40,1060,17910,11395,-12883,-2462,-35102,-26400,42941,-13,23271,18657
17:45,1065,17910,11395,-12883,-2462,-35102,-26400,42941,-13,23271,18657
17:50,1070,17889,8944,-8955,-3869,-38562,-20889,48842,-2731,20922,21591
17:55,1075,17889,8944,-8955,-3869,-38562,-20889,48842,-2731,20922,21591
18:00,1080,17889,8944,-8955,-3869,-38562,-20889,48842,-2731,20922,21591
18:05,1085,17889,8944,-8955,-3869,-38562,-20889,48842,-2731,20922,21591
18:10,1090,16940,5164,-4162,-5274,-40304,-21867,51162,3433,19413,24505
18:15,1095,16940,5164,-4162,-5274,-40304,-21867,51162,3433,19413,24505
18:20,1100,16940,5164,-4162,-5274,-40304,-21867,51162,3433,19413,24505
18:25,1105,17188,10841,-1821,-6319,-38215,-24445,53646,7398,18551,36824
18:30,1110,17188,10841,-1821,-6319,-38215,-24445,53646,7398,18551,36824
18:35,1115,17188,10841,-1821,-6319,-38215,-24445,53646,7398,18551,36824
18:40,1120,17188,10841,-1821,-6319,-38215,-24445,53646,7398,18551,36824
18:45,1125,17188,10841,-1821,-6319,-38215,-24445,53646,7398,18551,36824
18:50,1130,21505,8944,-2088,-8534,-35122,-25511,53646,6536,18378,37754
18:55,1135,21505,8944,-2088,-8534,-35122,-25511,53646,6536,18378,37754
19:00,1140,21505,8944,-2088,-8534,-35122,-25511,53646,6536,18378,37754
19:05,1145,21505,8944,-2088,-8534,-35122,-25511,53646,6536,18378,37754
19:10,1150,19840,8255,-2088,-4983,-36334,-28443,53646,3863,18119,31875
19:15,1155,19840,8255,-2088,-4983,-36334,-28443,53646,3863,18119,31875
19:20,1160,19840,8255,-2088,-4983,-36334,-28443,53646,3863,18119,31875
19:25,1165,27765,7236,-2260,-4482,-38092,-30310,57774,3432,17559,38622
19:30,1170,27765,7236,-2260,-4482,-38092,-30310,57774,3432,17559,38622
19:35,1175,27765,7236,-2260,-4482,-38092,-30310,57774,3432,17559,38622
19:40,1180,27765,7236,-2260,-4482,-38092,-30310,57774,3432,17559,38622
19:45,1185,35274,6515,-2611,-2282,-43336,-31645,58796,3432,21610,45753
19:50,1190,35274,6515,-2611,-2282,-43336,-31645,58796,3432,21610,45753
19:55,1195,35274,6515,-2611,-2282,-43336,-31645,58796,3432,21610,45753
20:00,1200,35274,6515,-2611,-2282,-43336,-31645,58796,3432,21610,45753
20:05,1205,35274,6515,-2611,-2282,-43336,-31645,58796,3432,21610,45753
20:10,1210,35344,5205,-4478,2218,-44492,-31911,60851,3259,21955,47951
