machine,time,minute,value
0039,09:00,540,0
0039,09:05,545,0
0039,09:10,550,0
0039,09:15,555,0
0039,09:20,560,0
0039,09:25,565,0
0039,09:30,570,0
0039,09:35,575,0
0039,09:40,580,0
0039,09:45,585,0
0039,09:50,590,0
0039,09:55,595,0
0039,10:00,600,0
0039,10:05,605,0
0039,10:10,610,-444
0039,10:15,615,-444
0039,10:20,620,-444
0039,10:25,625,-800
0039,10:30,630,-800
0039,10:35,635,-800
0039,10:40,640,-1156
0039,10:45,645,-1156
0039,10:50,650,-1156
0039,10:55,655,-1156
0039,11:00,660,-1511
0039,11:05,665,-1511
0039,11:10,670,-1511
0039,11:15,675,-1511
0039,11:20,680,-1511
0039,11:25,685,-1511
0039,11:30,690,-1511
0039,11:35,695,-1511
0039,11:40,700,-1511
0039,11:45,705,-1511
0039,11:50,710,-1511
0039,11:55,715,-1511
0039,12:00,720,-1511
0039,12:05,725,-1689
0039,12:10,730,-1689
0039,12:15,735,-1689
0039,12:20,740,-1689
0039,12:25,745,-1689
0039,12:30,750,-2400
0039,12:35,755,-2400
0039,12:40,760,-2400
0039,12:45,765,-2400
0039,12:50,770,-2400
0039,12:55,775,-2400
0039,13:00,780,-2400
0039,13:05,785,-2400
0039,13:10,790,-2400
0039,13:15,795,-2400
0039,13:20,800,-2400
0039,13:25,805,-2667
0039,13:30,810,-2667
0039,13:35,815,-2667
0039,13:40,820,-2667
0039,13:45,825,-2667
0039,13:50,830,-4267
0039,13:55,835,-4267
0039,14:00,840,-4267
0039,14:05,845,-4267
0039,14:10,850,-4978
0039,14:15,855,-4978
0039,14:20,860,-4978
0039,14:25,865,-4978
0039,14:30,870,-5867
0039,14:35,875,-5867
0039,14:40,880,-5867
0039,14:45,885,-6044
0039,14:50,890,-6044
0039,14:55,895,-6044
0039,15:00,900,-6044
0039,15:05,905,-6044
0039,15:10,910,-6044
0039,15:15,915,-6044
0039,15:20,920,-6044
0039,15:25,925,-6044
0039,15:30,930,-6044
0039,15:35,935,-6044
0039,15:40,940,-6044
0039,15:45,945,-5333
0039,15:50,950,-5333
0039,15:55,955,-5333
0039,16:00,960,-5333
0039,16:05,965,-5333
0039,16:10,970,-6400
0039,16:15,975,-6400
0039,16:20,980,-6400
0039,16:25,985,-6400
0039,16:30,990,-7022
0039,16:35,995,-7022
0039,16:40,1000,-7022
0039,16:45,1005,-7022
0039,16:50,1010,-5422
0039,16:55,1015,-5422
0039,17:00,1020,-5422
0039,17:05,1025,-800
0039,17:10,1030,-800
0039,17:15,1035,-800
0039,17:20,1040,-800
0039,17:25,1045,-800
0039,17:30,1050,431
0039,17:35,1055,431
0039,17:40,1060,431
0039,17:45,1065,431
0039,17:50,1070,431
0039,17:55,1075,431
0039,18:00,1080,431
0039,18:05,1085,431
0039,18:10,1090,431
0039,18:15,1095,431
0039,18:20,1100,431
0039,18:25,1105,-1333
0039,18:30,1110,-1333
0039,18:35,1115,-1333
0039,18:40,1120,-1333
0039,18:45,1125,-1333
0039,18:50,1130,-2489
0039,18:55,1135,-2489
0039,19:00,1140,-2489
0039,19:05,1145,-2489
0039,19:10,1150,-2489
0039,19:15,1155,-2489
0039,19:20,1160,-2489
0039,19:25,1165,-2489
0039,19:30,1170,-2489
0039,19:35,1175,-2489
0039,19:40,1180,-2489
0039,19:45,1185,-2489
0039,19:50,1190,-2489
0039,19:55,1195,-2489
0039,20:00,1200,-2489
0039,20:05,1205,-2489
0039,20:10,1210,-3111
0039,20:15,1215,-3111
0039,20:20,1220,-3111
0039,20:25,1225,-3111
0039,20:30,1230,-3289
0039,20:35,1235,-3289
0039,20:40,1240,-3289
0039,20:45,1245,-3289
0039,20:50,1250,-3289
0039,20:55,1255,-3289
0039,21:00,1260,-3289
0039,21:05,1265,-3289
0039,21:10,1270,-3467
0039,21:15,1275,-3467
0039,21:20,1280,-3467
0039,21:25,1285,-3467
0039,21:30,1290,-3644
0039,21:35,1295,-3644
0039,21:40,1300,-3644
0039,21:45,1305,-3644
0039,21:50,1310,-3644
0039,21:55,1315,-3644
0039,22:00,1320,-3644
0039,22:05,1325,-3644
0039,22:10,1330,-3644
0039,22:15,1335,-3644
0039,22:20,1340,-3644
0039,22:25,1345,-3644
0039,22:30,1350,-3644
0039,22:35,1355,-3644
0039,22:40,1360,-3644
0039,22:45,1365,-3644
0039,22:50,1370,-3644
0039,22:55,1375,-3644
0039,23:00,1380,-3644
0039,23:05,1385,-3644
0039,23:10,1390,-3644
0039,23:15,1395,-3644
0039,23:16,1396,-3644
0039,23:20,1400,-3644
0040,09:00,540,0
0040,09:05,545,0
0040,09:10,550,0
0040,09:15,555,0
0040,09:20,560,0
0040,09:25,565,0
0040,09:30,570,0
0040,09:35,575,0
0040,09:40,580,0
0040,09:45,585,0
0040,09:50,590,0
0040,09:55,595,0
0040,10:00,600,0
0040,10:05,605,0
0040,10:10,610,-356
0040,10:15,615,-356
0040,10:20,620,-356
0040,10:25,625,-533
0040,10:30,630,-533
0040,10:35,635,-533
0040,10:40,640,-711
0040,10:45,645,-711
0040,10:50,650,-711
0040,10:55,655,-711
0040,11:00,660,-889
0040,11:05,665,-889
0040,11:10,670,-889
0040,11:15,675,-889
0040,11:20,680,-889
0040,11:25,685,-889
0040,11:30,690,-889
0040,11:35,695,-889
0040,11:40,700,-889
0040,11:45,705,-889
0040,11:50,710,-889
0040,11:55,715,-889
0040,12:00,720,-889
0040,12:05,725,-889
0040,12:10,730,-889
0040,12:15,735,-889
0040,12:20,740,-889
0040,12:25,745,-889
0040,12:30,750,-889
0040,12:35,755,-889
0040,12:40,760,-889
0040,12:45,765,-889
0040,12:50,770,-889
0040,12:55,775,-889
0040,13:00,780,-889
0040,13:05,785,-889
0040,13:10,790,-889
0040,13:15,795,-889
0040,13:20,800,-889
0040,13:25,805,172
0040,13:30,810,172
0040,13:35,815,172
0040,13:40,820,172
0040,13:45,825,172
0040,13:50,830,1379
0040,13:55,835,1379
0040,14:00,840,1379
0040,14:05,845,1379
0040,14:10,850,345
0040,14:15,855,345
0040,14:20,860,345
0040,14:25,865,345
0040,14:30,870,2069
0040,14:35,875,2069
0040,14:40,880,2069
0040,14:45,885,3448
0040,14:50,890,3448
0040,14:55,895,3448
0040,15:00,900,3448
0040,15:05,905,3448
0040,15:10,910,2414
0040,15:15,915,2414
0040,15:20,920,2414
0040,15:25,925,2414
0040,15:30,930,1034
0040,15:35,935,1034
0040,15:40,940,1034
0040,15:45,945,-356
0040,15:50,950,-356
0040,15:55,955,-356
0040,16:00,960,-356
0040,16:05,965,-356
0040,16:10,970,-1600
0040,16:15,975,-1600
0040,16:20,980,-1600
0040,16:25,985,-1600
0040,16:30,990,-2844
0040,16:35,995,-2844
0040,16:40,1000,-2844
0040,16:45,1005,-2844
0040,16:50,1010,-2844
0040,16:55,1015,-2844
0040,17:00,1020,-2844
0040,17:05,1025,-2844
0040,17:10,1030,-2844
0040,17:15,1035,-2844
0040,17:20,1040,-2844
0040,17:25,1045,-2844
0040,17:30,1050,-3022
0040,17:35,1055,-3022
0040,17:40,1060,-3022
0040,17:45,1065,-3022
0040,17:50,1070,-3556
0040,17:55,1075,-3556
0040,18:00,1080,-3556
0040,18:05,1085,-3556
0040,18:10,1090,-4444
0040,18:15,1095,-4444
0040,18:20,1100,-4444
0040,18:25,1105,-4800
0040,18:30,1110,-4800
0040,18:35,1115,-4800
0040,18:40,1120,-4800
0040,18:45,1125,-4800
0040,18:50,1130,-6400
0040,18:55,1135,-6400
0040,19:00,1140,-6400
0040,19:05,1145,-6400
0040,19:10,1150,-6756
0040,19:15,1155,-6756
0040,19:20,1160,-6756
0040,19:25,1165,-6756
0040,19:30,1170,-6756
0040,19:35,1175,-6756
0040,19:40,1180,-6756
0040,19:45,1185,-6756
0040,19:50,1190,-6756
0040,19:55,1195,-6756
0040,20:00,1200,-6756
0040,20:05,1205,-6756
0040,20:10,1210,-6756
0040,20:15,1215,-6756
0040,20:20,1220,-6756
0040,20:25,1225,-6756
0040,20:30,1230,-7289
0040,20:35,1235,-7289
0040,20:40,1240,-7289
0040,20:45,1245,-8889
0040,20:50,1250,-8889
0040,20:55,1255,-8889
0040,21:00,1260,-8889
0040,21:05,1265,-8889
0040,21:10,1270,-10311
0040,21:15,1275,-10311
0040,21:20,1280,-10311
0040,21:25,1285,-10311
0040,21:30,1290,-10133
0040,21:35,1295,-10133
0040,21:40,1300,-10133
0040,21:45,1305,-11200
0040,21:50,1310,-11200
0040,21:55,1315,-11200
0040,22:00,1320,-11200
0040,22:05,1325,-11200
0040,22:10,1330,-11200
0040,22:15,1335,-11200
0040,22:20,1340,-11200
0040,22:25,1345,-11200
0040,22:30,1350,-11200
0040,22:35,1355,-11200
0040,22:40,1360,-11200
0040,22:45,1365,-11200
0040,22:50,1370,-11200
0040,22:55,1375,-11200
0040,23:00,1380,-11200
0040,23:05,1385,-11200
0040,23:10,1390,-11200
0040,23:15,1395,-11200
0040,23:16,1396,-11200
0040,23:20,1400,-11200
0041,09:00,540,0
0041,09:05,545,0
0041,09:10,550,0
0041,09:15,555,0
0041,09:20,560,0
0041,09:25,565,0
0041,09:30,570,0
0041,09:35,575,0
0041,09:40,580,0
0041,09:45,585,0
0041,09:50,590,0
0041,09:55,595,0
0041,10:00,600,0
0041,10:05,605,0
0041,10:10,610,0
0041,10:15,615,0
0041,10:20,620,0
0041,10:25,625,0
0041,10:30,630,0
0041,10:35,635,0
0041,10:40,640,0
0041,10:45,645,0
0041,10:50,650,0
0041,10:55,655,0
0041,11:00,660,-356
0041,11:05,665,-356
0041,11:10,670,-356
0041,11:15,675,-356
0041,11:20,680,-356
0041,11:25,685,-356
0041,11:30,690,-889
0041,11:35,695,-889
0041,11:40,700,-889
0041,11:45,705,-1244
0041,11:50,710,-1244
0041,11:55,715,-1244
0041,12:00,720,-1244
0041,12:05,725,-1600
0041,12:10,730,-1600
0041,12:15,735,-1600
0041,12:20,740,-1600
0041,12:25,745,-1600
0041,12:30,750,-2311
0041,12:35,755,-2311
0041,12:40,760,-2311
0041,12:45,765,-2311
0041,12:50,770,-2311
0041,12:55,775,-2311
0041,13:00,780,-2311
0041,13:05,785,-3200
0041,13:10,790,-3200
0041,13:15,795,-3200
0041,13:20,800,-3200
0041,13:25,805,-3200
0041,13:30,810,-3200
0041,13:35,815,-3200
0041,13:40,820,-3200
0041,13:45,825,-3200
0041,13:50,830,-4089
0041,13:55,835,-4089
