date,time,machine,group,event_type,source_status,source,confidence,hit_sequence_id,start_count
20260909,15:16,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,885
20260909,15:20,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,29
20260909,15:25,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,51
20260909,19:02,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,4,257
20260909,19:04,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,1
20260909,19:07,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,1
20260909,19:09,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,1
20260909,19:13,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,33
20260909,19:16,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,23
20260909,18:18,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,233
20260909,18:44,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,145
20260909,18:47,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,9
20260909,18:50,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,20
20260909,20:27,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,1028
20260909,20:30,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,17
20260909,20:35,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,50
20260909,20:39,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,24
20260909,20:47,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,62
20260909,13:59,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,71
20260909,14:58,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,277
20260909,15:17,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,3,144
20260909,15:20,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,12
20260909,15:23,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,17
20260909,15:54,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,6,185
20260909,16:00,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,69
20260909,16:04,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,21
20260909,16:07,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,10
20260909,16:10,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,12
20260909,16:14,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,26
20260909,16:17,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,12,6
20260909,14:14,0044,g8,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,150
20260909,14:18,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,31
20260909,14:21,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,2
20260909,16:20,0044,g8,INITIAL,初当り,PSCUBE history CSV,source_status_exact,4,520
20260909,16:26,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,66
20260909,16:28,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,6
20260909,16:31,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,11
20260909,16:35,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,31
20260909,16:38,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,2
20260909,16:45,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,87
20260909,16:49,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,29
20260909,16:53,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,12,24
20260909,16:57,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,13,16
20260909,17:00,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,14,12
20260909,17:19,0044,g8,INITIAL,初当り,PSCUBE history CSV,source_status_exact,15,107
20260909,17:22,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,16,17
20260909,17:24,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,17,2
20260909,17:29,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,18,33
20260909,17:32,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,19,4
20260909,17:38,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,20,98
20260909,17:42,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,21,15
20260909,14:20,0045,g9,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,39
20260909,14:28,0045,g9,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,90
20260909,18:48,0045,g9,INITIAL,初当り,PSCUBE history CSV,source_status_exact,3,406
20260909,18:51,0045,g9,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,9
20260909,18:54,0045,g9,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,8
20260909,18:56,0045,g9,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,5
20260909,19:00,0045,g9,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,11
20260909,19:04,0045,g9,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,33
20260909,19:07,0045,g9,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,6
20260909,19:10,0045,g9,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,19
20260909,19:15,0045,g9,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,36
20260909,19:18,0045,g9,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,12,19
20260909,13:23,0047,g2,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,635
20260909,14:05,0047,g2,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,163
20260909,14:07,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,1
20260909,14:15,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,18
20260909,14:18,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,5
20260909,14:21,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,20
20260909,15:00,0047,g2,INITIAL,初当り,PSCUBE history CSV,source_status_exact,7,227
20260909,16:36,0047,g2,INITIAL,初当り,PSCUBE history CSV,source_status_exact,8,511
20260909,16:38,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,4
20260909,17:20,0047,g2,INITIAL,初当り,PSCUBE history CSV,source_status_exact,10,227
20260909,17:22,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,5
20260909,17:52,0047,g2,INITIAL,初当り,PSCUBE history CSV,source_status_exact,12,196
20260909,18:04,0047,g2,INITIAL,初当り,PSCUBE history CSV,source_status_exact,13,121
20260909,18:08,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,14,30
20260909,18:19,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,15,97
20260909,18:22,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,16,13
20260909,18:24,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,17,5
20260909,18:54,0047,g2,INITIAL,初当り,PSCUBE history CSV,source_status_exact,18,196
20260909,18:57,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,19,22
20260909,19:00,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,20,6
20260909,19:05,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,21,45
20260909,19:07,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,22,14
20260909,19:12,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,23,37
20260909,19:14,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,24,2
20260909,19:17,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,25,8
20260909,19:22,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,26,39
20260909,19:24,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,27,8
20260909,19:32,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,28,32
20260909,19:36,0047,g2,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,29,40
20260909,15:52,0048,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,396
20260909,12:24,0049,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,221
20260909,12:32,0049,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,82
20260909,12:34,0049,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,2
20260909,12:56,0049,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,4,146
20260909,12:59,0049,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,8
20260909,13:02,0049,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,5
20260909,13:04,0049,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,10
20260909,15:11,0049,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,8,502
20260909,15:16,0049,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,75
20260909,15:22,0049,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,91
20260909,15:34,0049,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,87
20260909,15:37,0049,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,12,8
20260909,15:40,0049,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,13,24
20260909,17:06,0049,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,14,378
20260909,17:09,0049,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,15,32
20260909,17:13,0049,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,16,25
20260909,17:16,0049,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,17,1
20260909,14:57,0050,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,449
20260909,15:00,0050,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,14
20260909,15:04,0050,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,20
20260909,15:07,0050,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,13
20260909,15:10,0050,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,12
20260909,12:18,0051,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,530
20260909,16:08,0051,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,809
