time,minute,initial_5m,continuation_5m,total_5m,initial_10m,continuation_10m,total_10m,initial_30m,continuation_30m,total_30m
09:00,540,0,0,0,0,0,0,0,0,0
09:05,545,0,0,0,0,0,0,0,0,0
09:10,550,0,0,0,0,0,0,0,0,0
09:15,555,0,0,0,0,0,0,0,0,0
09:20,560,0,0,0,0,0,0,0,0,0
09:25,565,0,0,0,0,0,0,0,0,0
09:30,570,0,0,0,0,0,0,0,0,0
09:35,575,0,0,0,0,0,0,0,0,0
09:40,580,0,0,0,0,0,0,0,0,0
09:45,585,0,0,0,0,0,0,0,0,0
09:50,590,0,0,0,0,0,0,1,1,2
09:55,595,0,0,0,0,0,0,2,2,4
10:00,600,0,0,0,0,0,0,2,5,7
10:05,605,0,0,0,0,0,0,2,6,8
10:10,610,0,0,0,1,1,2,2,6,8
10:15,615,1,1,2,2,2,4,3,7,10
10:20,620,1,1,2,1,4,5,2,6,8
10:25,625,0,3,3,0,4,4,1,5,6
10:30,630,0,1,1,0,1,1,1,2,3
10:35,635,0,0,0,1,1,2,2,1,3
10:40,640,1,1,2,1,1,2,2,2,4
10:45,645,0,0,0,0,0,0,1,3,4
10:50,650,0,0,0,0,0,0,1,3,4
10:55,655,0,0,0,1,0,1,1,3,4
11:00,660,1,0,1,1,1,2,1,3,4
11:05,665,0,1,1,0,3,3,1,3,4
11:10,670,0,2,2,0,2,2,1,2,3
11:15,675,0,0,0,0,0,0,1,1,2
11:20,680,0,0,0,0,0,0,3,2,5
11:25,685,0,0,0,1,0,1,4,7,11
11:30,690,1,0,1,1,0,1,4,10,14
11:35,695,0,0,0,0,1,1,3,13,16
11:40,700,0,1,1,2,2,4,4,15,19
11:45,705,2,1,3,3,6,9,5,17,22
11:50,710,1,5,6,1,8,9,4,18,22
11:55,715,0,3,3,0,6,6,5,13,18
12:00,720,0,3,3,1,5,6,5,11,16
12:05,725,1,2,3,2,5,7,5,10,15
12:10,730,1,3,4,2,5,7,4,8,12
12:15,735,1,2,3,3,2,5,3,5,8
12:20,740,2,0,2,2,1,3,2,3,5
12:25,745,0,1,1,0,3,3,0,3,3
12:30,750,0,2,2,0,2,2,2,3,5
12:35,755,0,0,0,0,0,0,3,4,7
12:40,760,0,0,0,0,0,0,3,7,10
12:45,765,0,0,0,0,0,0,3,8,11
12:50,770,0,0,0,2,1,3,3,8,11
12:55,775,2,1,3,3,4,7,5,8,13
13:00,780,1,3,4,1,6,7,3,9,12
13:05,785,0,3,3,0,4,4,4,7,11
13:10,790,0,1,1,0,1,1,5,5,10
13:15,795,0,0,0,2,0,2,5,6,11
13:20,800,2,0,2,2,2,4,5,8,13
13:25,805,0,2,2,2,3,5,7,10,17
13:30,810,2,1,3,3,2,5,8,9,17
13:35,815,1,1,2,1,3,4,6,11,17
13:40,820,0,2,2,0,4,4,8,11,19
13:45,825,0,2,2,4,4,8,9,10,19
13:50,830,4,2,6,5,3,8,10,12,22
13:55,835,1,1,2,1,4,5,7,12,19
14:00,840,0,3,3,3,4,7,7,13,20
14:05,845,3,1,4,4,2,6,9,11,20
14:10,850,1,1,2,2,5,7,7,11,18
14:15,855,1,4,5,2,6,8,7,11,18
14:20,860,1,2,3,2,4,6,7,11,18
14:25,865,1,2,3,3,3,6,7,13,20
14:30,870,2,1,3,3,2,5,10,17,27
14:35,875,1,1,2,2,2,4,9,19,28
14:40,880,1,1,2,2,5,7,8,21,29
14:45,885,1,4,5,2,8,10,10,21,31
14:50,890,1,4,5,5,10,15,12,22,34
14:55,895,4,6,10,5,9,14,12,26,38
15:00,900,1,3,4,1,6,7,8,24,32
15:05,905,0,3,3,3,4,7,7,23,30
15:10,910,3,1,4,6,6,12,7,24,31
15:15,915,3,5,8,4,13,17,4,24,28
15:20,920,1,8,9,1,12,13,2,19,21
15:25,925,0,4,4,0,6,6,4,11,15
15:30,930,0,2,2,0,6,6,5,9,14
15:35,935,0,4,4,0,5,5,7,11,18
15:40,940,0,1,1,1,1,2,9,9,18
15:45,945,1,0,1,4,0,4,10,10,20
15:50,950,3,0,3,4,2,6,9,13,22
15:55,955,1,2,3,3,6,9,8,15,23
16:00,960,2,4,6,4,6,10,7,15,22
16:05,965,2,2,4,3,4,7,5,12,17
16:10,970,1,2,3,1,5,6,5,13,18
16:15,975,0,3,3,2,5,7,5,13,18
16:20,980,2,2,4,2,4,6,5,12,17
16:25,985,0,2,2,0,3,3,3,12,15
16:30,990,0,1,1,2,4,6,4,12,16
16:35,995,2,3,5,3,5,8,4,14,18
16:40,1000,1,2,3,1,4,5,4,13,17
16:45,1005,0,2,2,0,4,4,4,14,18
16:50,1010,0,2,2,1,4,5,5,15,20
16:55,1015,1,2,3,1,5,6,7,18,25
17:00,1020,0,3,3,2,5,7,6,18,24
17:05,1025,2,2,4,3,5,8,6,18,24
17:10,1030,1,3,4,2,6,8,5,18,23
17:15,1035,1,3,4,3,8,11,4,17,21
17:20,1040,2,5,7,2,7,9,5,14,19
17:25,1045,0,2,2,0,5,5,4,11,15
17:30,1050,0,3,3,1,5,6,4,11,15
17:35,1055,1,2,3,1,4,5,5,8,13
17:40,1060,0,2,2,2,2,4,4,7,11
17:45,1065,2,0,2,3,2,5,4,5,9
17:50,1070,1,2,3,1,4,5,3,6,9
17:55,1075,0,2,2,1,2,3,3,6,9
18:00,1080,1,0,1,1,1,2,3,5,8
18:05,1085,0,1,1,0,1,1,2,5,7
18:10,1090,0,0,0,1,1,2,3,4,7
18:15,1095,1,1,2,2,3,5,4,5,9
18:20,1100,1,2,3,1,3,4,5,6,11
18:25,1105,0,1,1,0,1,1,6,10,16
18:30,1110,0,0,0,1,0,1,6,12,18
18:35,1115,1,0,1,2,1,3,7,18,25
18:40,1120,1,1,2,3,3,6,7,24,31
18:45,1125,2,2,4,4,8,12,7,29,36
18:50,1130,2,6,8,2,9,11,5,34,39
18:55,1135,0,3,3,1,9,10,3,35,38
19:00,1140,1,6,7,2,12,14,3,34,37
19:05,1145,1,6,7,2,12,14,2,32,34
19:10,1150,1,6,7,1,13,14,2,28,30
19:15,1155,0,7,7,0,14,14,2,23,25
19:20,1160,0,7,7,0,9,9,2,17,19
19:25,1165,0,2,2,0,6,6,2,10,12
19:30,1170,0,4,4,1,6,7,2,8,10
19:35,1175,1,2,3,2,3,5,2,4,6
19:40,1180,1,1,2,1,2,3,1,2,3
19:45,1185,0,1,1,0,1,1,1,2,3
19:50,1190,0,0,0,0,0,0,1,2,3
19:55,1195,0,0,0,0,0,0,1,3,4
20:00,1200,0,0,0,0,0,0,3,4,7
20:05,1205,0,0,0,1,1,2,4,5,9
20:10,1210,1,1,2,1,2,3,5,10,15
20:15,1215,0,1,1,0,2,2,5,12,17
20:20,1220,0,1,1,2,2,4,6,15,21
20:25,1225,2,1,3,3,2,5,6,17,23
20:30,1230,1,1,2,2,6,8,5,18,23
20:35,1235,1,5,6,2,8,10,4,20,24
20:40,1240,1,3,4,2,7,9,3,17,20
20:45,1245,1,4,5,1,7,8,2,14,16
20:50,1250,0,3,3,1,5,6,1,10,11
20:55,1255,1,2,3,1,5,6,1,7,8
21:00,1260,0,3,3,0,5,5,0,5,5
21:05,1265,0,2,2,0,2,2,0,2,2
21:10,1270,0,0,0,0,0,0,0,0,0
21:15,1275,0,0,0,0,0,0,0,0,0
21:20,1280,0,0,0,0,0,0,0,0,0
21:25,1285,0,0,0,0,0,0,0,0,0
21:30,1290,0,0,0,0,0,0,1,0,1
21:35,1295,0,0,0,0,0,0,2,1,3
21:40,1300,0,0,0,0,0,0,2,2,4
21:45,1305,0,0,0,0,0,0,2,2,4
21:50,1310,0,0,0,1,0,1,3,2,5
21:55,1315,1,0,1,2,1,3,3,2,5
22:00,1320,1,1,2,1,2,3,2,2,4
22:05,1325,0,1,1,0,1,1,1,1,2
22:10,1330,0,0,0,1,0,1,1,0,1
22:15,1335,1,0,1,1,0,1,1,0,1
22:20,1340,0,0,0,0,0,0,0,0,0
22:25,1345,0,0,0,0,0,0,0,0,0
22:30,1350,0,0,0,0,0,0,0,0,0
22:35,1355,0,0,0,0,0,0,0,0,0
22:40,1360,0,0,0,0,0,0,0,0,0
22:45,1365,0,0,0,0,0,0,0,0,0
22:50,1370,0,0,0,0,0,0,0,0,0
22:55,1375,0,0,0,0,0,0,0,0,0
23:00,1380,0,0,0,0,0,0,0,0,0
23:05,1385,0,0,0,0,0,0,0,0,0
23:10,1390,0,0,0,0,0,0,0,0,0
23:15,1395,0,0,0,0,0,0,0,0,0
23:16,1396,0,0,0,0,0,0,0,0,0
23:20,1400,0,0,0,0,0,0,0,0,0
