bonus_id,time,start,status
20,14:49,7,継続
19,14:46,18,継続
18,14:43,24,継続
17,14:39,1,継続
16,14:37,5,継続
15,14:34,42,継続
14,14:29,36,継続
13,14:25,2,継続
12,14:23,3,継続
11,14:20,10,継続
10,14:17,117,初当り
9,14:05,14,継続
8,14:02,35,継続
7,13:58,5,継続
6,13:56,11,継続
5,13:52,35,継続
4,13:48,45,継続
3,13:44,63,継続
2,13:38,29,継続
1,13:34,571,初当り
