bonus_id,time,start,status
15,17:50,11,継続
14,17:47,78,継続
13,17:41,21,継続
12,17:38,11,継続
11,17:35,52,継続
10,17:30,139,初当り
9,17:02,32,継続
8,16:58,582,初当り
7,15:03,122,初当り
6,14:51,23,継続
5,14:48,13,継続
4,14:45,684,初当り
3,12:01,83,継続
2,11:54,20,継続
1,11:50,177,初当り
