bonus_id,time,start,status
8,19:00,183,初当り
7,17:31,65,継続
6,17:26,10,継続
5,17:22,152,初当り
4,16:41,429,初当り
3,15:21,2,継続
2,15:18,47,継続
1,15:13,668,初当り
