bonus_id,time,start,status
15,19:12,4,継続
14,19:09,5,継続
13,19:06,1,継続
12,19:04,357,初当り
11,17:37,15,継続
10,17:34,97,継続
9,17:27,6,継続
8,17:25,74,継続
7,17:19,919,初当り
6,12:18,13,継続
5,12:14,18,継続
4,12:11,26,継続
3,12:07,44,継続
2,12:03,20,継続
1,11:59,131,初当り
