bonus_id,time,start,status
10,15:30,21,継続
9,15:26,4,継続
8,15:24,21,継続
7,15:20,232,初当り
6,14:35,67,継続
5,14:30,41,継続
4,14:26,280,初当り
3,13:26,27,継続
2,13:22,13,継続
1,13:18,500,初当り
