bonus_id,time,start,status
26,20:31,5,継続
25,20:29,2,継続
24,20:27,110,初当り
23,19:18,88,初当り
22,18:07,8,継続
21,18:04,2,継続
20,18:02,166,初当り
19,16:37,8,継続
18,16:35,40,継続
17,16:29,15,継続
16,16:26,7,継続
15,16:23,69,初当り
14,16:05,1,継続
13,16:04,371,初当り
12,15:04,59,初当り
11,14:42,1,継続
10,14:41,5,継続
9,14:38,7,継続
8,14:36,9,継続
7,14:33,264,初当り
6,11:55,10,継続
5,11:52,39,初当り
4,11:46,8,継続
3,11:43,20,継続
2,11:40,50,継続
1,11:33,201,初当り
