bonus_id,time,start,status
11,19:38,7,継続
10,19:35,213,初当り
9,17:52,58,継続
8,17:44,92,継続
7,17:38,50,継続
6,17:33,40,継続
5,17:29,7,継続
4,17:26,16,継続
3,17:22,146,初当り
2,17:05,21,継続
1,17:01,567,初当り
