bonus_id,time,start,status
20,19:36,258,初当り
19,17:22,25,継続
18,17:18,13,継続
17,17:15,16,継続
16,17:12,24,継続
15,17:08,6,継続
14,17:05,7,継続
13,17:02,31,継続
12,16:58,26,継続
11,16:55,206,継続
10,16:43,38,継続
9,16:39,1,継続
8,16:37,51,継続
7,16:33,18,継続
6,16:30,18,継続
5,16:26,9,継続
4,16:23,70,継続
3,16:16,13,継続
2,16:13,458,初当り
1,13:44,251,初当り
