bonus_id,time,start,status
11,20:39,531,初当り
10,15:52,26,継続
9,15:49,49,継続
8,15:43,103,初当り
7,15:35,25,継続
6,15:32,147,初当り
5,15:10,46,継続
4,15:05,265,初当り
3,14:14,9,継続
2,14:11,61,継続
1,14:06,238,初当り
