bonus_id,time,start,status
10,20:00,461,初当り
9,14:58,125,継続
8,14:44,8,継続
7,14:41,12,継続
6,14:33,70,継続
5,14:25,66,継続
4,14:19,9,継続
3,14:12,53,継続
2,14:04,38,継続
1,13:55,617,初当り
