bonus_id,time,start,status
14,17:01,231,初当り
13,15:42,59,継続
12,15:36,46,継続
11,15:24,23,継続
10,15:20,17,継続
9,15:17,69,継続
8,15:11,45,継続
7,15:06,52,継続
6,14:59,331,初当り
5,13:52,32,継続
4,13:48,10,継続
3,13:45,61,継続
2,13:40,46,継続
1,13:35,227,初当り
