bonus_id,time,start,status
11,19:00,39,継続
10,18:51,61,継続
9,18:45,51,継続
8,18:39,80,継続
7,18:33,427,初当り
6,15:53,38,継続
5,15:49,48,継続
4,15:44,17,継続
3,15:41,16,継続
2,15:38,9,継続
1,15:35,124,初当り
