bonus_id,time,start,status
22,21:49,60,初当り
21,21:40,5,継続
20,21:38,8,継続
19,21:36,157,初当り
18,19:50,158,初当り
17,19:16,68,初当り
16,18:57,92,初当り
15,18:39,24,継続
14,18:31,9,継続
13,18:28,7,継続
12,18:25,9,継続
11,18:22,206,初当り
10,16:53,6,継続
9,16:50,23,継続
8,16:47,63,初当り
7,16:37,62,初当り
6,15:26,3,継続
5,15:24,8,継続
4,15:22,251,初当り
3,14:36,55,初当り
2,14:28,24,継続
1,14:24,43,初当り
