bonus_id,time,start,status
16,18:32,63,継続
15,18:27,69,継続
14,18:21,4,継続
13,18:18,323,初当り
12,16:48,29,継続
11,16:44,38,継続
10,16:40,80,継続
9,16:35,170,初当り
8,16:11,498,初当り
7,14:13,13,継続
6,14:09,507,初当り
5,12:03,63,継続
4,11:57,11,継続
3,11:54,149,初当り
2,11:32,116,継続
1,11:22,52,初当り
