bonus_id,time,start,status
27,20:52,9,継続
26,20:50,20,継続
25,20:47,11,継続
24,20:44,169,初当り
23,20:12,97,初当り
22,19:55,6,継続
21,19:52,1,継続
20,19:50,9,継続
19,19:47,59,初当り
18,19:41,39,継続
17,19:37,25,継続
16,19:28,16,継続
15,19:26,100,初当り
14,19:11,69,初当り
13,18:14,107,初当り
12,17:50,80,初当り
11,17:29,104,初当り
10,16:58,29,継続
9,16:55,7,継続
8,16:52,21,継続
7,16:49,46,継続
6,16:42,4,継続
5,16:40,89,初当り
4,16:25,9,継続
3,16:23,134,初当り
2,11:53,19,継続
1,11:49,113,初当り
