bonus_id,time,start,status
8,14:53,68,継続
7,14:48,12,継続
6,14:45,29,継続
5,14:40,471,初当り
4,13:23,2,継続
3,13:20,28,継続
2,13:14,2,継続
1,13:11,271,初当り
