bonus_id,time,start,status
13,17:02,1,継続
12,16:59,283,初当り
11,16:01,5,継続
10,15:59,185,初当り
9,15:31,70,継続
8,15:25,4,継続
7,15:22,2,継続
6,15:19,17,継続
5,15:13,10,継続
4,15:10,16,継続
3,15:07,71,継続
2,15:02,41,継続
1,14:58,766,初当り
