bonus_id,time,start,status
9,17:44,15,継続
8,17:40,26,継続
7,17:36,2,継続
6,17:33,117,初当り
5,15:29,70,継続
4,15:22,636,初当り
3,12:13,15,継続
2,12:09,4,継続
1,12:07,173,初当り
