bonus_id,time,start,status
14,19:49,49,継続
13,19:45,23,継続
12,19:41,18,継続
11,19:37,4,継続
10,19:35,4,継続
9,19:32,241,初当り
8,18:44,14,継続
7,18:41,872,初当り
6,15:05,51,継続
5,15:01,153,初当り
4,14:34,395,初当り
3,12:59,2,継続
2,12:57,37,継続
1,12:53,476,初当り
