bonus_id,time,start,status
9,15:25,1,継続
8,15:22,223,初当り
7,14:35,331,初当り
6,13:03,13,継続
5,13:00,45,継続
4,12:56,64,継続
3,12:51,62,継続
2,12:45,3,継続
1,12:43,333,初当り
