bonus_id,time,start,status
22,18:53,125,初当り
21,18:34,117,継続
20,18:26,15,継続
19,18:06,6,継続
18,18:03,23,継続
17,17:59,1,継続
16,17:57,3,継続
15,17:54,74,継続
14,17:48,104,継続
13,17:39,534,初当り
12,14:49,24,継続
11,14:43,43,継続
10,14:39,85,継続
9,14:33,164,継続
8,14:22,22,継続
7,14:18,18,継続
6,14:15,599,初当り
5,11:21,72,継続
4,11:15,26,継続
3,11:12,3,継続
2,11:10,74,継続
1,10:59,31,初当り
