bonus_id,time,start,status
20,20:59,135,初当り
19,20:02,89,初当り
18,19:49,146,初当り
17,19:25,166,初当り
16,14:30,236,初当り
15,14:02,42,継続
14,14:00,56,継続
13,13:58,11,継続
12,13:56,2,継続
11,13:55,2,継続
10,13:55,21,継続
9,13:53,1,継続
8,13:52,5,継続
7,13:51,8,継続
6,13:48,8,継続
5,13:46,38,継続
4,13:42,28,継続
3,13:38,61,初当り
2,12:55,22,継続
1,12:51,41,初当り
