bonus_id,time,start,status
8,19:29,3,継続
7,19:26,22,継続
6,19:22,3,継続
5,19:19,17,継続
4,19:15,67,継続
3,19:06,314,初当り
2,16:24,90,継続
1,16:11,763,初当り
