bonus_id,time,start,status
19,21:55,7,継続
18,21:52,23,継続
17,21:48,39,継続
16,21:44,22,継続
15,21:41,100,継続
14,21:34,400,初当り
13,18:03,378,初当り
12,16:49,58,継続
11,16:44,125,初当り
10,16:29,48,継続
9,16:21,10,継続
8,16:18,12,継続
7,16:15,90,継続
6,16:08,39,継続
5,16:03,77,継続
4,15:53,86,継続
3,15:47,413,初当り
2,14:07,26,継続
1,14:03,430,初当り
