bonus_id,time,start,status
21,19:39,156,継続
20,19:30,13,継続
19,19:27,89,継続
18,19:20,9,継続
17,19:17,55,継続
16,19:13,8,継続
15,19:10,62,継続
14,19:05,6,継続
13,19:01,21,継続
12,18:58,47,継続
11,18:53,11,継続
10,18:51,8,継続
9,18:48,105,初当り
8,18:39,97,継続
7,18:31,1,継続
6,18:29,401,初当り
5,17:14,214,初当り
4,16:43,987,初当り
3,11:19,4,継続
2,11:16,108,初当り
1,10:40,134,初当り
