bonus_id,time,start,status
30,21:37,26,継続
29,21:34,40,継続
28,21:29,80,初当り
27,21:17,43,継続
26,21:12,40,継続
25,21:08,10,継続
24,21:05,17,継続
23,21:01,90,初当り
22,19:05,171,初当り
21,17:54,2,継続
20,17:52,1,継続
19,17:51,16,継続
18,17:49,26,継続
17,17:45,6,継続
16,17:43,23,継続
15,17:40,4,継続
14,17:38,26,継続
13,17:35,51,初当り
12,17:29,126,初当り
11,17:06,27,継続
10,17:02,23,継続
9,16:59,12,継続
8,16:56,45,継続
7,16:37,42,継続
6,16:32,53,初当り
5,16:26,1,継続
4,16:24,69,初当り
3,16:15,101,初当り
2,15:24,31,継続
1,15:20,180,初当り
