bonus_id,time,start,status
10,20:33,566,初当り
9,17:18,1141,初当り
8,10:51,30,継続
7,10:46,10,継続
6,10:43,51,継続
5,10:38,41,継続
4,10:33,6,継続
3,10:30,71,継続
2,10:25,4,継続
1,10:22,80,初当り
