bonus_id,time,start,status
27,17:52,11,継続
26,17:49,2,継続
25,17:46,2,継続
24,17:44,50,継続
23,17:37,40,継続
22,17:33,167,継続
21,17:22,313,初当り
20,14:56,6,継続
19,14:53,39,継続
18,14:49,6,継続
17,14:47,24,継続
16,14:43,79,継続
15,14:36,318,初当り
14,12:59,7,継続
13,12:56,12,継続
12,12:53,8,継続
11,12:50,99,継続
10,12:42,163,初当り
9,12:17,30,継続
8,12:13,23,継続
7,12:09,153,初当り
6,11:45,44,継続
5,11:41,61,継続
4,11:27,4,継続
3,11:25,7,継続
2,11:22,11,継続
1,11:19,35,初当り
