bonus_id,time,start,status
31,20:10,4,継続
30,20:08,11,継続
29,20:05,10,継続
28,20:02,5,継続
27,20:00,3,継続
26,19:58,125,初当り
25,19:38,4,継続
24,19:36,103,初当り
23,18:52,3,継続
22,18:49,202,初当り
21,16:42,128,初当り
20,16:14,9,継続
19,16:11,215,初当り
18,15:35,87,初当り
17,15:12,9,継続
16,15:09,7,継続
15,15:07,21,継続
14,15:03,68,初当り
13,14:38,172,初当り
12,13:38,3,継続
11,13:36,104,初当り
10,13:15,36,初当り
9,12:03,3,継続
8,12:01,17,継続
7,11:57,43,継続
6,11:51,5,継続
5,11:49,24,継続
4,11:45,45,継続
3,11:40,124,初当り
2,11:19,10,継続
1,11:16,157,初当り
