bonus_id,time,start,status
20,21:14,7,継続
19,21:11,610,初当り
18,19:07,2,継続
17,19:04,48,継続
16,19:00,14,継続
15,18:57,325,初当り
14,17:24,37,継続
13,17:20,15,継続
12,17:16,137,初当り
11,16:49,46,継続
10,16:45,51,継続
9,16:40,325,初当り
8,15:07,36,継続
7,15:04,30,継続
6,14:59,63,継続
5,14:54,155,初当り
4,14:31,170,初当り
3,14:05,122,初当り
2,13:43,4,継続
1,13:40,481,初当り
