bonus_id,time,start,status
14,20:32,28,継続
13,20:25,22,継続
12,20:22,7,継続
11,20:20,45,継続
10,20:15,70,初当り
9,19:29,44,継続
8,19:24,31,継続
7,19:20,1,継続
6,19:18,43,継続
5,19:13,16,継続
4,19:08,297,初当り
3,14:28,24,継続
2,14:25,18,継続
1,14:22,10,初当り
