bonus_id,time,start,status
16,13:59,35,継続
15,13:54,21,継続
14,13:50,23,継続
13,13:45,1,継続
12,13:43,73,継続
11,13:35,164,初当り
10,13:13,336,初当り
9,12:17,38,継続
8,12:11,55,継続
7,12:03,44,継続
6,11:57,497,初当り
5,10:28,8,継続
4,10:25,9,継続
3,10:22,1,継続
2,10:19,38,継続
1,10:13,29,初当り
