bonus_id,time,start,status
22,19:36,143,初当り
21,19:17,10,継続
20,19:14,30,継続
19,19:10,183,初当り
18,18:35,39,継続
17,18:31,45,継続
16,18:26,89,継続
15,18:19,13,継続
14,18:17,144,継続
13,18:09,50,継続
12,18:04,190,初当り
11,17:19,4,継続
10,17:17,23,継続
9,17:13,15,継続
8,17:10,16,継続
7,17:07,11,継続
6,17:04,37,継続
5,17:00,17,継続
4,16:56,106,初当り
3,16:47,55,継続
2,16:42,5,継続
1,16:39,919,初当り
