bonus_id,time,start,status
21,21:54,359,初当り
20,16:32,345,初当り
19,15:33,9,継続
18,15:30,2,継続
17,15:28,1,継続
16,15:25,49,継続
15,15:21,65,継続
14,15:16,4,継続
13,15:14,16,継続
12,15:11,6,継続
11,15:08,164,初当り
10,14:42,8,継続
9,14:39,50,継続
8,14:34,56,継続
7,14:30,28,継続
6,14:26,168,初当り
5,14:00,5,継続
4,13:58,92,継続
3,13:51,241,初当り
2,13:10,24,継続
1,13:07,438,初当り
