time_bin,start_minute,end_time,group,initial_count,continuation_count,total_hit_count,group_value_start,group_value_end,group_delta
12:30,750,13:00,g7,0,3,3,275,3740,3465
12:30,750,13:00,g8,1,2,3,-269,401,670
12:30,750,13:00,g9,1,3,4,-6400,-9066,-2666
13:00,780,13:30,g1,0,10,10,5220,27823,22603
13:00,780,13:30,g2,1,2,3,-8307,-11134,-2827
13:00,780,13:30,g3,0,0,0,-2662,-7879,-5217
13:00,780,13:30,g4,1,4,5,-698,-868,-170
13:00,780,13:30,g5,0,4,4,42261,46694,4433
13:00,780,13:30,g6,1,2,3,-8711,-8716,-5
13:00,780,13:30,g7,0,0,0,3740,-3812,-7552
13:00,780,13:30,g8,2,4,6,401,-89,-490
13:00,780,13:30,g9,2,1,3,-9066,-4093,4973
13:30,810,14:00,g1,0,2,2,27823,29231,1408
13:30,810,14:00,g2,0,2,2,-11134,-10084,1050
13:30,810,14:00,g3,1,3,4,-7879,-9895,-2016
13:30,810,14:00,g4,0,0,0,-868,-4532,-3664
13:30,810,14:00,g5,1,1,2,46694,42545,-4149
13:30,810,14:00,g6,1,1,2,-8716,-10311,-1595
13:30,810,14:00,g7,0,0,0,-3812,-6393,-2581
13:30,810,14:00,g8,1,4,5,-89,112,201
13:30,810,14:00,g9,0,0,0,-4093,-7438,-3345
14:00,840,14:30,g1,2,1,3,29231,25190,-4041
14:00,840,14:30,g2,2,3,5,-10084,-13935,-3851
14:00,840,14:30,g3,3,3,6,-9895,-7363,2532
14:00,840,14:30,g4,1,1,2,-4532,-10068,-5536
14:00,840,14:30,g5,0,0,0,42545,35639,-6906
14:00,840,14:30,g6,0,1,1,-10311,-10273,38
14:00,840,14:30,g7,3,5,8,-6393,-2394,3999
14:00,840,14:30,g8,1,7,8,112,12062,11950
14:00,840,14:30,g9,1,0,1,-7438,-11452,-4014
14:30,870,15:00,g1,0,4,4,25190,31728,6538
14:30,870,15:00,g2,1,8,9,-13935,-5199,8736
14:30,870,15:00,g3,3,8,11,-7363,-2622,4741
14:30,870,15:00,g4,1,0,1,-10068,-11896,-1828
14:30,870,15:00,g5,2,2,4,35639,31081,-4558
14:30,870,15:00,g6,1,2,3,-10273,-14149,-3876
14:30,870,15:00,g7,1,1,2,-2394,-3648,-1254
14:30,870,15:00,g8,1,5,6,12062,15754,3692
14:30,870,15:00,g9,0,6,6,-11452,-9840,1612
15:00,900,15:30,g1,1,1,2,31728,28946,-2782
15:00,900,15:30,g2,1,14,15,-5199,15275,20474
15:00,900,15:30,g3,1,4,5,-2622,6587,9209
15:00,900,15:30,g4,0,0,0,-11896,-20546,-8650
15:00,900,15:30,g5,2,8,10,31081,38845,7764
15:00,900,15:30,g6,1,5,6,-14149,-7662,6487
15:00,900,15:30,g7,1,0,1,-3648,-7243,-3595
15:00,900,15:30,g8,2,1,3,15754,17814,2060
15:00,900,15:30,g9,2,0,2,-9840,-11059,-1219
15:30,930,16:00,g1,1,0,1,28946,26705,-2241
15:30,930,16:00,g2,0,3,3,15275,17461,2186
15:30,930,16:00,g3,0,0,0,6587,3105,-3482
15:30,930,16:00,g4,3,5,8,-20546,-20077,469
15:30,930,16:00,g5,2,5,7,38845,42860,4015
15:30,930,16:00,g6,1,2,3,-7662,-7837,-175
15:30,930,16:00,g7,1,2,3,-7243,-3586,3657
15:30,930,16:00,g8,2,7,9,17814,20248,2434
15:30,930,16:00,g9,0,0,0,-11059,-14588,-3529
16:00,960,16:30,g1,0,0,0,26705,25461,-1244
16:00,960,16:30,g2,1,2,3,17461,19347,1886
16:00,960,16:30,g3,1,0,1,3105,-530,-3635
16:00,960,16:30,g4,1,2,3,-20077,-19674,403
16:00,960,16:30,g5,1,8,9,42860,55076,12216
16:00,960,16:30,g6,1,0,1,-7837,-5704,2133
16:00,960,16:30,g7,0,0,0,-3586,-6622,-3036
16:00,960,16:30,g8,1,11,12,20248,39124,18876
16:00,960,16:30,g9,1,3,4,-14588,-14883,-295
16:30,990,17:00,g1,1,2,3,25461,24113,-1348
16:30,990,17:00,g2,2,2,4,19347,20397,1050
16:30,990,17:00,g3,2,1,3,-530,-1101,-571
16:30,990,17:00,g4,1,3,4,-19674,-18588,1086
16:30,990,17:00,g5,1,12,13,55076,60388,5312
16:30,990,17:00,g6,0,6,6,-5704,-2934,2770
16:30,990,17:00,g7,0,0,0,-6622,-9676,-3054
16:30,990,17:00,g8,0,1,1,39124,39825,701
16:30,990,17:00,g9,1,3,4,-14883,-15385,-502
17:00,1020,17:30,g1,0,5,5,24113,29349,5236
17:00,1020,17:30,g2,1,3,4,20397,23249,2852
17:00,1020,17:30,g3,2,2,4,-1101,-7344,-6243
17:00,1020,17:30,g4,1,11,12,-18588,-4559,14029
17:00,1020,17:30,g5,1,6,7,60388,77686,17298
17:00,1020,17:30,g6,1,2,3,-2934,845,3779
17:00,1020,17:30,g7,1,0,1,-9676,-14712,-5036
17:00,1020,17:30,g8,1,1,2,39825,36151,-3674
17:00,1020,17:30,g9,1,2,3,-15385,-14285,1100
17:30,1050,18:00,g1,0,0,0,29349,27997,-1352
17:30,1050,18:00,g2,1,0,1,23249,21114,-2135
17:30,1050,18:00,g3,1,11,12,-7344,1101,8445
17:30,1050,18:00,g4,0,11,11,-4559,1954,6513
17:30,1050,18:00,g5,2,4,6,77686,83063,5377
17:30,1050,18:00,g6,1,0,1,845,-289,-1134
17:30,1050,18:00,g7,0,0,0,-14712,-14805,-93
17:30,1050,18:00,g8,0,0,0,36151,34324,-1827
17:30,1050,18:00,g9,1,2,3,-14285,-16063,-1778
18:00,1080,18:30,g1,1,3,4,27997,24333,-3664
18:00,1080,18:30,g2,1,11,12,21114,33105,11991
18:00,1080,18:30,g3,0,0,0,1101,4620,3519
18:00,1080,18:30,g4,1,1,2,1954,12559,10605
18:00,1080,18:30,g5,0,0,0,83063,82491,-572
18:00,1080,18:30,g6,0,0,0,-289,-5690,-5401
18:00,1080,18:30,g7,0,0,0,-14805,-20426,-5621
18:00,1080,18:30,g8,0,0,0,34324,33101,-1223
18:00,1080,18:30,g9,0,0,0,-16063,-17486,-1423
18:30,1110,19:00,g1,1,2,3,24333,26205,1872
18:30,1110,19:00,g2,0,3,3,33105,39714,6609
18:30,1110,19:00,g3,3,0,3,4620,1465,-3155
18:30,1110,19:00,g4,0,0,0,12559,10601,-1958
18:30,1110,19:00,g5,1,1,2,82491,83375,884
18:30,1110,19:00,g6,1,0,1,-5690,-7034,-1344
18:30,1110,19:00,g7,1,0,1,-20426,-22319,-1893
18:30,1110,19:00,g8,0,0,0,33101,31528,-1573
18:30,1110,19:00,g9,1,1,2,-17486,-19782,-2296
19:00,1140,19:30,g1,1,0,1,26205,22831,-3374
19:00,1140,19:30,g2,0,0,0,39714,34908,-4806
19:00,1140,19:30,g3,1,7,8,1465,9006,7541
19:00,1140,19:30,g4,1,0,1,10601,5715,-4886
19:00,1140,19:30,g5,0,0,0,83375,81651,-1724
19:00,1140,19:30,g6,0,0,0,-7034,-8345,-1311
19:00,1140,19:30,g7,2,9,11,-22319,-14727,7592
19:00,1140,19:30,g8,1,3,4,31528,33336,1808
19:00,1140,19:30,g9,0,0,0,-19782,-21914,-2132
19:30,1170,20:00,g1,0,8,8,22831,27458,4627
19:30,1170,20:00,g2,0,0,0,34908,33894,-1014
19:30,1170,20:00,g3,1,3,4,9006,8059,-947
19:30,1170,20:00,g4,1,0,1,5715,5355,-360
19:30,1170,20:00,g5,0,0,0,81651,81479,-172
19:30,1170,20:00,g6,1,3,4,-8345,-9494,-1149
19:30,1170,20:00,g7,0,12,12,-14727,-1866,12861
19:30,1170,20:00,g8,1,2,3,33336,35125,1789
19:30,1170,20:00,g9,1,0,1,-21914,-24403,-2489
20:00,1200,20:30,g1,0,7,7,27458,40555,13097
20:00,1200,20:30,g2,0,0,0,33894,32032,-1862
20:00,1200,20:30,g3,1,6,7,8059,15398,7339
20:00,1200,20:30,g4,0,0,0,5355,-2316,-7671
20:00,1200,20:30,g5,0,0,0,81479,80099,-1380
20:00,1200,20:30,g6,0,6,6,-9494,3350,12844
20:00,1200,20:30,g7,0,0,0,-1866,-799,1067
20:00,1200,20:30,g8,0,0,0,35125,34613,-512
20:00,1200,20:30,g9,1,2,3,-24403,-22431,1972
20:30,1230,21:00,g1,0,0,0,40555,41762,1207
20:30,1230,21:00,g2,1,0,1,32032,32287,255
20:30,1230,21:00,g3,0,0,0,15398,16105,707
20:30,1230,21:00,g4,2,1,3,-2316,-2259,57
20:30,1230,21:00,g5,0,0,0,80099,78817,-1282
20:30,1230,21:00,g6,1,0,1,3350,1577,-1773
20:30,1230,21:00,g7,0,0,0,-799,-2430,-1631
20:30,1230,21:00,g8,0,0,0,34613,33546,-1067
20:30,1230,21:00,g9,0,0,0,-22431,-22059,372
21:00,1260,21:30,g1,0,0,0,41762,40696,-1066
21:00,1260,21:30,g2,0,0,0,32287,32543,256
21:00,1260,21:30,g3,0,0,0,16105,15661,-444
21:00,1260,21:30,g4,0,5,5,-2259,2157,4416
21:00,1260,21:30,g5,1,1,2,78817,79586,769
21:00,1260,21:30,g6,1,1,2,1577,4432,2855
21:00,1260,21:30,g7,1,0,1,-2430,-5245,-2815
21:00,1260,21:30,g8,0,0,0,33546,32146,-1400
21:00,1260,21:30,g9,0,0,0,-22059,-23628,-1569
21:30,1290,22:00,g1,0,0,0,40696,39451,-1245
21:30,1290,22:00,g2,0,0,0,32543,32543,0
21:30,1290,22:00,g3,1,0,1,15661,15661,0
21:30,1290,22:00,g4,0,0,0,2157,735,-1422
21:30,1290,22:00,g5,1,2,3,79586,78304,-1282
21:30,1290,22:00,g6,0,0,0,4432,4077,-355
21:30,1290,22:00,g7,0,7,7,-5245,-519,4726
21:30,1290,22:00,g8,0,0,0,32146,32146,0
21:30,1290,22:00,g9,0,0,0,-23628,-23628,0
22:00,1320,22:30,g1,0,0,0,39451,39451,0
22:00,1320,22:30,g2,0,0,0,32543,32543,0
22:00,1320,22:30,g3,1,4,5,15661,22061,6400
22:00,1320,22:30,g4,0,0,0,735,735,0
22:00,1320,22:30,g5,0,3,3,78304,85740,7436
22:00,1320,22:30,g6,0,0,0,4077,4077,0
22:00,1320,22:30,g7,1,0,1,-519,5430,5949
22:00,1320,22:30,g8,0,0,0,32146,32146,0
22:00,1320,22:30,g9,0,0,0,-23628,-23628,0
22:30,1350,23:00,g1,0,0,0,39451,39451,0
22:30,1350,23:00,g2,0,0,0,32543,32543,0
22:30,1350,23:00,g3,0,0,0,22061,22772,711
22:30,1350,23:00,g4,0,0,0,735,735,0
22:30,1350,23:00,g5,0,0,0,85740,85740,0
22:30,1350,23:00,g6,0,0,0,4077,4077,0
22:30,1350,23:00,g7,0,0,0,5430,5430,0
22:30,1350,23:00,g8,0,0,0,32146,32146,0
22:30,1350,23:00,g9,0,0,0,-23628,-23628,0
23:00,1380,23:20,g1,0,0,0,39451,39451,0
23:00,1380,23:20,g2,0,0,0,32543,32543,0
23:00,1380,23:20,g3,0,0,0,22772,22772,0
23:00,1380,23:20,g4,0,0,0,735,735,0
23:00,1380,23:20,g5,0,0,0,85740,85740,0
23:00,1380,23:20,g6,0,0,0,4077,4077,0
23:00,1380,23:20,g7,0,0,0,5430,5430,0
23:00,1380,23:20,g8,0,0,0,32146,32146,0
23:00,1380,23:20,g9,0,0,0,-23628,-23628,0
