window,time,minute,hit_count
5,10:40,640,1
5,10:45,645,0
5,10:50,650,1
5,10:55,655,1
5,11:00,660,0
5,11:05,665,0
5,11:10,670,0
5,11:15,675,3
5,11:20,680,1
5,11:25,685,0
5,11:30,690,0
5,11:35,695,0
5,11:40,700,0
5,11:45,705,1
5,11:50,710,3
5,11:55,715,1
5,12:00,720,0
5,12:05,725,1
5,12:10,730,0
5,12:15,735,2
5,12:20,740,2
5,12:25,745,0
5,12:30,750,1
5,12:35,755,0
5,12:40,760,1
5,12:45,765,1
5,12:50,770,0
5,12:55,775,1
5,13:00,780,1
5,13:05,785,0
5,13:10,790,3
5,13:15,795,2
5,13:20,800,0
5,13:25,805,1
5,13:30,810,1
5,13:35,815,2
5,13:40,820,2
5,13:45,825,0
5,13:50,830,1
5,13:55,835,2
5,14:00,840,1
5,14:05,845,2
5,14:10,850,0
5,14:15,855,1
5,14:20,860,1
5,14:25,865,2
5,14:30,870,0
5,14:35,875,1
5,14:40,880,1
5,14:45,885,3
5,14:50,890,1
5,14:55,895,1
5,15:00,900,2
5,15:05,905,1
5,15:10,910,1
5,15:15,915,2
5,15:20,920,1
5,15:25,925,3
5,15:30,930,2
5,15:35,935,1
5,15:40,940,1
5,15:45,945,1
5,15:50,950,1
5,15:55,955,3
5,16:00,960,1
5,16:05,965,0
5,16:10,970,3
5,16:15,975,1
5,16:20,980,1
5,16:25,985,0
5,16:30,990,1
5,16:35,995,2
5,16:40,1000,1
5,16:45,1005,1
5,16:50,1010,1
5,16:55,1015,1
5,17:00,1020,2
5,17:05,1025,2
5,17:10,1030,1
5,17:15,1035,1
5,17:20,1040,5
5,17:25,1045,1
5,17:30,1050,1
5,17:35,1055,0
5,17:40,1060,1
5,17:45,1065,1
5,17:50,1070,0
5,17:55,1075,0
5,18:00,1080,0
5,18:05,1085,0
5,18:10,1090,0
5,18:15,1095,1
5,18:20,1100,0
5,18:25,1105,0
5,18:30,1110,1
5,18:35,1115,0
5,18:40,1120,0
5,18:45,1125,1
5,18:50,1130,1
5,18:55,1135,0
5,19:00,1140,3
5,19:05,1145,1
5,19:10,1150,0
5,19:15,1155,0
5,19:20,1160,0
5,19:25,1165,0
5,19:30,1170,1
5,19:35,1175,2
5,19:40,1180,0
5,19:45,1185,0
5,19:50,1190,0
5,19:55,1195,0
5,20:00,1200,3
5,20:05,1205,0
5,20:10,1210,0
5,20:15,1215,1
5,20:20,1220,0
5,20:25,1225,0
5,20:30,1230,1
5,20:35,1235,1
5,20:40,1240,1
5,20:45,1245,0
5,20:50,1250,1
5,20:55,1255,0
5,21:00,1260,1
5,21:05,1265,0
5,21:10,1270,0
5,21:15,1275,0
5,21:20,1280,1
5,21:25,1285,0
5,21:30,1290,0
5,21:35,1295,0
5,21:40,1300,0
5,21:45,1305,0
5,21:50,1310,1
10,10:40,640,1
10,10:50,650,2
10,11:00,660,0
10,11:10,670,3
10,11:20,680,1
10,11:30,690,0
10,11:40,700,1
10,11:50,710,4
10,12:00,720,1
10,12:10,730,2
10,12:20,740,2
10,12:30,750,1
10,12:40,760,2
10,12:50,770,1
10,13:00,780,1
10,13:10,790,5
10,13:20,800,1
10,13:30,810,3
10,13:40,820,2
10,13:50,830,3
10,14:00,840,3
10,14:10,850,1
10,14:20,860,3
10,14:30,870,1
10,14:40,880,4
10,14:50,890,2
10,15:00,900,3
10,15:10,910,3
10,15:20,920,4
10,15:30,930,3
10,15:40,940,2
10,15:50,950,4
10,16:00,960,1
10,16:10,970,4
10,16:20,980,1
10,16:30,990,3
10,16:40,1000,2
10,16:50,1010,2
10,17:00,1020,4
10,17:10,1030,2
10,17:20,1040,6
10,17:30,1050,1
10,17:40,1060,2
10,17:50,1070,0
10,18:00,1080,0
10,18:10,1090,1
10,18:20,1100,0
10,18:30,1110,1
10,18:40,1120,1
10,18:50,1130,1
10,19:00,1140,4
10,19:10,1150,0
10,19:20,1160,0
10,19:30,1170,3
10,19:40,1180,0
10,19:50,1190,0
10,20:00,1200,3
10,20:10,1210,1
10,20:20,1220,0
10,20:30,1230,2
10,20:40,1240,1
10,20:50,1250,1
10,21:00,1260,1
10,21:10,1270,0
10,21:20,1280,1
10,21:30,1290,0
10,21:40,1300,0
10,21:50,1310,1
30,10:30,630,3
30,11:00,660,4
30,11:30,690,5
30,12:00,720,5
30,12:30,750,4
30,13:00,780,7
30,13:30,810,8
30,14:00,840,7
30,14:30,870,7
30,15:00,900,10
30,15:30,930,9
30,16:00,960,6
30,16:30,990,7
30,17:00,1020,12
30,17:30,1050,3
30,18:00,1080,1
30,18:30,1110,3
30,19:00,1140,4
30,19:30,1170,3
30,20:00,1200,4
30,20:30,1230,4
30,21:00,1260,2
30,21:30,1290,1
