date,machine,status,n_observations,n_fft,regime,long_k,long_frequency,long_period,long_rank,long_relative_power,mid_k,mid_frequency,mid_period,mid_rank,mid_relative_power,short_k,short_frequency,short_period,short_rank,short_relative_power,long_phase,long_wave_value,long_amplitude,long_x,long_y,long_region,long_top_side,mid_phase,mid_wave_value,mid_amplitude,mid_x,mid_y,mid_region,mid_top_side,short_phase,short_wave_value,short_amplitude,short_x,short_y,short_region,short_top_side,top_wave_count,top_wave_pattern,centroid_x,centroid_y,centroid_y_offset,centroid_region,phase_alignment_score,alignment_threshold_asof,high_alignment_asof,max_pair_distance,convergence_score,convergence_threshold_asof,phase_convergence_asof,bullish,next_day_bullish
2026-07-19,049,VALID,23,32,STABLE,8,0.25,4.0,2,0.1693433605938076,10,0.3125,3.2,3,0.1363419639762131,14,0.4375,2.2857142857142856,1,0.24091930538483092,119.36053210014325,6598.775783981393,11283.573416340858,381.6554336410327,144.06360562636598,RIGHT,True,144.1502352479556,9145.96184911493,10124.587656804948,360.87239543353513,105.75267140822658,TOP,True,245.27458278710128,4234.811883293394,13458.55312480638,216.9932538207226,151.77654037616122,LEFT,True,3,LONG+MID+SHORT,319.8403609650968,133.86427247025128,-56.13572752974872,TOP,0.6015430001777556,,,164.84272148211681,0.2507149023540145,,,True,True
2026-07-20,049,VALID,24,32,STABLE,8,0.25,4.0,2,0.16511140342347316,10,0.3125,3.2,3,0.1437492892225501,14,0.4375,2.2857142857142856,1,0.24155140606687464,278.077381622742,-1817.6245441973726,10694.967670285552,227.22554754046078,200.32802927441992,LEFT,False,235.36368430795255,6078.64913043478,9979.15560516471,220.85904829472838,135.33024829208216,LEFT,True,357.7955682342463,-9971.7704728451,12935.872506071659,298.22969443793926,235.9896216924858,BOTTOM,False,1,MID,248.77143009104282,190.54929975299595,0.5492997529959496,LEFT,0.6458320719042738,,,126.95875841382444,0.4229147344826162,,,True,False
2026-07-21,049,VALID,25,32,STABLE,8,0.25,4.0,2,0.1927774417638269,10,0.3125,3.2,3,0.1353126789863927,14,0.4375,2.2857142857142856,1,0.2505909639923364,71.84012181339176,-3942.4625814859787,11094.775431422426,364.6382049957871,211.20181570349487,RIGHT,False,327.61832495644785,-9369.529599999998,9295.219633679906,272.699447615479,233.04921418547286,BOTTOM,False,105.44457655027918,2475.373787495789,12649.492829028664,383.39736439368534,166.9587171511217,RIGHT,True,1,SHORT,340.24500566831716,203.7365823466965,13.736582346696508,RIGHT,0.5469287492891162,0.6104008145230593,False,128.92626798787853,0.41397150914600667,0.41576015421332857,False,False,False
2026-07-22,049,VALID,26,32,STABLE,8,0.25,4.0,2,0.20576133306212327,10,0.3125,3.2,3,0.11688657442316339,14,0.4375,2.2857142857142856,1,0.22661000359630568,232.5398879774475,7092.829044176726,11112.429450273456,222.63636527079024,130.7223197885,LEFT,True,53.90593370279703,-6546.473057199201,8375.475061501711,347.7949131861276,224.8450689122114,RIGHT,False,221.73665507859323,6249.883742094835,11661.829112376505,232.17848099522166,113.97677259516573,TOP,True,2,LONG+SHORT,267.5365864840465,156.51472043195903,-33.485279568040966,TOP,0.3350064076658651,0.6015430001777556,False,160.18407698893978,0.2718905591411829,0.41397150914600667,False,False,True
2026-07-23,049,VALID,27,32,TRANSITION,8,0.25,4.0,1,0.2219441977201086,14,0.4375,2.2857142857142856,2,0.19246005329129973,16,0.5,2.0,3,0.12705196338315397,146.03403462807682,9404.958531180753,11339.888243743078,358.406437241412,103.29784585790104,TOP,True,32.08066826818322,-8947.36146425571,10559.836099600603,327.02639488301236,233.11607449373545,BOTTOM,False,180.0000000000009,8579.807956104252,8579.807956104252,299.99999999999824,80.0,TOP,True,2,LONG+SHORT,328.47761070814084,138.80464011721216,-51.19535988278784,TOP,0.48900703551868735,0.5906201500000278,False,155.4829839202469,0.29325916399887764,0.3907117176479664,False,True,True
2026-07-24,049,VALID,28,32,STABLE,8,0.25,4.0,1,0.23658251766064997,14,0.4375,2.2857142857142856,2,0.22758238771056877,16,0.5,2.0,3,0.09532767495477264,231.49847450594234,7121.365079365113,11439.292032448544,223.36774391727775,129.04061978886403,LEFT,True,188.41249514443007,11098.876383786366,11219.594151823278,283.9575071087578,81.52415132239808,TOP,True,0.0,-7261.349206349207,7261.349206349207,300.0,236.0,BOTTOM,False,2,LONG+MID,269.1084170086785,148.85492370375405,-41.145076296245946,TOP,0.3707510489791444,0.5796972998222999,False,155.30663026036885,0.29406077154377797,0.3674519261499261,False,True,False
2026-07-25,049,VALID,29,32,STABLE,8,0.25,4.0,1,0.2612225238202232,14,0.4375,2.2857142857142856,2,0.2542857202482788,16,0.5,2.0,3,0.07832050517487799,323.26293702841895,-9300.111771700345,11604.992139591803,268.6838560258346,231.957160529247,BOTTOM,False,346.7554200407312,-11145.31341750509,11449.869222877292,289.26600758005566,235.60497277588075,BOTTOM,False,180.0,6354.439952437574,6354.439952437574,300.0,80.0,TOP,True,1,SHORT,285.98328786863004,182.52071110170925,-7.479288898290747,LEFT,0.37780728618706794,0.568774449644572,False,155.974761246344,0.29102381251661813,0.34419213465188575,False,False,False
2026-07-26,049,VALID,30,32,STABLE,8,0.25,4.0,1,0.2787604817695551,14,0.4375,2.2857142857142856,2,0.21911308234206409,16,0.5,2.0,3,0.09768378907034177,49.84217109872816,-7563.3938549004915,11728.095059530711,343.8411381290299,226.99335654659436,RIGHT,False,141.79693960303848,8170.925292191549,10397.90938414043,363.79090671530344,108.94512642419856,TOP,True,0.0,-6942.615647015203,6942.615647015203,300.0,236.0,BOTTOM,False,1,MID,335.8773482814444,190.64616099026432,0.6461609902643204,RIGHT,0.5426193574096054,0.557851599466844,False,142.16968973351328,0.3537741375749396,0.365813611889153,False,False,True
2026-07-27,049,VALID,31,32,STABLE,8,0.25,4.0,1,0.2848519056517737,14,0.4375,2.2857142857142856,2,0.21275052964612678,16,0.5,2.0,3,0.1036188883152166,140.4970197736252,8887.451404786643,11518.337670454155,365.3235841588594,110.76455322472682,TOP,True,298.15269305835045,-4696.719498995213,9954.410964401648,244.54002156511365,219.67844919404246,LEFT,False,180.0,6947.038501560873,6947.038501560873,300.0,80.0,TOP,True,2,LONG+SHORT,303.2878685746577,136.81433413958976,-53.18566586041024,TOP,0.4409214279508598,0.5469287492891162,False,162.63734419884076,0.2607393445507238,0.3537741375749396,False,True,False
2026-07-28,049,VALID,32,32,STABLE,8,0.25,4.0,1,0.23822630498285843,14,0.4375,2.2857142857142856,2,0.1977647657756218,16,0.5,2.0,3,0.13741840079316625,236.20997423255585,5845.362903225821,10510.389200210882,220.385045897758,136.72250214801022,LEFT,True,88.18776660447384,-302.84295981048297,9576.314501756699,376.9495196607588,192.43468213868113,RIGHT,False,0.0,-7982.637096774193,7982.637096774193,300.0,236.0,BOTTOM,False,1,LONG,299.11152185283896,188.38572809556376,-1.6142719044362366,TOP,0.1681400158859278,0.546066870913214,False,166.181471422052,0.24462967535430913,0.3425538203911127,False,False,True
2026-07-29,049,VALID,33,64,UNSTABLE,16,0.25,4.0,1,0.1213218752828184,27,0.421875,2.3703703703703702,3,0.07893536194443602,28,0.4375,2.2857142857142856,2,0.10103747460320789,326.1764220017094,-8457.94306703396,10181.025963619599,271.38002229806244,232.71397797043528,BOTTOM,False,245.61782058039444,3835.528206109472,8212.16733200655,216.92457555995622,152.34646739597693,LEFT,True,138.989511560937,6196.8150016640375,9291.016449751181,367.02848282361686,112.92105264800276,TOP,True,2,MID+SHORT,285.1110268938785,165.99383267147167,-24.006167328528335,TOP,0.2927773611624151,0.5452049925373119,False,155.19518776001854,0.29456732836355204,0.3313335032072859,False,True,False
2026-07-30,049,VALID,34,64,STABLE,16,0.25,4.0,1,0.12183775662383863,27,0.421875,2.3703703703703702,3,0.07923830930990189,28,0.4375,2.2857142857142856,2,0.1016482541539168,55.98696470102823,-5539.1543072843915,9902.28365328967,349.81733834041285,223.61871190042254,RIGHT,False,42.959721396986424,-6619.212807980001,7985.682072637129,337.1963164231295,229.94442753254964,BOTTOM,False,291.11945316556466,-2877.3494201717494,9044.70439794088,237.99473773340407,213.95002931022327,LEFT,False,0,NONE,308.33613083231546,222.50438958106517,32.50438958106517,BOTTOM,0.5832022648176134,0.5614381555005151,True,112.23982105092927,0.48981899522304884,0.37785308620336644,True,False,True
2026-07-31,049,VALID,35,64,TRANSITION,16,0.25,4.0,1,0.13009900007995384,28,0.4375,2.2857142857142856,2,0.11086652662087737,32,0.5,2.0,3,0.07998652884550542,147.51100087941404,8474.46953181272,10046.856975524955,356.39506488103194,101.43996168498651,TOP,True,199.21655174961052,8757.796770472052,9274.563120133784,264.3815156696979,87.81270530863242,TOP,True,180.0000000000009,7877.740408163265,7877.740408163265,299.99999999999824,80.0,TOP,True,3,LONG+MID+SHORT,306.9255268502427,89.75088899787299,-100.24911100212701,TOP,0.9318415361989844,0.5868704118896418,True,93.0171777405307,0.5771946466339514,0.41576015421332857,True,True,False
2026-08-01,049,VALID,36,64,TRANSITION,16,0.25,4.0,2,0.1196477441277131,28,0.4375,2.2857142857142856,1,0.12576375995982336,32,0.5,2.0,3,0.09273986507763722,357.0216040130954,-9698.27394782383,9472.311923823045,297.60762124590923,235.9810303773387,BOTTOM,False,241.18071905758825,4566.1141141141625,9711.392119408447,218.1457142097544,144.96434866319817,LEFT,True,0.0,-8339.44144144144,8339.44144144144,300.0,236.0,BOTTOM,False,1,MID,271.9177784852212,205.64845968017895,15.648459680178945,LEFT,0.592682644008343,0.592682644008343,True,122.42391072232152,0.44352767853490216,0.4229147344826162,True,False,False
2026-08-02,049,VALID,37,64,TRANSITION,16,0.25,4.0,1,0.13211378061803666,28,0.4375,2.2857142857142856,2,0.11408715486939117,32,0.5,2.0,3,0.08150210588181643,332.4228273289914,-8583.214024835637,9683.35891019937,277.02155895714793,233.99638797935165,BOTTOM,False,153.28241260481718,8037.765088528271,8998.504613405077,347.91920367490616,94.79608250868682,TOP,True,180.0,7605.650840029218,7605.650840029218,300.0,80.0,TOP,True,2,MID+SHORT,308.31358754401805,136.26415682934615,-53.73584317065385,TOP,0.3356446101254902,0.5907865681701971,False,156.21523955636297,0.2899307292892592,0.4211260894152943,False,False,False
2026-08-03,049,VALID,38,64,STABLE,16,0.25,4.0,1,0.1316988135366707,28,0.4375,2.2857142857142856,2,0.11353308406470221,32,0.5,2.0,3,0.08080894155141416,62.602800591047526,-4331.942018302118,9414.064716029385,356.1779378302221,219.11639342986993,RIGHT,False,310.61883318076434,-5690.419735170923,8740.725186112419,256.6067860756963,227.21723115644687,LEFT,False,0.0,-7374.217748112486,7374.217748112486,300.0,236.0,BOTTOM,False,0,NONE,304.2615746353061,227.44454152877225,37.44454152877225,BOTTOM,0.7050347526166283,0.5979988577099906,True,99.90013930718588,0.5459084576946096,0.4352825009139878,True,False,False
2026-08-04,049,VALID,39,64,TRANSITION,16,0.25,4.0,1,0.11733157424290291,27,0.421875,2.3703703703703702,3,0.090194196783571,28,0.4375,2.2857142857142856,2,0.10862479353236165,150.99470573529834,7584.985778054591,8672.768595642056,351.39179014920256,97.30695683257964,TOP,True,104.47770461565233,2086.2216580997106,7603.956218758835,383.2691704903824,168.49969432261804,RIGHT,True,338.585956942512,-7079.027423394587,8344.778087416435,282.39862640815585,234.88102840308352,BOTTOM,False,2,LONG+MID,339.0198623492469,166.89589318609373,-23.10410681390627,RIGHT,0.36837417708954406,0.596226786476108,False,153.9047816394442,0.3004328107297991,0.4311599121035306,False,False,True
2026-08-05,049,VALID,40,64,STABLE,16,0.25,4.0,1,0.12084653339070744,27,0.421875,2.3703703703703702,3,0.0983735954217406,28,0.4375,2.2857142857142856,2,0.10684651642184761,236.26235572332052,4897.098780487823,8817.390860358424,220.35659640519572,136.80881840512933,LEFT,True,256.22810299187586,1973.714411349342,7955.404500607608,216.84358598151178,169.61806858099138,LEFT,True,134.8462601985275,5610.206007052648,8290.928655463118,371.3018935256381,119.07972725462434,RIGHT,True,3,LONG+MID+SHORT,269.5006919707819,141.83553808024837,-48.16446191975163,TOP,0.6184613698960599,0.6049266741214165,True,162.5161306252899,0.26129031533959146,0.4270373232930734,False,True,False
2026-08-06,049,VALID,41,64,STABLE,16,0.25,4.0,1,0.12663644670821358,27,0.421875,2.3703703703703702,3,0.10034488804849444,28,0.4375,2.2857142857142856,2,0.11037614472790773,327.00919766905827,-7384.992266508022,8804.675929959625,272.1432942540869,232.9106442619836,BOTTOM,False,52.4857656133654,-5005.636754983271,7837.573813614142,346.41289308659026,225.63218877965582,RIGHT,False,288.30712562272583,-2461.8644597039597,8219.996412424076,235.49065188098956,211.3433277026888,LEFT,False,0,NONE,284.68227974055554,223.29538691477606,33.29538691477606,BOTTOM,0.6320161020105608,0.6184613698960599,True,111.83879087754089,0.49164185964754137,0.44352767853490216,True,False,False
2026-08-07,049,VALID,42,64,STABLE,16,0.25,4.0,1,0.12771521465227026,27,0.421875,2.3703703703703702,3,0.10064200902336524,28,0.4375,2.2857142857142856,2,0.10858974875916473,56.592202247280966,-4753.86573597118,8634.061890235622,350.4044085556399,223.24542708225368,RIGHT,False,210.26122634911735,6876.535137109557,7664.493979298939,246.76365093930474,98.7552118514062,TOP,True,79.65216464008336,-1376.723871228356,7961.3781537255145,371.07689586911886,202.97817127057624,RIGHT,False,1,MID,322.7483184546879,174.99293673474537,-15.00706326525463,RIGHT,0.44044280221464954,0.6150776959523991,False,162.22271152668458,0.2626240385150701,0.439405089724445,False,False,False
2026-08-08,049,VALID,43,64,STABLE,16,0.25,4.0,1,0.12255168514327675,27,0.421875,2.3703703703703702,3,0.09741600015620697,28,0.4375,2.2857142857142856,2,0.11449973398931174,145.8349109163546,6833.796801359804,8259.134196555293,358.67242238986944,103.55289630322157,TOP,True,7.5748842578314,-7913.535938294426,7363.597233234711,306.1006176224646,235.87539097652223,BOTTOM,False,232.83647736656167,4448.289307060562,7983.201989731316,222.43554544760076,131.2031692043165,LEFT,True,2,LONG+SHORT,295.7361951533116,156.87715216135345,-33.12284783864655,TOP,0.1507490553715803,0.6116940220087382,False,142.38341635551456,0.3528026529294793,0.4352825009139878,False,False,True
2026-08-09,049,VALID,44,64,STABLE,16,0.25,4.0,1,0.12467637810245767,27,0.421875,2.3703703703703702,3,0.0937031668429947,28,0.4375,2.2857142857142856,2,0.11865953726699294,234.96044685206834,4676.021987315048,8144.367981612074,221.09441748873297,134.66849927828804,LEFT,True,165.31571645988242,7685.897158416241,7060.613416239314,327.61923515226994,84.60396089141479,TOP,True,25.215371476036125,-6387.8272672613875,7945.4157036074575,320.89603558774877,234.37543019589882,BOTTOM,False,2,LONG+MID,289.86989607625054,151.21596345520055,-38.78403654479945,TOP,0.21727081742266088,0.6083103480650774,False,149.9222946396178,0.3185350243653736,0.4311599121035306,False,True,True
2026-08-10,049,VALID,45,64,STABLE,16,0.25,4.0,1,0.11739728820525178,27,0.421875,2.3703703703703702,3,0.09949072630049442,28,0.4375,2.2857142857142856,2,0.11218573124747314,324.01527476927095,-6274.4385185184465,7754.130887199329,269.3838408436683,232.1631612584216,BOTTOM,False,321.69386549992396,-5948.152547644206,7138.30985460019,267.2158896363731,231.50274713143136,BOTTOM,False,177.1573936986033,7129.526417817886,7580.064593153858,305.4532210575346,80.17467750796187,TOP,True,1,SHORT,280.684317179192,181.28019529927164,-8.71980470072836,LEFT,0.43394246543863024,0.6049266741214165,False,156.2097928485158,0.28995548705220087,0.4270373232930734,False,True,False
2026-08-11,049,VALID,46,64,STABLE,16,0.25,4.0,1,0.12060020610211984,27,0.421875,2.3703703703703702,3,0.10417080273074315,28,0.4375,2.2857142857142856,2,0.1088582770456101,52.786463568384534,-4658.128866186736,7702.0946070192895,346.7055579440946,225.46884300481193,RIGHT,False,117.88426016400172,3422.321965891328,7158.265944283327,382.1720891656607,146.52101615542068,RIGHT,True,329.8362770024569,-6188.987467605655,7317.547529893694,274.70903506561774,233.51758287914743,BOTTOM,False,1,MID,334.52889405845764,201.83581401312668,11.83581401312668,RIGHT,0.5153879516270317,0.6015430001777556,False,138.26319328810757,0.371530939599511,0.4229147344826162,False,False,False
2026-08-12,049,VALID,47,64,STABLE,16,0.25,4.0,1,0.1198223565781009,27,0.421875,2.3703703703703702,3,0.10371621743388167,28,0.4375,2.2857142857142856,2,0.10899707646851264,142.64327014899845,5971.339776015058,7512.318462987742,362.76241619406625,107.78155588083546,TOP,True,275.6498272779536,-705.3764933251689,6989.214941978694,225.51395517883637,197.36882569922616,LEFT,False,121.48553369736783,3650.350031437662,7164.938824138176,380.7686552316411,140.5329509389848,RIGHT,True,2,LONG+SHORT,323.01500886818127,148.56111083968213,-41.43888916031787,TOP,0.4347313035800014,0.5997709289438731,False,165.3309969371993,0.24849546846727588,0.4211260894152943,False,False,True
2026-08-13,049,VALID,48,64,STABLE,16,0.25,4.0,1,0.12266325726272902,27,0.421875,2.3703703703703702,3,0.10322938878850542,28,0.4375,2.2857142857142856,2,0.10756934250307564,231.6133141683822,4623.726118106843,7446.025563513355,223.28509072939278,129.2255322450008,LEFT,True,74.41628475990638,-1873.2338813746287,6830.758864126138,366.85198779258553,208.64492992671424,RIGHT,False,271.9835510317953,-236.43019789924313,6972.869438353507,223.15367614166075,192.66144437154884,LEFT,False,1,LONG,271.096918221213,176.8439688477546,-13.15603115224539,LEFT,0.2931319618079038,0.5979988577099906,False,164.0697859463452,0.25422824569843083,0.4193374443479724,False,True,True
2026-08-14,049,VALID,49,64,STABLE,16,0.25,4.0,1,0.11763227183193171,27,0.421875,2.3703703703703702,3,0.10059512157478553,28,0.4375,2.2857142857142856,2,0.1103710138831436,320.8464474798948,-5550.450645564341,7157.654826316249,266.4186987603555,231.24296064951835,BOTTOM,False,230.820350173135,4380.090045218981,6619.054676338131,223.86590939910425,127.95156590996267,LEFT,True,65.12935402229414,-2783.7828242685464,6933.220695035423,358.55610079986366,217.14438201928476,RIGHT,False,1,MID,282.9469029864411,192.11296952625526,2.112969526255256,LEFT,0.25115630519479365,0.596226786476108,False,161.54505905500343,0.2657042770227117,0.4175487992806505,False,True,True
2026-08-15,049,VALID,50,64,TRANSITION,16,0.25,4.0,2,0.09958939978356178,27,0.421875,2.3703703703703702,1,0.11583941701482783,28,0.4375,2.2857142857142856,3,0.08732050601758987,213.255554843553,5924.066885909922,6568.572986571476,242.55260620134283,102.39668652526379,TOP,True,56.13485801530078,-3660.2718540216415,7084.230021201809,349.960851159217,223.52819620291626,RIGHT,False,31.57796709390368,-5239.932280846646,6150.672375958125,326.5695297955492,233.22539049520208,BOTTOM,False,1,LONG,306.360995718703,186.38342440779402,-3.616575592205976,RIGHT,0.32952887697653427,0.5944547152422256,False,161.89309349604113,0.2641223022907221,0.41576015421332857,False,True,True
2026-08-16,049,VALID,51,64,TRANSITION,16,0.25,4.0,1,0.1100626564473402,27,0.421875,2.3703703703703702,3,0.0985076476105046,28,0.4375,2.2857142857142856,2,0.09959577153493132,148.23134645977734,5810.314740484454,6834.2102194772615,355.3898731035083,100.55605272757067,TOP,True,188.31156676749288,6432.845282898619,6465.51780848729,284.14743061886776,81.48794876419257,TOP,True,5.524646244104588,-6435.484685910125,6501.129069435854,304.4429109169286,235.93427781505122,BOTTOM,False,2,LONG+MID,314.6600715464349,139.32609310227147,-50.67390689772853,TOP,0.32344744283428817,0.592682644008343,False,155.77411555780083,0.2919358383736326,0.41397150914600667,False,True,True
2026-08-17,049,VALID,52,64,TRANSITION,16,0.25,4.0,1,0.11808448769233892,27,0.421875,2.3703703703703702,2,0.11428123140156753,28,0.4375,2.2857142857142856,3,0.08115706846675397,234.0024069863166,4114.375650986102,7000.198715471446,221.67825966807948,133.10095173387705,LEFT,True,159.2391225067513,6439.387530188619,6886.545152710152,338.2550181044775,89.08543619313386,TOP,True,344.30569627805016,-5586.972091074985,5803.328026654648,287.2340691286637,235.43358423908109,BOTTOM,False,2,LONG+MID,282.38911563374023,152.53999072203067,-37.460009277969334,TOP,0.30540510908261476,0.5907865681701971,False,154.98683063689987,0.29551440619590974,0.40548339523670757,False,True,True
2026-08-18,049,VALID,53,64,STABLE,16,0.25,4.0,1,0.10061231077314967,27,0.421875,2.3703703703703702,2,0.10029135208706619,28,0.4375,2.2857142857142856,3,0.09245112596651348,321.29197597568145,-4998.550373798522,6405.5824384742555,266.8381933844053,231.3808231066848,BOTTOM,False,307.4250441389195,-3886.6058077521384,6395.357200839707,253.50029872056092,225.58392304665892,LEFT,False,144.84794251534186,5020.469818072885,6140.2939943276515,359.97228847716906,104.83265605248124,TOP,True,1,SHORT,293.43692686071176,187.26580073527498,-2.734199264725021,LEFT,0.3394962074904528,0.5888904923320512,False,160.9880526108396,0.2682361244961837,0.39699528132740847,False,True,True
2026-08-19,049,VALID,54,64,STABLE,16,0.25,4.0,1,0.1006469864258057,27,0.421875,2.3703703703703702,2,0.10027591870686382,28,0.4375,2.2857142857142856,3,0.0924790846334803,51.27713098762797,-3933.621403882789,6288.219290335839,345.23665187304374,226.27104624751433,RIGHT,False,99.2819518633587,1012.3740668163563,6276.6168076765125,382.07250710821575,176.58665623270204,RIGHT,True,302.36444290037616,-3226.625006129227,6027.664227784281,248.58526352765202,222.5840437300891,LEFT,False,1,MID,325.29814083630384,208.48058207010183,18.480582070101832,RIGHT,0.453382303128761,0.5869944164939053,False,141.18995663757931,0.35822746982918496,0.38850716741810937,False,True,True
2026-08-20,049,VALID,55,64,STABLE,16,0.25,4.0,1,0.10299170973908305,27,0.421875,2.3703703703703702,2,0.10118746659135998,28,0.4375,2.2857142857142856,3,0.09304038735483736,141.77904338257304,4906.350927456336,6245.111395977327,363.81239570462617,108.96991267359071,TOP,True,250.34951197442388,2081.6392838723245,6190.167729448721,216.40829865584263,160.1513087447077,LEFT,True,100.71723879388446,1103.8234116803112,5935.739192303177,382.4864290683973,174.3883218899768,RIGHT,True,3,LONG+MID+SHORT,320.9023744762887,147.83651443609173,-42.16348556390827,TOP,0.48824677710767156,0.5850983406557594,False,166.68724589670344,0.24233070046952976,0.38001905350881027,False,True,False
