date,machine,open,high,low,close,bullish,next_day_bullish,wave1_phase,wave2_phase,wave3_phase,wave1_value,wave2_value,wave3_value,combined_wave,wave1_direction,wave2_direction,wave3_direction,wave1_up,wave2_up,wave3_up,wave_direction_pattern
2026-07-15,049,0.0,41406.0,-1842.0,40365.0,True,False,174.01300755961347,199.0731698811869,137.49035669997352,6152.64026063425,5474.031959291601,3783.2279799944363,15409.900199920288,turning_down,turning_down,turning_down,False,False,False,DOWN-DOWN-DOWN
2026-07-16,049,0.0,0.0,-2756.0,-2756.0,False,False,325.888007559613,356.57316988118646,227.4903566999733,-5121.972539352886,-5781.644616325878,3467.86131332778,-7435.755842350984,turning_up,turning_up,falling,True,True,False,UP-UP-DOWN
2026-07-17,049,0.0,0.0,-11378.0,-11378.0,False,False,117.76300755961256,154.07316988118646,317.49035669997374,2881.712735093066,5209.054291263489,-3783.227979994448,4307.539046362107,turning_down,turning_down,turning_up,False,False,True,DOWN-DOWN-UP
2026-07-18,049,0.0,2586.0,-10044.0,-9156.0,False,True,269.638007559613,311.5731698811869,47.49035669997329,39.08506170881566,-3843.432670550992,-3467.8613133277668,-7272.208922169943,falling,turning_up,rising,False,True,True,DOWN-UP-UP
2026-07-19,049,0.0,15345.0,-711.0,11379.0,True,True,61.513007559613015,109.07316988118646,137.4903566999733,-2950.6526291718487,1892.683266551,3783.227979994436,2725.258617373587,turning_up,turning_down,turning_down,True,False,False,UP-DOWN-DOWN
2026-07-20,049,0.0,8707.0,-1511.0,1983.0,True,False,213.38800755961256,266.5731698811869,227.49035669997374,5165.401533035214,346.2100075648489,3467.8613133277813,8979.472853927844,turning_down,falling,falling,False,False,False,DOWN-DOWN-DOWN
2026-07-21,049,0.0,4483.0,-6933.0,-6933.0,False,False,5.2630075596130155,64.07316988118691,317.4903566999733,-6160.302272590854,-2532.395946430446,-3783.227979994447,-12475.926199015747,turning_up,turning_up,turning_up,True,True,True,UP-UP-UP
2026-07-22,049,0.0,6034.0,-8000.0,-8000.0,False,True,157.13800755961256,221.573169881186,47.490356699973745,5700.40160498752,4333.047558678491,-3467.861313327768,6565.587850338243,turning_down,turning_down,rising,False,False,True,DOWN-DOWN-UP
2026-07-23,049,0.0,22562.0,0.0,13140.0,True,True,309.01300755961347,19.073169881186914,137.49035669997374,-3894.3085089371557,-5474.031959291609,3783.227979994459,-5585.1124882343065,turning_up,turning_up,turning_down,True,True,False,UP-UP-DOWN
2026-07-24,049,0.0,20579.0,-1021.0,19091.0,True,False,100.88800755961256,176.5731698811869,227.4903566999733,1168.5453629412525,5781.644616325879,3467.8613133277818,10418.051292594913,rising,turning_down,falling,True,False,False,UP-DOWN-DOWN
2026-07-25,049,0.0,10172.0,-4267.0,-4267.0,False,False,252.76300755961256,334.0731698811869,317.49035669997374,1833.1785010700478,-5209.054291263477,-3783.2279799944467,-7159.103770187876,turning_down,turning_up,turning_up,False,True,True,DOWN-UP-UP
2026-07-26,049,0.0,0.0,-14933.0,-8889.0,False,True,44.63800755961347,131.5731698811869,47.49035669997329,-4401.983565821019,3843.432670550973,-3467.8613133277686,-4026.4122085978142,turning_up,turning_down,rising,True,False,True,UP-DOWN-UP
2026-07-27,049,0.0,8017.0,-3378.0,6379.0,True,False,196.51300755961256,289.0731698811869,137.4903566999733,5931.22732294912,-1892.6832665510149,3783.227979994434,7821.772036392539,turning_down,turning_up,turning_down,False,True,False,DOWN-UP-DOWN
2026-07-28,049,0.0,0.0,-18844.0,-18844.0,False,True,348.38800755961347,86.57316988118691,227.49035669997374,-6059.767433764562,-346.21000756487445,3467.861313327783,-2938.1161280016536,turning_up,rising,falling,True,True,False,UP-UP-DOWN
2026-07-29,049,0.0,1207.0,-12800.0,690.0,True,False,140.26300755961256,244.0731698811869,317.4903566999733,4757.248190736131,2532.395946430469,-3783.227979994446,3506.416157172154,turning_down,turning_down,turning_up,False,False,True,DOWN-DOWN-UP
2026-07-30,049,0.0,3966.0,-4444.0,-267.0,False,True,292.13800755961256,41.573169881186914,47.490356699973745,-2331.2692446212795,-4333.047558678453,-3467.86131332777,-10132.178116627503,turning_up,turning_up,rising,True,True,True,UP-UP-UP
2026-07-31,049,0.0,11034.0,-5867.0,9828.0,True,False,84.01300755961347,199.0731698811869,137.49035669997374,-645.2563512303884,5474.031959291618,3783.227979994458,8612.003588055688,rising,turning_down,turning_down,True,False,False,UP-DOWN-DOWN
2026-08-01,049,0.0,0.0,-12089.0,-12089.0,False,False,235.88800755961256,356.5731698811869,227.4903566999733,3469.3998388331784,-5781.644616325877,3467.8613133277836,1155.616535835085,turning_down,turning_up,falling,False,True,False,DOWN-UP-DOWN
2026-08-02,049,0.0,3793.0,-10667.0,-9956.0,False,False,27.76300755961347,154.0731698811869,317.49035669997374,-5474.218633557025,5209.054291263503,-3783.227979994445,-4048.392322287967,turning_up,turning_down,turning_up,True,False,True,UP-DOWN-UP
2026-08-03,049,0.0,4138.0,-2222.0,-800.0,False,False,179.63800755961347,311.5731698811869,47.49035669997329,6186.259798418737,-3843.4326705509534,-3467.861313327771,-1125.0341854599874,turning_down,turning_up,rising,False,True,True,DOWN-UP-UP
2026-08-04,049,0.0,862.0,-13333.0,-13333.0,False,True,331.51300755961256,109.07316988118691,137.4903566999733,-5437.369492460648,1892.6832665509908,3783.227979994432,238.541754084775,turning_up,turning_down,turning_down,True,False,False,UP-DOWN-DOWN
2026-08-05,049,0.0,15345.0,-2489.0,14310.0,True,False,123.38800755961347,266.5731698811869,227.49035669997374,3404.403756621444,346.2100075648178,3467.8613133277845,7218.4750775140465,turning_down,falling,falling,False,False,False,DOWN-DOWN-DOWN
2026-08-06,049,0.0,0.0,-6311.0,-6222.0,False,False,275.26300755961256,64.07316988118691,317.4903566999733,-567.462638323039,-2532.395946430492,-3783.227979994419,-6883.08656474795,falling,turning_up,turning_up,False,True,True,DOWN-UP-UP
2026-08-07,049,0.0,0.0,-8178.0,-3556.0,False,False,67.13800755961256,221.5731698811869,47.490356699972835,-2403.489021700831,4333.04755867847,-3467.8613133278254,-1538.3027763501868,turning_up,turning_down,rising,True,False,True,UP-DOWN-UP
2026-08-08,049,0.0,2522.0,-7207.0,-7027.0,False,True,219.01300755961347,19.073169881186914,137.49035669997374,4806.8387920545465,-5474.031959291599,3783.2279799944313,3116.0348127573784,turning_down,turning_up,turning_down,False,True,False,DOWN-UP-DOWN
2026-08-09,049,0.0,1034.0,-15111.0,517.0,True,True,10.88800755961256,176.5731698811869,227.49035669997284,-6075.017668314155,5781.644616325875,3467.8613133278127,3174.4882613395325,turning_up,turning_down,falling,True,False,False,UP-DOWN-DOWN
2026-08-10,049,0.0,4655.0,-5333.0,2931.0,True,False,162.76300755961256,334.0731698811869,317.49035669997284,5908.535733901853,-5209.054291263492,-3783.227979994394,-3083.746537356033,turning_down,turning_up,turning_up,False,True,True,DOWN-UP-UP
2026-08-11,049,0.0,0.0,-10133.0,-7111.0,False,False,314.63800755961256,131.5731698811869,47.490356699973745,-4346.708941466192,3843.4326705509966,-3467.8613133277995,-3971.137584242995,turning_up,turning_down,rising,True,False,True,UP-DOWN-UP
2026-08-12,049,0.0,0.0,-3733.0,-3733.0,False,True,106.51300755961256,289.073169881186,137.49035669997284,1758.374356922427,-1892.6832665509667,3783.2279799944054,3648.919070365866,turning_down,turning_up,turning_down,False,True,False,DOWN-UP-DOWN
2026-08-13,049,0.0,5000.0,-6933.0,948.0,True,True,258.38800755961347,86.573169881186,227.49035669997374,1245.2134693566106,-346.21000756484324,3467.8613133277863,4366.864775119554,falling,rising,falling,False,True,False,DOWN-UP-DOWN
2026-08-14,049,0.0,6810.0,-2222.0,1207.0,True,True,50.26300755961256,244.073169881186,317.49035669997374,-3954.734831479605,2532.3959464304407,-3783.227979994418,-5205.566865043582,turning_up,turning_down,turning_up,True,False,True,UP-DOWN-UP
2026-08-15,049,0.0,18678.0,-11404.0,16860.0,True,True,202.13800755961256,41.573169881186914,47.490356699972835,5730.316016125398,-4333.047558678432,-3467.8613133278272,-2070.5928558808614,turning_down,turning_up,rising,False,True,True,DOWN-UP-UP
2026-08-16,049,0.0,14483.0,0.0,11207.0,True,True,354.01300755961256,199.0731698811851,137.49035669997374,-6152.640260634245,5474.031959291634,3783.2279799944295,3104.619678651818,turning_up,turning_down,turning_down,True,False,False,UP-DOWN-DOWN
2026-08-17,049,0.0,16379.0,-178.0,15690.0,True,True,145.88800755961347,356.5731698811851,227.49035669997284,5121.972539352961,-5781.644616325874,3467.861313327814,2808.1892363549005,turning_down,turning_up,falling,False,True,False,DOWN-UP-DOWN
2026-08-18,049,0.0,17118.0,-2895.0,15808.0,True,True,297.76300755961347,154.0731698811851,317.49035669997374,-2881.712735093145,5209.05429126348,-3783.2279799944413,-1455.8864238241063,turning_up,turning_down,turning_up,True,False,True,UP-DOWN-UP
2026-08-19,049,0.0,8821.0,-5088.0,1790.0,True,True,89.63800755961347,311.5731698811869,47.490356699973745,-39.08506170877018,-3843.4326705509775,-3467.8613133278013,-7350.379045587549,rising,turning_up,rising,True,True,True,UP-UP-UP
2026-08-20,049,0.0,12140.0,0.0,4454.0,True,False,241.51300755961347,109.07316988118691,137.49035669997284,2950.652629171809,1892.6832665510203,3783.2279799944044,8626.563875717235,turning_down,turning_down,turning_down,False,False,False,DOWN-DOWN-DOWN
2026-08-21,049,0.0,0.0,-12622.0,-12622.0,False,True,33.38800755961165,266.5731698811869,227.49035669997374,-5165.401533035214,346.2100075647866,3467.8613133277886,-1351.3302121426389,turning_up,falling,falling,True,False,False,UP-DOWN-DOWN
2026-08-22,049,0.0,13448.0,-3733.0,13448.0,True,False,185.26300755961165,64.0731698811851,317.49035669997374,6160.302272590859,-2532.395946430538,-3783.2279799944163,-155.32165383409574,turning_down,turning_up,turning_up,False,True,True,DOWN-UP-UP
2026-08-23,049,0.0,862.0,-12978.0,-178.0,False,False,337.13800755961347,221.5731698811851,47.490356699972835,-5700.401604987571,4333.047558678504,-3467.861313327829,-4835.215359636895,turning_up,turning_down,rising,True,False,True,UP-DOWN-UP
2026-08-24,049,0.0,0.0,-14400.0,-8178.0,False,True,129.01300755961347,19.073169881185095,137.49035669997374,3894.3085089371907,-5474.031959291616,3783.2279799944276,2203.5045296400026,turning_down,turning_up,turning_down,False,True,False,DOWN-UP-DOWN
2026-08-25,049,0.0,12931.0,-8000.0,12069.0,True,,280.88800755961347,176.5731698811869,227.49035669997284,-1168.545362941297,5781.644616325877,3467.861313327816,8080.960566712396,falling,rising,falling,False,True,False,DOWN-UP-DOWN
