date,machine,long_x,long_y,long_region,long_top_side,mid_x,mid_y,mid_region,mid_top_side,short_x,short_y,short_region,short_top_side,top_wave_count,top_wave_pattern,centroid_x,centroid_y,centroid_y_offset,centroid_region,bullish,next_day_bullish
2026-06-27,049,265.86812672426845,231.05807324802606,BOTTOM,False,217.2674837989805,149.7793616747589,LEFT,True,263.2338692688557,230.1096358622031,BOTTOM,False,1,MID,248.7898265973682,203.649023594996,13.64902359499601,LEFT,True,False
2026-06-28,049,383.41960076003284,156.06233424069475,RIGHT,True,335.87325840502535,230.44315279535095,BOTTOM,False,341.5591786543689,228.0948408690335,RIGHT,False,1,LONG,353.617345939809,204.86677596835975,14.866775968359747,RIGHT,False,True
2026-06-29,049,219.10596250586357,181.51626143271739,LEFT,True,264.62876717369255,87.69906970034788,TOP,True,368.6452980768678,115.11211120774196,TOP,True,3,LONG+MID+SHORT,284.12667591880796,128.10914744693574,-61.89085255306426,TOP,True,False
2026-06-30,049,349.7212924073896,223.67902551983727,RIGHT,False,297.2469843102499,235.97486494760955,BOTTOM,False,226.56165399990766,122.68341206102149,LEFT,True,1,SHORT,291.17664357251573,194.11243417615609,4.112434176156086,LEFT,False,False
2026-07-01,049,250.476264569646,95.92269937432448,TOP,True,346.6863639120219,93.96770117161276,TOP,True,263.2338692688557,230.1096358622031,BOTTOM,False,2,LONG+MID,286.7988325835079,140.00001213604676,-49.99998786395324,TOP,False,False
2026-07-02,049,299.709371740644,235.99972057185715,BOTTOM,False,257.53317209647184,227.66826732658015,LEFT,False,341.5591786543689,228.09484086903353,RIGHT,False,0,NONE,299.60057416382824,230.58760958915695,40.587609589156955,BOTTOM,False,True
2026-07-03,049,350.61759132426795,96.72350105621591,TOP,True,383.6007129270198,161.09449276047332,RIGHT,True,368.64529807686785,115.11211120774205,TOP,True,3,LONG+MID+SHORT,367.62120077605186,124.31003500814376,-65.68996499185624,RIGHT,True,False
2026-07-04,049,249.57640652745906,223.23309329243986,LEFT,False,220.23012613083557,185.22330920207241,LEFT,True,226.5616539999077,122.68341206102149,LEFT,True,2,MID+SHORT,232.12272888606745,177.0466048518446,-12.953395148155408,LEFT,False,True
2026-07-05,049,380.5940732941806,182.57599328068585,RIGHT,True,357.5665732416064,217.98614653938964,RIGHT,False,263.23386926885564,230.10963586220305,BOTTOM,False,1,LONG,333.7981719348809,210.22392522742618,20.22392522742618,RIGHT,True,True
2026-07-06,049,216.67165957203252,154.86585239188602,LEFT,True,232.35540778159702,113.73816317491706,TOP,True,341.55917865436896,228.09484086903342,RIGHT,False,2,LONG+MID,263.52874866933286,165.56628547861217,-24.433714521387827,LEFT,True,True
