group,value,samples,percentage,source_bullish_count,source_bullish_rate,target_bullish_count,target_bullish_rate,mean_improvement,mean_shape_similarity
source_regime,STABLE,21,72.41379310344827,9,42.857142857142854,10,47.61904761904761,0.6672066771251975,0.80915016818259
source_regime,TRANSITION,7,24.137931034482758,2,28.57142857142857,3,42.857142857142854,0.5723769005897072,0.8021244767891044
source_regime,UNSTABLE,1,3.4482758620689653,1,100.0,0,0.0,0.9965165130868672,0.5674384710045146
