category,value,samples,bullish_count,bullish_rate,next_day_samples,next_day_bullish_count,next_day_bullish_rate
TOP_WAVE_PATTERN,NONE,7,1,14.285714285714285,7,4,57.14285714285714
TOP_WAVE_PATTERN,LONG,8,4,50.0,8,4,50.0
TOP_WAVE_PATTERN,MID,8,3,37.5,8,3,37.5
TOP_WAVE_PATTERN,SHORT,7,3,42.857142857142854,7,5,71.42857142857143
TOP_WAVE_PATTERN,LONG+MID,7,3,42.857142857142854,7,2,28.57142857142857
TOP_WAVE_PATTERN,LONG+SHORT,7,3,42.857142857142854,7,5,71.42857142857143
TOP_WAVE_PATTERN,MID+SHORT,8,5,62.5,7,6,85.71428571428571
TOP_WAVE_PATTERN,LONG+MID+SHORT,8,8,100.0,8,0,0.0
