source_date,target_date,machine,comparison_scope,source_regime,source_n_fft,source_component_reorder,source_bullish,target_bullish,transformation_type,best_permutation,identity_distance,best_permutation_distance,permutation_improvement,best_rotation_deg,rotation_residual,inversion_distance,inversion_improvement_vs_identity,vertical_mirror_distance,horizontal_mirror_distance,best_mirror_type,best_mirror_distance,best_rotation_permutation,best_rotation_plus_swap_deg,best_transformation_distance,transformation_improvement,classification_confidence,shape_similarity,centroid_distance,centroid_region_match,predicted_centroid_region,actual_centroid_region,identity_distance_threshold,identity_centroid_threshold,source_top_wave_count,source_top_wave_pattern,source_centroid_region,source_phase_alignment_score,source_convergence_score,source_long_k,source_mid_k,source_short_k,source_perimeter,source_area,predicted_perimeter,actual_perimeter,predicted_area,actual_area,area_ratio,predicted_long_mid_side,actual_long_mid_side,long_mid_side_ratio,predicted_mid_short_side,actual_mid_short_side,mid_short_side_ratio,predicted_short_long_side,actual_short_long_side,short_long_side_ratio,predicted_long_phase,actual_long_phase,long_angular_error,long_xy_distance,predicted_long_x,predicted_long_y,actual_long_x,actual_long_y,transformed_long_x,transformed_long_y,predicted_mid_phase,actual_mid_phase,mid_angular_error,mid_xy_distance,predicted_mid_x,predicted_mid_y,actual_mid_x,actual_mid_y,transformed_mid_x,transformed_mid_y,predicted_short_phase,actual_short_phase,short_angular_error,short_xy_distance,predicted_short_x,predicted_short_y,actual_short_x,actual_short_y,transformed_short_x,transformed_short_y
2026-07-17,2026-07-18,049,HISTORICAL_BACKTEST,TRANSITION,32,False,False,False,ROLE_SWAP,3_CYCLE_B,359.3264822513341,18.33513197007614,0.948973613480424,122.07719300582946,173.46556170826267,241.21252309515972,0.3287093075248445,296.64772676612733,274.11170741090535,HORIZONTAL,274.11170741090535,3_CYCLE_B,3.0844278469968094,13.326116005747524,0.9629136268436056,0.7771617427608062,0.8070939293987488,3.752878807217752,True,RIGHT,RIGHT,74.82546245332179,0.848965032693829,1,LONG,RIGHT,0.2894930698865545,0.2821508337042321,8,10,14,352.4073168192519,3565.0336714129044,359.9451587725951,346.59029125690665,4966.167210647148,4325.976869735564,0.8710896524911492,111.41651317198387,81.23378915072632,0.7291000843414734,157.49853282853266,110.84446347045747,0.7037809272238296,91.03011277207857,154.5120386357229,1.6973728135720378,58.595073087665696,319.7871892868893,98.80788380077638,87.38278274949887,352.3415478191399,221.95559545393274,265.41810927173685,230.90358696834312,259.55409111217847,227.35322860358517,140.08072643811738,52.55297809214517,87.52774834597221,115.86344389224193,365.8022298323492,111.35519108242008,346.4783105093532,225.5958308415226,350.54627400246466,224.7256662050778,315.80799800314617,136.0151276126321,179.79287039051405,156.08025560959328,261.6225648208009,229.47540629227296,370.1584930092883,117.31035610541892,369.93857872852084,115.00976979614971
2026-07-18,2026-07-19,049,HISTORICAL_BACKTEST,TRANSITION,32,True,False,True,ROLE_SWAP,3_CYCLE_B,359.3971163556924,11.845284803677254,0.9670412358235115,77.40894873334186,316.986188819218,393.06399093552176,0.0,209.4361594007326,499.29682126498716,VERTICAL,209.4361594007326,3_CYCLE_B,-0.3117696271230432,11.281370401138505,0.9686102923820529,0.6417018476779582,0.6624974488964538,3.730005535782405,True,TOP,TOP,74.82546245332179,0.848965032693829,1,SHORT,RIGHT,0.355206517746905,0.2976725516558051,8,10,14,346.59029125690665,4325.976869735564,364.6847192518774,359.48876551790875,3378.3264454750306,3234.330078454136,0.9573764201462044,154.4184533521514,43.585116241681725,0.2822532883572265,166.12297524268666,151.06092779411023,0.909331942637239,44.143290657039344,164.84272148211681,3.7342644607721387,142.55297809214517,119.36053210014325,23.19244599200192,40.74582765967222,362.8732815925839,107.90488280460883,381.6554336410327,144.06360562636598,382.1256446073933,147.06765063558896,248.5151276126321,144.1502352479556,104.3648923646765,153.23160472803312,216.5140913317423,157.1394861021,360.87239543353513,105.75267140822658,362.4256400904139,107.56398077995594,117.28718928688932,245.27458278710128,127.98739350021197,165.41968396798705,382.3580399973031,147.51516303514472,216.9932538207226,151.77654037616122,216.33652076027983,157.59425110719303
2026-07-19,2026-07-20,049,HISTORICAL_BACKTEST,STABLE,32,False,True,True,ROLE_SWAP,3_CYCLE_B,275.07044613765953,3.840282300453279,0.9860389134697102,-54.26090564955147,208.89831157574733,332.7737499389791,0.0,378.58166697921354,214.9251011183974,HORIZONTAL,214.9251011183974,3_CYCLE_B,-1.0648805800122558,2.147624869447473,0.9921924550615929,0.7679505905038025,0.7739935801629635,1.1530571884199636,True,LEFT,LEFT,74.82546245332179,0.848965032693829,3,LONG+MID+SHORT,TOP,0.6015430001777556,0.2507149023540145,8,10,14,359.48876551790875,3234.330078454136,274.67011007255996,271.7241094996548,2265.5391829164955,2194.036243824405,0.9684388865876764,128.0941132097989,65.30883435856025,0.5098503961036382,80.88440800153462,126.95875841382444,1.5696320409666056,65.69158886122644,79.45651672727011,1.2095386655226457,234.1502352479556,278.077381622742,43.92714637478639,67.22264054571382,221.5859090587783,133.34237499132604,227.22554754046078,200.32802927441992,226.53100808698315,200.2278806328171,357.7745827871013,235.36368430795255,122.41089847914873,126.94832556021085,298.21283257198616,235.98942283930737,220.85904829472838,135.33024829208216,220.54649242243985,134.8094549457582,276.86053210014325,357.7955682342463,80.93503613410303,80.89948003173488,226.353615722563,198.86072219484234,298.22969443793926,235.9896216924858,299.0678363638229,236.01469386471834
2026-07-20,2026-07-21,049,HISTORICAL_BACKTEST,STABLE,32,False,True,False,ROLE_SWAP,3_CYCLE_B,273.0389159243415,14.928527843646341,0.9453245417668483,-79.92834233229345,230.90036113625808,281.7128451626992,0.0,290.680635221942,241.6463964814568,HORIZONTAL,241.6463964814568,3_CYCLE_B,3.2622503712475606,10.61745916392356,0.9611137513933522,0.6756007188364135,0.7029352330637004,4.075613850612562,True,RIGHT,RIGHT,74.82546245332179,0.848965032693829,1,MID,LEFT,0.6458320719042738,0.4229147344826162,8,10,14,271.7241094996548,2194.036243824405,285.92258384373315,271.4809559884414,2152.1043133755993,1828.908336503435,0.8498232753573047,134.7030925413804,94.49890967130511,0.701534819197082,50.8470693029688,128.92626798787853,2.5355693013432132,100.37242199938392,48.055778329257755,0.47877472090444045,325.36368430795255,71.84012181339176,106.47643750543921,96.39183371981754,270.63190332618086,232.51380421400103,364.6382049957871,211.20181570349487,366.72020739842486,211.27372117838158,110.29556823424628,327.61832495644785,142.67724327779842,133.27078732294783,383.5679378480538,159.09462928887663,272.699447615479,233.04921418547286,268.2601923112707,230.77368341064707,75.577381622742,105.44457655027918,29.867194927537184,43.376294881576136,367.82269678851486,207.44245075663173,383.39736439368534,166.9587171511217,385.19122700651945,163.90024873505843
2026-07-21,2026-07-22,049,HISTORICAL_BACKTEST,STABLE,32,False,False,False,IRREGULAR,3_CYCLE_B,332.75319146648314,16.822196788666346,0.9494454231542336,125.85656417646189,324.24870611882784,286.6560147872146,0.13853263578363528,356.06190408281344,392.7359248589256,VERTICAL,356.06190408281344,3_CYCLE_B,-2.416112963705037,11.38194029654629,0.9657946472387395,0.563476523906596,0.5834330574492276,5.473002073043871,True,TOP,TOP,74.82546245332179,0.848965032693829,1,SHORT,RIGHT,0.5469287492891162,0.41397150914600667,8,10,14,271.4809559884414,1828.908336503435,341.69868813580797,336.0581321506716,1632.684851492355,1496.9892676027748,0.9168880731847622,161.84701740180964,156.60061947157462,0.9675842161662451,20.532303245762844,160.18407698893978,7.8015639585878525,159.31936748823549,19.27343569015723,0.12097358904955748,57.61832495644785,232.5398879774475,174.92156302099966,158.17772889732365,351.3980697838185,222.5951523888656,222.63636527079024,130.7223197885,222.3646404907795,128.8109146519647,217.94457655027918,53.90593370279703,164.03864284748215,160.9275386993837,236.52066960329748,108.58795976653106,347.7949131861276,224.8450689122114,352.7264793944238,220.39940636632653,229.34012181339176,221.73665507859323,7.6034667347985305,13.647923869775788,225.01318283768467,125.59246578450198,232.17848099522166,113.97677259516573,233.14504460067383,111.3364085415381
2026-07-22,2026-07-23,049,HISTORICAL_BACKTEST,STABLE,32,False,False,True,ROTATION_PLUS_ROLE_SWAP,MID_SHORT_SWAP,207.9400371639272,161.59099519480432,0.22289618969618696,-35.597051655836914,217.93151980149355,367.02013118013645,0.0,280.9863943561363,341.6302599558496,VERTICAL,280.9863943561363,LONG_SHORT_SWAP,-58.68458271079114,132.37122019395153,0.36341638676539156,0.2538984792922889,0.6986434529057066,52.93990671106438,False,RIGHT,TOP,74.82546245332179,0.848965032693829,2,LONG+SHORT,TOP,0.3350064076658651,0.2718905591411829,8,10,14,336.0581321506716,1496.9892676027748,331.51055354960096,351.9216582599829,2953.6262153237026,4156.653806745383,1.4073052931275647,152.4965068153099,133.5570273125332,0.8758038469319529,46.562250392707554,155.4829839202469,3.339249770122756,132.4517963415835,62.88164702720278,0.4747511831778831,143.90593370279703,146.03403462807682,2.1281009252797958,3.9296136476161054,361.18384565773334,106.07774979661512,358.406437241412,103.29784585790104,350.2858690821308,191.1196583560444,334.23665507859323,32.08066826818322,57.84401318958999,48.41740450678037,278.62327656025667,234.29216794517066,327.02639488301236,233.11607449373545,326.72910997220293,231.28335168559303,30.039887977447506,180.0000000000009,149.9601120225534,155.59301900953074,325.179485407357,233.5421150014575,299.99999999999824,80.0,260.1038700375548,94.11097110363173
2026-07-23,2026-07-24,049,HISTORICAL_BACKTEST,TRANSITION,32,True,True,True,NO_CLEAR_TRANSFORM,IDENTITY,10.172578685716642,10.172578685716642,0.0,2.4072820127515238,8.44334679537985,504.84575629205915,0.0,190.6048960779573,423.0756293066686,VERTICAL,190.6048960779573,IDENTITY,2.4072820127515238,8.44334679537985,0.16998953203132405,0.16772628549346644,0.9866859652426094,3.11418149190769,True,TOP,TOP,74.82546245332179,0.848965032693829,2,LONG+SHORT,TOP,0.48900703551868735,0.29325916399887764,8,14,16,351.9216582599829,4156.653806745383,364.5101958207523,363.8843609451595,5216.21558656401,5060.96884888451,0.9702376684584537,81.9851034904985,76.9995725905299,0.9391897956127311,155.1011487707002,155.30663026036885,1.001324822487114,127.42394355955359,131.57815809426071,1.0326015222779978,236.03403462807682,231.49847450594234,4.535560122134484,7.935618426538466,220.48136102568805,136.43269890199284,223.36774391727775,129.04061978886403,222.801504140758,133.139979525838,189.58066826818322,188.41249514443007,1.1681731237531494,2.236960259177437,281.766318497129,81.97435535326359,283.9575071087578,81.52415132239808,286.3197716633547,81.30382529661702,9.094947017729282e-13,0.0,9.094947017729282e-13,7.389644451905042e-13,300.00000000000074,236.0,300.0,236.0,298.06787869775525,235.9594049925955
2026-07-24,2026-07-25,049,HISTORICAL_BACKTEST,STABLE,32,False,True,False,IDENTITY_STABLE,IDENTITY,2.428454311073569,2.428454311073569,0.0,-0.39515683286205133,2.536475834862693,419.1111691938685,0.0,86.4507202668293,394.5749111162404,VERTICAL,86.4507202668293,IDENTITY,-0.39515683286205133,2.428454311073569,0.0,0.0,0.997092194891707,0.8053772904653645,True,LEFT,LEFT,74.82546245332179,0.848965032693829,2,LONG+MID,TOP,0.3707510489791444,0.29406077154377797,8,14,16,363.8843609451595,5060.96884888451,332.8848207129585,332.028173657803,1698.4969293612437,1620.920360634184,0.9543263414928668,21.924801004815446,20.90290641962538,0.9533909299808184,155.96944686048738,155.974761246344,1.0000340732493678,154.99057284765567,155.15050599183363,1.0010318894964996,321.49847450594234,323.26293702841895,1.764462522476606,1.7294709177304524,267.0323457564518,231.4437567063176,268.6838560258346,231.957160529247,267.0323457564518,231.4437567063176,345.91249514443007,346.7554200407312,0.842924896301156,0.6989833933431168,288.56918864501625,235.55000773298974,289.26600758005566,235.60497277588075,288.56918864501625,235.55000773298974,180.0,180.0,0.0,0.0,300.0,80.0,300.0,80.0,300.0,80.0
2026-07-25,2026-07-26,049,HISTORICAL_BACKTEST,STABLE,32,False,False,False,IRREGULAR,IDENTITY,8.296821285702464,8.296821285702464,0.0,2.3381135697730353,4.586694185820209,415.2418144410751,0.0,215.60112894110853,329.7462727001653,VERTICAL,215.60112894110853,IDENTITY,2.3381135697730353,4.586694185820209,0.44717452288332993,0.44321936723948246,0.9911552303598491,1.7087693613306019,True,RIGHT,RIGHT,74.82546245332179,0.848965032693829,1,SHORT,LEFT,0.37780728618706794,0.29102381251661813,8,14,16,332.028173657803,1620.920360634184,312.5883696956673,306.6485073866688,2747.3359222930267,2497.8441550244725,0.9091877461201325,120.36044656565427,119.72208610643226,0.9946962604623288,143.83946978949936,142.16968973351328,0.9883913639390516,48.388453340513664,44.75673154672327,0.9249465204387985,53.262937028418946,49.84217109872816,3.4207659296907877,3.7775335577560254,347.16927136746233,225.20637895098378,343.8411381290299,226.99335654659436,345.6937064609533,227.10140792527704,144.25542004073122,141.79693960303848,2.4584804376927423,4.5192877279464385,360.73770312031854,105.61317363708729,363.79090671530344,108.94512642419856,364.1298210149851,108.16131049117229,0.0,0.0,0.0,0.0,300.0,236.0,300.0,236.0,298.1233630703515,235.96170399184825
2026-07-26,2026-07-27,049,HISTORICAL_BACKTEST,STABLE,32,False,False,True,IDENTITY_STABLE,IDENTITY,2.5659109291825932,2.5659109291825932,0.0,-0.0905397232114179,2.672134390558746,550.380920941199,0.0,241.2313237863293,437.73605730316996,VERTICAL,241.2313237863293,IDENTITY,-0.0905397232114179,2.5659109291825932,0.0,0.0,0.9977574815190347,0.848965032693829,True,TOP,TOP,74.82546245332179,0.848965032693829,1,MID,RIGHT,0.5426193574096054,0.3537741375749396,8,14,16,306.6485073866688,2497.8441550244725,386.2542371152535,385.12879233072414,5503.477195792397,5415.249194754129,0.9839686805451432,162.31400024914555,162.63734419884076,1.0019920890939715,150.6575922839024,150.28598862585548,0.9975334554839649,73.28264458220552,72.20545950602789,0.9853009524653646,139.84217109872816,140.4970197736252,0.654848674897039,1.1955120948110955,366.07382817965146,111.69535023702615,365.3235841588594,110.76455322472682,366.07382817965146,111.69535023702615,299.2969396030385,298.15269305835045,1.1442465446880306,1.3703988343714977,245.6324800807586,220.5058108784596,244.54002156511365,219.67844919404246,245.6324800807586,220.5058108784596,180.0,180.0,0.0,0.0,300.0,80.0,300.0,80.0,300.0,80.0
