date,time,machine,group,event_type,source_status,source,confidence,hit_sequence_id,start_count
20260918,11:49,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,32
20260918,13:06,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,365
20260918,13:10,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,15
20260918,13:12,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,7
20260918,13:16,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,29
20260918,13:22,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,53
20260918,14:48,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,7,432
20260918,14:51,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,14
20260918,14:55,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,13
20260918,14:59,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,41
20260918,15:03,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,16
20260918,15:44,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,12,253
20260918,15:47,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,13,12
20260918,15:51,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,14,20
20260918,15:55,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,15,10
20260918,16:00,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,16,66
20260918,16:17,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,17,133
20260918,16:20,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,18,6
20260918,16:24,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,19,23
20260918,18:27,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,20,287
20260918,18:30,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,21,24
20260918,18:33,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,22,5
20260918,21:21,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,23,281
20260918,21:24,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,24,11
20260918,11:23,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,174
20260918,11:27,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,30
20260918,11:33,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,55
20260918,11:37,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,34
20260918,12:16,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,5,225
20260918,12:24,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,6,104
20260918,12:27,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,28
20260918,12:37,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,59
20260918,12:43,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,82
20260918,12:46,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,4
20260918,12:54,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,92
20260918,14:15,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,12,482
20260918,14:20,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,13,49
20260918,14:26,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,14,63
20260918,15:21,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,15,334
20260918,15:31,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,16,166
20260918,15:36,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,17,55
20260918,15:47,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,566
20260918,15:50,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,15
20260918,16:14,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,3,173
20260918,16:19,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,53
20260918,16:31,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,5,113
20260918,18:41,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,6,446
20260918,18:46,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,34
20260918,10:40,0042,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,134
20260918,11:16,0042,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,108
20260918,11:19,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,4
20260918,16:43,0042,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,4,987
20260918,17:14,0042,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,5,214
20260918,18:29,0042,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,6,401
20260918,18:31,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,1
20260918,18:39,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,97
20260918,18:48,0042,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,9,105
20260918,18:51,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,8
20260918,18:53,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,11
20260918,18:58,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,12,47
20260918,19:01,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,13,21
20260918,19:05,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,14,6
20260918,19:10,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,15,62
20260918,19:13,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,16,8
20260918,19:17,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,17,55
20260918,19:20,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,18,9
20260918,19:27,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,19,89
20260918,19:30,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,20,13
20260918,19:39,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,21,156
20260918,14:23,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,277
20260918,14:28,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,62
20260918,14:31,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,8
20260918,14:38,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,109
20260918,14:41,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,24
20260918,15:17,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,6,235
20260918,17:54,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,7,397
20260918,18:37,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,8,114
20260918,18:40,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,29
20260918,18:44,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,30
20260918,18:48,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,36
20260918,12:55,0044,g8,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,304
20260918,14:31,0044,g8,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,429
20260918,15:14,0044,g8,INITIAL,初当り,PSCUBE history CSV,source_status_exact,3,248
20260918,15:19,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,45
20260918,15:48,0044,g8,INITIAL,初当り,PSCUBE history CSV,source_status_exact,5,194
20260918,15:53,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,39
20260918,15:55,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,1
20260918,17:44,0044,g8,INITIAL,初当り,PSCUBE history CSV,source_status_exact,8,357
20260918,17:47,0044,g8,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,2
20260918,15:41,0045,g9,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,427
20260918,18:39,0045,g9,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,368
20260918,18:42,0045,g9,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,2
20260918,18:44,0045,g9,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,7
20260918,11:47,0046,g1,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,185
