date,machine,long_phase,mid_phase,short_phase,long_x,long_y,mid_x,mid_y,short_x,short_y,distance_long_mid,distance_mid_short,distance_short_long,mean_pair_distance,max_pair_distance,min_pair_distance,convergence_score,phase_convergence,centroid_x,centroid_y,centroid_region,bullish,next_day_bullish,wave_direction_pattern,target_date,next_close,next_open,next_high,next_low,prev_open,prev_high,prev_low,prev_close,prev_range,prev_close_low,prev_high_close,prev_bullish,convergence_delta,convergence_change,convergence_bin,convergence_0_7_plus,convergence_0_8_plus,high_falling,high_rising,phase_cluster,regime,region,close_gt_3000,close_gt_5000,close_gt_10000,close_lt_minus3000,close_lt_minus5000,close_lt_minus10000,abs_close_gt_5000,abs_close_gt_10000
2026-07-12,049,75.80469796721763,87.83452000898842,229.56057079092648,368.0106267421158,207.20340077853027,376.73601655703357,192.9016007239484,224.83712925874147,125.9421408697059,16.753325407915547,166.00253379521396,164.6269806064343,115.79427993652126,166.00253379521396,16.753325407915547,0.2454430282035729,False,323.19459085263026,175.34904745739485,RIGHT,True,True,UP-UP-DOWN,2026-07-13,8136.0,0.0,10169.0,-11354.0,0.0,22810.0,-2298.0,19835.0,25108.0,22133.0,2975.0,True,-0.006080755711759256,falling,low,False,False,False,False,low,INSUFFICIENT_HISTORY,RIGHT,True,True,False,False,False,False,True,False
2026-07-13,049,227.6796979672181,245.33452000898887,319.5605707909265,226.3973246335285,122.9790292519135,216.98095232183283,151.8760870030827,265.2034685216058,230.82882620905139,30.392565113640476,92.51457234816078,114.61891426443556,79.17535057541228,114.61891426443556,30.392565113640476,0.47900493516165654,False,236.19391515898906,168.56131415468252,LEFT,False,False,DOWN-DOWN-UP,2026-07-14,-7748.0,0.0,5664.0,-7748.0,0.0,10169.0,-11354.0,8136.0,21523.0,19490.0,2033.0,True,0.23356190695808365,rising,low,False,False,False,False,low,INSUFFICIENT_HISTORY,LEFT,False,False,False,True,True,False,True,False
2026-07-14,049,19.55469796721809,42.83452000898842,49.560570790926704,316.01426647818647,235.08605883974525,337.0765814825641,229.9907085724173,343.5674985571516,227.13057601060115,21.669880195570773,7.093120804013759,28.678743086860013,19.147248028814847,28.678743086860013,7.093120804013759,0.8696420768779091,True,332.2194488393007,230.7357811409212,BOTTOM,True,True,UP-UP-UP,2026-07-15,40365.0,0.0,41406.0,-1842.0,0.0,5664.0,-7748.0,-7748.0,13412.0,0.0,13412.0,False,0.3906371417162525,rising,high,True,True,False,True,high,INSUFFICIENT_HISTORY,BOTTOM,True,True,True,False,False,False,True,True
2026-07-15,049,171.42969796721854,200.33452000898842,139.5605707909267,316.3392618293709,81.58161666079849,262.4679305241098,88.7251948601163,366.3919036625009,112.09845691064115,54.34290244448646,106.51995856059811,58.622047843025854,73.16163628270347,106.51995856059811,54.34290244448646,0.5158183701790995,True,315.06636533866055,94.13508947718532,TOP,False,False,DOWN-DOWN-DOWN,2026-07-16,-2756.0,0.0,0.0,-2756.0,0.0,41406.0,-1842.0,40365.0,43248.0,42207.0,1041.0,True,-0.3538237066988096,falling,middle,False,False,False,False,middle,INSUFFICIENT_HISTORY,TOP,False,False,False,False,False,False,False,False
2026-07-16,049,323.3046979672181,357.8345200089889,229.56057079092648,268.7227779214278,231.96879391597537,298.26099161802966,235.98998576555977,224.83712925874138,125.94214086970584,29.810670107820158,132.29358159025566,114.75016912727739,92.2848069417844,132.29358159025566,29.810670107820158,0.3986655382261106,False,263.9402995993996,197.9669735170803,LEFT,False,False,UP-UP-DOWN,2026-07-17,-11378.0,0.0,0.0,-11378.0,0.0,0.0,-2756.0,-2756.0,2756.0,0.0,2756.0,False,-0.11715283195298887,falling,low,False,False,False,False,low,INSUFFICIENT_HISTORY,LEFT,False,False,False,True,True,True,True,True
2026-07-17,049,115.17969796721763,155.33452000898842,319.56057079092625,382.9092546517285,151.0217431987874,344.68671679290736,92.68971938134916,265.20346852160566,230.82882620905133,69.73942502635933,159.37377322167126,142.21048690978233,123.77456171927098,159.37377322167126,69.73942502635933,0.2755737580833124,False,330.93314665541385,158.18009626306264,TOP,False,False,DOWN-DOWN-UP,2026-07-18,-9156.0,0.0,2586.0,-10044.0,0.0,0.0,-11378.0,-11378.0,11378.0,0.0,11378.0,False,-0.1230917801427982,falling,low,False,False,False,False,low,TRANSITION,TOP,False,False,False,True,True,False,True,False
2026-07-18,049,267.05469796721854,312.8345200089884,49.560570790926704,220.4609640431806,185.90767323394672,258.75532221905644,228.23917382454172,343.56749855715157,227.1305760106011,57.08251755444755,84.81942138636184,129.8250613455392,90.5756667621162,129.8250613455392,57.08251755444755,0.4098860847930036,False,274.2612616064629,213.75914102302985,LEFT,True,True,DOWN-UP-UP,2026-07-19,11379.0,0.0,15345.0,-711.0,0.0,2586.0,-10044.0,-9156.0,12630.0,888.0,11742.0,False,0.13431232670969118,rising,low,False,False,False,False,low,TRANSITION,LEFT,True,True,True,False,False,False,True,True
2026-07-19,049,58.92969796721809,110.33452000898887,139.56057079092625,352.66415453575723,221.73183007753389,383.56603808036743,159.03073432009847,366.3919036625014,112.0984569106418,69.90245929713586,49.97588974536749,110.48949093935514,76.78927999395283,110.48949093935514,49.97588974536749,0.49777504118474936,False,367.540698759542,164.28700710275805,RIGHT,True,True,UP-DOWN-DOWN,2026-07-20,1983.0,0.0,8707.0,-1511.0,0.0,15345.0,-711.0,11379.0,16056.0,12090.0,3966.0,True,0.08788895639174577,rising,low,False,False,False,False,low,STABLE,RIGHT,False,False,False,False,False,False,False,False
2026-07-20,049,210.80469796721763,267.8345200089884,229.5605707909258,245.9795381637398,99.3967239051319,220.8474218924623,187.00702240950295,224.83712925874212,125.94214086970496,91.14377473145387,61.1950775989222,33.93612553208111,62.091659287485726,91.14377473145387,33.93612553208111,0.5857101148570278,True,230.55469643831475,137.4486290614466,LEFT,False,False,DOWN-DOWN-DOWN,2026-07-21,-6933.0,0.0,4483.0,-6933.0,0.0,8707.0,-1511.0,1983.0,10218.0,3494.0,6724.0,True,0.08793507367227849,rising,middle,False,False,False,False,middle,STABLE,LEFT,False,False,False,True,True,False,True,False
2026-07-21,049,2.6796979672180896,65.33452000898842,319.5605707909267,302.15225113276364,235.98465279009662,358.7474768226614,216.97794973339126,265.203468521606,230.8288262090516,59.701543798935674,94.56388458693901,37.3067699510477,63.857399445640795,94.56388458693901,37.3067699510477,0.5701641609684591,True,308.7010654923437,227.93047624417986,BOTTOM,False,False,UP-UP-UP,2026-07-22,-8000.0,0.0,6034.0,-8000.0,0.0,4483.0,-6933.0,-6933.0,11416.0,0.0,11416.0,False,-0.01554595388856872,falling,middle,False,False,False,False,middle,STABLE,BOTTOM,False,False,False,True,True,False,True,False
2026-07-22,049,154.5546979672181,222.83452000898797,49.56057079092625,345.92772819844737,93.47347356025857,231.01479538398502,115.59272987707789,343.5674985571513,227.1305760106014,117.02240652127391,158.45757196073794,133.67794028702377,136.38597292301188,158.45757196073794,117.02240652127391,0.27973830926937304,False,306.8366740465279,145.39892648264595,TOP,True,True,DOWN-DOWN-UP,2026-07-23,13140.0,0.0,22562.0,0.0,0.0,6034.0,-8000.0,-8000.0,14034.0,0.0,14034.0,False,-0.2904258516990861,falling,low,False,False,False,False,low,STABLE,TOP,True,True,True,False,False,False,True,True
2026-07-23,049,306.4296979672181,20.334520008987965,139.5605707909267,252.53163421966724,225.0346899755473,316.67803273941655,235.00323428437832,366.3919036625009,112.09845691064115,64.9163486241457,132.57847963921213,160.370675924514,119.28850139595727,160.370675924514,64.9163486241457,0.27104238216130006,False,311.8671902071949,190.7121270568556,RIGHT,True,True,UP-UP-DOWN,2026-07-24,19091.0,0.0,20579.0,-1021.0,0.0,22562.0,0.0,13140.0,22562.0,13140.0,9422.0,True,-0.008695927108072987,falling,low,False,False,False,False,low,TRANSITION,RIGHT,True,True,True,False,False,False,True,True
2026-07-24,049,98.30469796721809,177.83452000898887,229.56057079092625,381.7556163439932,178.06629912379066,304.1555699324739,80.10139110098888,224.83712925874158,125.94214086970555,124.97555923854057,91.61216824347348,165.34914412485233,127.31229053562213,165.34914412485233,91.61216824347348,0.24841298125067124,False,303.58277184506954,128.03661036482836,TOP,False,False,UP-DOWN-DOWN,2026-07-25,-4267.0,0.0,10172.0,-4267.0,0.0,20579.0,-1021.0,19091.0,21600.0,20112.0,1488.0,True,-0.022629400910628816,falling,low,False,False,False,False,low,STABLE,TOP,False,False,False,True,False,False,False,False
2026-07-25,049,250.1796979672181,335.33452000898797,319.56057079092625,216.4131488071474,159.87342069493124,279.5848540625977,234.45624388217752,265.20346852160566,230.82882620905133,97.74078912849806,14.831803971667195,86.11135157174273,66.22798155730267,97.74078912849806,14.831803971667195,0.5557236857795542,True,253.7338237971169,208.3861635953867,LEFT,False,False,DOWN-UP-UP,2026-07-26,-8889.0,0.0,0.0,-14933.0,0.0,10172.0,-4267.0,-4267.0,14439.0,0.0,14439.0,False,0.307310704528883,rising,middle,False,False,False,False,middle,STABLE,LEFT,False,False,False,True,True,False,True,False
2026-07-26,049,42.05469796721809,132.83452000898797,49.560570790926704,336.33198606117577,230.2733735813685,373.1533009143954,122.17738772596296,343.56749855715157,227.13057601060106,114.19523363771349,109.04352998794835,7.888587810897692,77.04245047885318,114.19523363771349,7.888587810897692,0.4809307561922115,False,351.01759517757426,193.19377910597748,RIGHT,True,True,UP-DOWN-UP,2026-07-27,6379.0,0.0,8017.0,-3378.0,0.0,0.0,-14933.0,-8889.0,14933.0,6044.0,8889.0,False,-0.07479292958734274,falling,low,False,False,False,False,low,STABLE,RIGHT,True,True,False,False,False,False,True,False
2026-07-27,049,193.9296979672181,290.3345200089889,139.56057079092625,273.7461152819559,84.14828462432368,237.28799865610574,213.2408365354068,366.3919036625014,112.0984569106418,134.14201887111952,164.0048756716108,96.77011023806726,131.6390015935992,164.0048756716108,96.77011023806726,0.2545232924017692,False,292.47533920018765,136.49585935679076,TOP,False,False,DOWN-UP-DOWN,2026-07-28,-18844.0,0.0,0.0,-18844.0,0.0,8017.0,-3378.0,6379.0,11395.0,9757.0,1638.0,True,-0.2264074637904423,falling,low,False,False,False,False,low,STABLE,TOP,False,False,False,True,True,True,True,True
2026-07-28,049,345.8046979672181,87.83452000898797,229.5605707909258,288.47990334565316,235.54268098954572,376.736016557033,192.901600723949,224.8371292587421,125.94214086970494,98.01736195897621,166.0025337952135,126.73863297368496,130.25284290929156,166.0025337952135,98.01736195897621,0.245443028203575,False,296.68434972047606,184.79547419439987,TOP,True,True,UP-UP-DOWN,2026-07-29,690.0,0.0,1207.0,-12800.0,0.0,0.0,-18844.0,-18844.0,18844.0,0.0,18844.0,False,-0.009080264198194188,falling,low,False,False,False,False,low,STABLE,TOP,False,False,False,False,False,False,False,False
2026-07-29,049,137.6796979672181,245.33452000898797,319.5605707909267,368.4454694202771,114.83293497818757,216.98095232183323,151.87608700308127,265.20346852160594,230.8288262090516,155.92849339297865,92.51457234816205,155.28669463931436,134.576586793485,155.92849339297865,92.51457234816205,0.2912341209410061,False,283.5432967545721,165.84594939677348,TOP,False,False,DOWN-DOWN-UP,2026-07-30,-267.0,0.0,3966.0,-4444.0,0.0,1207.0,-12800.0,690.0,14007.0,13490.0,517.0,True,0.045791092737431094,rising,low,False,False,False,False,low,UNSTABLE,TOP,False,False,False,False,False,False,False,False
2026-07-30,049,289.5546979672181,42.834520008988875,49.56057079092625,236.59170261118902,212.52220303668156,337.0765814825644,229.990708572417,343.5674985571513,227.1305760106014,101.99195834695499,7.093120804012957,107.96863192250473,72.35123702449089,107.96863192250473,7.093120804012957,0.5092334912613421,False,305.7452608836349,223.21449587323332,BOTTOM,True,True,UP-UP-UP,2026-07-31,9828.0,0.0,11034.0,-5867.0,0.0,3966.0,-4444.0,-267.0,8410.0,4177.0,4233.0,False,0.217999370320336,rising,middle,False,False,False,False,middle,STABLE,BOTTOM,True,True,False,False,False,False,True,False
2026-07-31,049,81.42969796721809,200.33452000898797,139.5605707909267,372.41355144334784,200.9131306018998,262.46793052411056,88.72519486011585,366.3919036625009,112.09845691064116,157.0801466937158,106.51995856059749,89.01857393196843,117.53955972876058,157.0801466937158,89.01857393196843,0.28599933321038273,False,333.75779520998645,133.9122607908856,TOP,False,False,UP-DOWN-DOWN,2026-08-01,-12089.0,0.0,0.0,-12089.0,0.0,11034.0,-5867.0,9828.0,16901.0,15695.0,1206.0,True,-0.22323415805095936,falling,low,False,False,False,False,low,TRANSITION,TOP,False,False,False,True,True,True,True,True
2026-08-01,049,233.3046979672181,357.83452000898797,229.56057079092625,222.12526639729538,131.96389483867696,298.2609916180289,235.98998576555977,224.83712925874158,125.94214086970555,128.91111762922208,132.29358159025537,6.604219941985135,89.26963972048753,132.29358159025537,6.604219941985135,0.39866553822611195,False,248.40779575802196,164.63200715798075,LEFT,False,False,DOWN-UP-DOWN,2026-08-02,-9956.0,0.0,3793.0,-10667.0,0.0,0.0,-12089.0,-12089.0,12089.0,0.0,12089.0,False,0.11266620501572921,rising,low,False,False,False,False,low,TRANSITION,LEFT,False,False,False,True,True,False,True,False
2026-08-02,049,25.17969796721809,155.33452000898887,319.56057079092625,320.86479359660626,234.38075551657118,344.68671679290657,92.68971938134882,265.20346852160566,230.82882620905133,143.67962188787706,159.37377322167114,55.77453998833616,119.60931169929479,159.37377322167114,55.77453998833616,0.27557375808331297,False,310.2516596370395,185.96643370232377,RIGHT,False,False,UP-DOWN-UP,2026-08-03,-800.0,0.0,4138.0,-2222.0,0.0,3793.0,-10667.0,-9956.0,14460.0,711.0,13749.0,False,-0.12309178014279898,falling,low,False,False,False,False,low,TRANSITION,RIGHT,False,False,False,False,False,False,False,False
2026-08-03,049,177.0546979672181,312.83452000898797,49.560570790926704,305.6499119626592,80.18752009772925,258.7553222190558,228.23917382454164,343.56749855715157,227.13057601060106,155.30098106085754,84.81942138636246,151.75640037297998,130.62560094006668,155.30098106085754,84.81942138636246,0.29408644972337483,False,302.6575775796222,178.51908997762396,TOP,False,False,DOWN-UP-UP,2026-08-04,-13333.0,0.0,862.0,-13333.0,0.0,4138.0,-2222.0,-800.0,6360.0,1422.0,4938.0,False,0.018512691640061862,rising,low,False,False,False,False,low,STABLE,TOP,False,False,False,True,True,True,True,True
2026-08-04,049,328.9296979672181,110.33452000898887,139.56057079092625,273.8905765249521,233.3328525133812,383.5660380803672,159.03073432009856,366.39190366250136,112.09845691064181,132.47456976869893,49.975889745367496,152.49352182754984,111.64799378053876,152.49352182754984,49.975889745367496,0.3068476280565916,False,341.2828394226069,168.15401458137384,RIGHT,True,True,UP-DOWN-DOWN,2026-08-05,14310.0,0.0,15345.0,-2489.0,0.0,862.0,-13333.0,-13333.0,14195.0,0.0,14195.0,False,0.012761178333216772,rising,low,False,False,False,False,low,TRANSITION,RIGHT,True,True,True,False,False,False,True,True
2026-08-05,049,120.80469796721809,267.8345200089889,229.5605707909258,381.07122184743787,141.66284228792205,220.84742189246248,187.00702240950358,224.8371292587421,125.94214086970494,166.51654795518192,61.19507759892282,157.0230306040929,128.24488538606587,166.51654795518192,61.19507759892282,0.24310660020371855,False,275.58525766621415,151.53733518904352,TOP,False,False,DOWN-DOWN-DOWN,2026-08-06,-6222.0,0.0,0.0,-6311.0,0.0,15345.0,-2489.0,14310.0,17834.0,16799.0,1035.0,True,-0.06374102785287306,falling,low,False,False,False,False,low,STABLE,TOP,False,False,False,True,True,False,True,False
2026-08-06,049,272.6796979672181,65.33452000898797,319.5605707909267,223.57973686524423,193.5767498049544,358.74747682266093,216.9779497333916,265.20346852160594,230.8288262090516,137.17847529144836,94.56388458693856,55.85921798071921,95.86719261970204,137.17847529144836,55.85921798071921,0.376461475947962,False,282.51022740317035,213.79450858246585,BOTTOM,False,False,DOWN-UP-UP,2026-08-07,-3556.0,0.0,0.0,-8178.0,0.0,0.0,-6311.0,-6222.0,6311.0,89.0,6222.0,False,0.13335487574424343,rising,low,False,False,False,False,low,STABLE,BOTTOM,False,False,False,True,False,False,False,False
2026-08-07,049,64.55469796721809,222.83452000898887,49.56057079092625,358.01858988124627,217.60548964938184,231.01479538398388,115.59272987707908,343.5674985571511,227.1305760106013,162.90048180734274,158.45757196073768,17.307839571882656,112.88863111332103,162.90048180734274,17.307839571882656,0.25954326451207843,False,310.8669612741271,186.77626517902073,RIGHT,False,False,UP-DOWN-UP,2026-08-08,-7027.0,0.0,2522.0,-7207.0,0.0,0.0,-8178.0,-3556.0,8178.0,4622.0,3556.0,False,-0.11691821143588355,falling,low,False,False,False,False,low,STABLE,RIGHT,False,False,False,True,True,False,True,False
2026-08-08,049,216.4296979672181,20.334520008988875,139.56057079092716,238.39144125192462,106.52680232381373,316.6780327394173,235.00323428437812,366.3919036625002,112.09845691064064,150.44927376377427,132.5784796392119,128.1216676138587,137.04980700561495,150.44927376377427,128.1216676138587,0.3161396647101169,False,307.15379255128073,151.20949783961083,TOP,True,True,DOWN-UP-DOWN,2026-08-09,517.0,0.0,1034.0,-15111.0,0.0,2522.0,-7207.0,-7027.0,9729.0,180.0,9549.0,False,0.056596400198038466,rising,low,False,False,False,False,low,STABLE,TOP,False,False,False,False,False,False,False,False
2026-08-09,049,8.30469796721809,177.83452000898797,229.56057079092625,306.69258395896014,235.84967665726418,304.15556993247566,80.10139110098895,224.83712925874158,125.94214086970554,155.7689471425214,91.61216824347495,137.04007401878116,128.14039646825918,155.7689471425214,91.61216824347495,0.29195933117035733,False,278.56176105005915,147.29773620931954,TOP,True,True,UP-DOWN-DOWN,2026-08-10,2931.0,0.0,4655.0,-5333.0,0.0,1034.0,-15111.0,517.0,16145.0,15628.0,517.0,True,-0.02418033353975957,falling,low,False,False,False,False,low,STABLE,TOP,False,False,False,False,False,False,False,False
2026-08-10,049,160.1796979672181,335.3345200089889,319.56057079092625,336.6550784402256,88.29968560254083,279.5848540625984,234.45624388217777,265.20346852160554,230.82882620905144,156.90363296833388,14.831803971668057,159.43615801314684,110.39053165104959,159.43615801314684,14.831803971668057,0.2752901908493326,False,293.8144670081432,184.52825189792335,LEFT,False,False,DOWN-UP-UP,2026-08-11,-7111.0,0.0,0.0,-10133.0,0.0,4655.0,-5333.0,2931.0,9988.0,8264.0,1724.0,True,-0.016669140321024734,falling,low,False,False,False,False,low,STABLE,LEFT,False,False,False,True,True,False,True,False
2026-08-11,049,312.0546979672181,132.83452000898887,49.56057079092625,258.0000703640828,227.88957125778128,373.15330091439444,122.1773877259617,343.5674985571512,227.13057601060137,156.31804839249477,109.0435299879497,85.57079432470618,116.97745756838356,156.31804839249477,85.57079432470618,0.2894634163977511,False,324.9069566118762,192.3991783314481,RIGHT,False,False,UP-DOWN-UP,2026-08-12,-3733.0,0.0,0.0,-3733.0,0.0,0.0,-10133.0,-7111.0,10133.0,3022.0,7111.0,False,0.014173225548418489,rising,low,False,False,False,False,low,STABLE,RIGHT,False,False,False,True,False,False,False,False
2026-08-12,049,103.92969796721809,290.33452000898797,139.56057079092625,383.18301739805224,169.36852188444223,237.28799865610515,213.24083653540592,366.39190366250136,112.09845691064181,152.34873313075582,164.00487567161068,59.68083312574923,125.34481397603857,164.00487567161068,59.68083312574923,0.25452329240176963,False,328.9543065722196,164.9026051101633,RIGHT,True,True,UP-UP-DOWN,2026-08-13,948.0,0.0,5000.0,-6933.0,0.0,0.0,-3733.0,-3733.0,3733.0,0.0,3733.0,False,-0.034940123995981454,falling,low,False,False,False,False,low,STABLE,RIGHT,False,False,False,False,False,False,False,False
2026-08-13,049,255.8046979672181,87.83452000898887,229.56057079092716,216.77401488627126,168.94784909822346,376.7360165570337,192.9016007239478,224.83712925874073,125.94214086970679,161.74555386613844,166.00253379521416,43.75505403516067,123.83438056550442,166.00253379521416,43.75505403516067,0.245443028203572,False,272.7823869006819,162.5971968972927,TOP,True,True,DOWN-UP-DOWN,2026-08-14,1207.0,0.0,6810.0,-2222.0,0.0,5000.0,-6933.0,948.0,11933.0,7881.0,4052.0,True,-0.00908026419819763,falling,low,False,False,False,False,low,STABLE,TOP,False,False,False,False,False,False,False,False
2026-08-14,049,47.67969796721627,245.33452000898887,319.56057079092625,341.7425663496202,228.00985907561923,216.98095232183312,151.87608700308283,265.20346852160566,230.82882620905133,146.1568047844897,92.51457234816037,76.59099210759544,105.08745641341517,146.1568047844897,76.59099210759544,0.33565088734322857,False,274.64232906435296,203.57159076258446,LEFT,True,True,UP-DOWN-UP,2026-08-15,16860.0,0.0,18678.0,-11404.0,0.0,6810.0,-2222.0,1207.0,9032.0,3429.0,5603.0,True,0.09020785913965657,rising,low,False,False,False,False,low,STABLE,LEFT,True,True,True,False,False,False,True,True
2026-08-15,049,199.55469796721627,42.834520008988875,49.56057079092625,263.8000355123871,88.08376605269294,337.0765814825647,229.9907085724173,343.5674985571511,227.1305760106013,159.70921239745658,7.093120804012713,160.30241270819496,109.03491530322141,160.30241270819496,7.093120804012713,0.2713526695082047,False,314.81470518403427,181.73501687857052,RIGHT,True,True,DOWN-UP-UP,2026-08-16,11207.0,0.0,14483.0,0.0,0.0,18678.0,-11404.0,16860.0,30082.0,28264.0,1818.0,True,-0.06429821783502387,falling,low,False,False,False,False,low,TRANSITION,RIGHT,True,True,True,False,False,False,True,True
2026-08-16,049,351.42969796721536,200.33452000898797,139.56057079092716,293.0917012939514,235.83968267081968,262.46793052411056,88.72519486011589,366.3919036625002,112.09845691064064,150.26805335788933,106.51995856059669,143.82214926742614,133.53672039530406,150.26805335788933,106.51995856059669,0.31696339382777583,False,307.3171784935207,145.55444481385874,TOP,True,True,UP-DOWN-DOWN,2026-08-17,15690.0,0.0,16379.0,-178.0,0.0,14483.0,0.0,11207.0,14483.0,11207.0,3276.0,True,0.04561072431957114,rising,low,False,False,False,False,low,TRANSITION,TOP,True,True,True,False,False,False,True,True
2026-08-17,049,143.30469796721718,357.83452000898797,229.56057079092625,361.9420448480533,106.88414948004747,298.2609916180289,235.98998576555977,224.83712925874156,125.94214086970553,143.95691544162335,132.29358159025543,138.4231372082015,138.22454474669343,143.95691544162335,132.29358159025543,0.3456503843562575,False,295.01338857494125,156.2720920384376,TOP,True,True,DOWN-UP-DOWN,2026-08-18,15808.0,0.0,17118.0,-2895.0,0.0,16379.0,-178.0,15690.0,16557.0,15868.0,689.0,True,0.02868699052848167,rising,low,False,False,False,False,low,TRANSITION,TOP,True,True,True,False,False,False,True,True
2026-08-18,049,295.17969796721627,155.33452000898797,319.56057079092716,241.73270768803457,217.39329273176165,344.68671679290816,92.6897193813495,265.20346852160634,230.82882620905175,161.71119069850428,159.37377322167137,27.044226258595568,116.04306339292374,161.71119069850428,27.044226258595568,0.2649491331886169,False,283.8742976675164,180.30394610738765,LEFT,True,True,UP-DOWN-UP,2026-08-19,1790.0,0.0,8821.0,-5088.0,0.0,17118.0,-2895.0,15808.0,20013.0,18703.0,1310.0,True,-0.0807012511676406,falling,low,False,False,False,False,low,STABLE,LEFT,False,False,False,False,False,False,False,False
2026-08-19,049,87.05469796721627,312.83452000898797,49.56057079092625,376.2548947056646,193.92335590811305,258.75532221905615,228.23917382454135,343.5674985571512,227.13057601060137,122.4080262638411,84.81942138636178,46.59597980410918,84.60780915143735,122.4080262638411,46.59597980410918,0.4435998806189041,False,326.1925718272907,216.4310352477519,BOTTOM,True,True,UP-UP-UP,2026-08-20,4454.0,0.0,12140.0,0.0,0.0,8821.0,-5088.0,1790.0,13909.0,6878.0,7031.0,True,0.1786507474302872,rising,low,False,False,False,False,low,STABLE,BOTTOM,True,False,False,False,False,False,False,False
2026-08-20,049,238.92969796721627,110.33452000898797,139.56057079092625,219.04474088413363,141.2218785473256,383.5660380803683,159.03073432009967,366.39190366250136,112.09845691064183,165.48236333539364,49.975889745368896,150.19773655639042,121.88532987905099,165.48236333539364,49.975889745368896,0.2478074393845744,False,323.0008942090011,137.45035659268902,TOP,False,False,DOWN-DOWN-DOWN,2026-08-21,-12622.0,0.0,0.0,-12622.0,0.0,12140.0,0.0,4454.0,12140.0,4454.0,7686.0,True,-0.1957924412343297,falling,low,False,False,False,False,low,STABLE,TOP,False,False,False,True,True,True,True,True
2026-08-21,049,30.80469796721627,267.8345200089898,229.56057079092716,325.869211959506,233.38791772325533,220.84742189246305,187.0070224095048,224.83712925874073,125.94214086970678,114.80750776404446,61.19507759892209,147.48585253683427,107.82947929993361,147.48585253683427,61.19507759892209,0.3296097611962079,False,257.1845877035699,182.11236033415562,LEFT,True,True,UP-DOWN-DOWN,2026-08-22,13448.0,0.0,13448.0,-3733.0,0.0,0.0,-12622.0,-12622.0,12622.0,0.0,12622.0,False,0.0818023218116335,rising,low,False,False,False,False,low,TRANSITION,LEFT,True,True,True,False,False,False,True,True
2026-08-22,049,182.67969796721627,65.33452000898797,319.56057079092625,294.858860539708,80.15523819305352,358.7474768226611,216.97794973339165,265.2034685216056,230.82882620905136,151.00400552237346,94.56388458693903,153.5642289120809,133.04403967379778,153.5642289120809,94.56388458693903,0.30198077767235953,False,306.26993529465824,175.9873380451655,TOP,False,False,DOWN-UP-UP,2026-08-23,-178.0,0.0,862.0,-12978.0,0.0,13448.0,-3733.0,13448.0,17181.0,17181.0,0.0,True,-0.02762898352384835,falling,low,False,False,False,False,low,TRANSITION,TOP,False,False,False,False,False,False,False,False
2026-08-23,049,334.55469796721627,222.83452000898797,49.56057079092625,278.90244690911146,234.34082843031152,231.01479538398516,115.59272987707807,343.5674985571511,227.13057601060126,128.04037675124349,158.45757196073748,65.06578705125739,117.18791192107945,158.45757196073748,65.06578705125739,0.27973830926937504,False,284.4949136167492,192.35471143933026,LEFT,False,False,UP-DOWN-UP,2026-08-24,-8178.0,0.0,0.0,-14400.0,0.0,862.0,-12978.0,-178.0,13840.0,12800.0,1040.0,False,-0.022242468402984494,falling,low,False,False,False,False,low,TRANSITION,LEFT,False,False,False,True,True,False,True,False
2026-08-24,049,126.42969796721627,20.334520008987965,139.56057079092716,378.04706644871567,132.39627314778093,316.6780327394166,235.00323428437844,366.3919036625002,112.09845691064065,119.55896776110237,132.57847963921245,23.406071083586347,91.84783949463372,132.57847963921245,23.406071083586347,0.39737054709448894,False,353.7056676168775,159.83265478093332,RIGHT,True,True,DOWN-UP-DOWN,2026-08-25,12069.0,0.0,12931.0,-8000.0,0.0,0.0,-14400.0,-8178.0,14400.0,6222.0,8178.0,False,0.1176322378251139,rising,low,False,False,False,False,low,TRANSITION,RIGHT,True,True,True,False,False,False,True,True
2026-08-25,049,278.30469796721627,177.83452000898797,229.56057079092625,227.39144025998382,200.59852364568712,304.15556993247566,80.10139110098893,224.83712925874156,125.94214086970553,142.87158764383386,91.61216824347498,74.7000668934436,103.06127426025081,142.87158764383386,74.7000668934436,0.3505836925280279,False,252.12804648373367,135.5473518721272,TOP,False,False,DOWN-DOWN-DOWN,2026-08-26,-7467.0,0.0,1810.0,-7467.0,0.0,12931.0,-8000.0,12069.0,20931.0,20069.0,862.0,True,-0.046786854566461034,falling,low,False,False,False,False,low,STABLE,TOP,False,False,False,True,True,False,True,False
2026-06-27,056,145.79401559557633,227.75780855155776,6.25191994677576,358.7268952245011,103.60540969891385,226.32991859423453,123.10113121576254,305.03013373318,235.9156057983877,133.8246710375104,137.5530062858318,142.79121186731714,138.05629639688644,142.79121186731714,133.8246710375104,0.3509490369667403,False,296.69564918397185,154.20738223768802,TOP,True,True,DOWN-DOWN-UP,2026-06-28,17143.0,0.0,22929.0,-2491.0,0.0,16750.0,-4984.0,10125.0,21734.0,15109.0,6625.0,True,,flat_or_unknown,low,False,False,False,False,low,INSUFFICIENT_HISTORY,TOP,True,True,True,False,False,False,True,True
