scope,label,n,bullish_count,bullish_rate,rate_mean,rate_median,close_mean,close_median,any_close_gt_5000_rate,any_close_gt_10000_rate
,balance>0,163,349,2.1411042944785277,0.49447852760736194,0.5,1564.5650306748466,1204.75,0.8773006134969326,0.7668711656441718
,balance<0,162,283,1.7469135802469136,0.4027777777777778,0.4,-1660.8098765432098,-1909.1,0.7592592592592593,0.5555555555555556
,balance=0,215,407,1.8930232558139535,0.43651162790697673,0.5,-553.3472093023256,-1494.25,0.772093023255814,0.5627906976744186
