date,machine,n_observations,n_fft,status,open,high,low,close,bullish,next_day_bullish,long_k,long_frequency,long_period,long_amplitude,long_power,long_rank,mid_k,mid_frequency,mid_period,mid_amplitude,mid_power,mid_rank,short_k,short_frequency,short_period,short_amplitude,short_power,short_rank,long_period_change,long_period_change_pct,mid_period_change,mid_period_change_pct,short_period_change,short_period_change_pct,period_stability_score,regime,dominant_rank_signature,component_reorder,n_fft_changed,long_repeat_period,mid_repeat_period,short_repeat_period,joint_repeat_period,joint_repeat_stable_count,asof_long_phase,asof_mid_phase,asof_short_phase,asof_phase_alignment_score,asof_phase_convergence_score,asof_centroid_region,full_fft_alignment_score,full_fft_convergence_score,full_fft_centroid_region
2026-07-13,075,17,,INSUFFICIENT_HISTORY,0.0,6549.0,-3379.0,2743.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,INSUFFICIENT_HISTORY,,False,,,,,,,,,,,,,0.019352648526289824,0.2658095186426003,TOP
2026-07-14,075,18,,INSUFFICIENT_HISTORY,0.0,2743.0,-5946.0,-5946.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,INSUFFICIENT_HISTORY,,False,,,,,,,,,,,,,0.6292141643346407,0.4882380998781619,LEFT
2026-07-15,075,19,,INSUFFICIENT_HISTORY,0.0,3879.0,-1422.0,1034.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,INSUFFICIENT_HISTORY,,False,,,,,,,,,,,,,0.7706032397115027,0.665125884109707,BOTTOM
2026-07-16,075,20,,INSUFFICIENT_HISTORY,0.0,7931.0,-6578.0,-2044.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,INSUFFICIENT_HISTORY,,False,,,,,,,,,,,,,0.300520758638804,0.2892371884813434,RIGHT
2026-07-17,075,21,32,TRANSITION,0.0,0.0,-17600.0,-15467.0,False,False,11,0.34375,2.909090909090909,5505.550241920928,0.1253008267127632,3,12,0.375,2.6666666666666665,5740.647943187909,0.13623048517997627,2,13,0.40625,2.4615384615384617,6678.876708255661,0.18439932582577018,1,,,,,,,,TRANSITION,3-2-1,False,False,32,8,32,32,1,87.4697863339893,285.0637795884627,81.5420816806859,0.3725353472141995,0.3429368387699866,RIGHT,0.6447432644913643,0.49285324077296,BOTTOM
2026-07-18,075,22,32,TRANSITION,0.0,0.0,-17244.0,-11911.0,False,True,12,0.375,2.6666666666666665,5803.416185919762,0.1503203108748734,2,13,0.40625,2.4615384615384617,6035.51495279447,0.1625844073863915,1,14,0.4375,2.2857142857142856,5207.858875513854,0.12105107373590986,3,0.24242424242424265,0.08333333333333341,0.20512820512820484,0.07692307692307682,0.1758241758241761,0.07142857142857154,0.6910866910866911,TRANSITION,2-1-3,True,False,8,32,16,32,2,238.6742382957068,53.951186629656604,87.88998950981932,0.31980622675643117,0.24555883792325128,RIGHT,0.9656464036319727,0.7991226991772064,RIGHT
2026-07-19,075,23,32,TRANSITION,0.0,8793.0,-7111.0,5690.0,True,True,12,0.375,2.6666666666666665,6477.16147160866,0.1907542828851374,1,13,0.40625,2.4615384615384617,4950.953039417381,0.11145061361196819,3,14,0.4375,2.2857142857142856,5376.75057878622,0.13144516955864063,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TRANSITION,1-3-2,True,False,8,32,16,32,3,187.7299103914379,236.60467189145902,30.116497379991415,0.27408249795264844,0.28451064879885446,TOP,0.5632352393538613,0.2556395734629482,TOP
2026-07-20,075,24,32,UNSTABLE,0.0,18621.0,-3733.0,16379.0,True,True,3,0.09375,10.666666666666666,5450.232123564481,0.12145879884751527,2,8,0.25,4.0,5393.3887152712,0.1189384920126319,3,13,0.40625,2.4615384615384617,6315.928606493999,0.16310730353400027,1,8.0,3.0,1.5384615384615383,0.6249999999999999,0.1758241758241761,0.07692307692307704,0.0,UNSTABLE,2-3-1,True,False,32,4,32,32,4,177.5106819564935,148.6202309937711,198.27592660333949,0.9378421207364178,0.5919246639965466,TOP,0.524934060996187,0.40967434329323726,RIGHT
2026-07-21,075,25,32,UNSTABLE,0.0,29504.0,-3830.0,29504.0,True,True,3,0.09375,10.666666666666666,7746.075447688689,0.2041299265807238,1,5,0.15625,6.4,6503.462466841114,0.14389062871230415,2,14,0.4375,2.2857142857142856,5791.814064559867,0.1141228099160259,3,0.0,0.0,2.4000000000000004,0.6000000000000001,0.1758241758241761,0.07142857142857154,0.1047619047619045,UNSTABLE,1-2-3,True,False,32,32,16,32,5,178.1929867446015,204.1116585263551,196.01820436833805,0.9822253518134849,0.7782615351328523,TOP,0.9807610142948144,0.7747685960690338,TOP
2026-07-22,075,26,32,TRANSITION,0.0,14310.0,-2133.0,13448.0,True,True,3,0.09375,10.666666666666666,8055.324573425126,0.23745972452913122,1,5,0.15625,6.4,6253.005602390649,0.1430874377648204,2,12,0.375,2.6666666666666665,5486.567970420674,0.11016037331992176,3,0.0,0.0,0.0,0.0,0.38095238095238093,0.16666666666666666,0.7777777777777778,TRANSITION,1-2-3,False,False,32,32,8,32,6,208.4699715052634,253.527554440803,242.10284231478272,0.9450673375867727,0.6541381842310299,LEFT,0.7191374713288854,0.3069351769651161,TOP
2026-07-23,075,27,32,STABLE,0.0,10345.0,-1600.0,4828.0,True,True,3,0.09375,10.666666666666666,7758.857311789639,0.2376306791492143,1,5,0.15625,6.4,6016.9659472066105,0.14290982462200744,2,12,0.375,2.6666666666666665,5278.371370849903,0.1099782650715685,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,1-2-3,False,False,32,32,8,32,7,242.18360523361923,309.74164913742675,17.123785004198453,0.5887769449472322,0.405422286506957,LEFT,0.3127272712178342,0.2998023946179539,TOP
2026-07-24,075,28,32,UNSTABLE,0.0,28264.0,-4596.0,28264.0,True,False,3,0.09375,10.666666666666666,7250.837565963203,0.2051972326401534,1,11,0.34375,2.909090909090909,5463.906002101212,0.11652029781038804,3,12,0.375,2.6666666666666665,6566.372348495729,0.16828529136972362,2,0.0,0.0,3.490909090909091,0.5454545454545454,0.0,0.0,0.2727272727272728,UNSTABLE,1-3-2,True,False,32,32,8,32,8,265.04344246455366,158.54283172975556,214.00668230923065,0.7320780434804447,0.3093776423018302,TOP,0.8110929925748143,0.4035448766503551,TOP
2026-07-25,075,29,32,STABLE,0.0,3621.0,-4800.0,-4800.0,False,True,3,0.09375,10.666666666666666,7513.551947967479,0.21448358611906101,1,11,0.34375,2.909090909090909,6045.988408241324,0.13887948452108162,3,12,0.375,2.6666666666666665,6716.377708268543,0.17138535111289913,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,1-3-2,False,False,32,32,8,32,9,303.05329622072713,299.85389707026434,340.28877825917743,0.9493553714843115,0.8169864902571145,LEFT,0.7255356060628689,0.40628408710849906,LEFT
2026-07-26,075,30,32,STABLE,0.0,14310.0,-533.0,5862.0,True,False,3,0.09375,10.666666666666666,7311.509165595793,0.2169311126932082,1,11,0.34375,2.909090909090909,5828.0826600894525,0.13783489885470204,3,12,0.375,2.6666666666666665,6503.807384972473,0.17164973133386852,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,1-3-2,False,False,32,32,8,32,10,336.84870678221523,74.38072948528225,103.51644558150338,0.6046514140900225,0.45028702583562363,RIGHT,0.11722635347302351,0.24819617303215413,LEFT
2026-07-27,075,31,32,STABLE,0.0,1466.0,-7022.0,-3378.0,False,False,3,0.09375,10.666666666666666,7594.1014508428225,0.23674632668003853,1,11,0.34375,2.909090909090909,5241.023918763349,0.11276199306691248,3,12,0.375,2.6666666666666665,5758.339184281259,0.13612094177926087,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,1-3-2,False,False,32,32,8,32,11,8.449437739780933,212.3859540771382,232.2046257125421,0.4228142291022533,0.32464230323348675,LEFT,0.5158787080306434,0.35790003549404226,LEFT
2026-07-28,075,32,32,STABLE,0.0,0.0,-4533.0,-533.0,False,True,3,0.09375,10.666666666666666,7545.473614261754,0.2459368081140911,1,11,0.34375,2.909090909090909,5427.85965770276,0.12726463692321388,3,12,0.375,2.6666666666666665,5923.60091841428,0.15157309069255107,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,1-3-2,False,False,32,32,8,32,12,39.76329968409436,347.9887134068558,356.01830767208,0.9227227050341633,0.7994600433696707,BOTTOM,0.5743195353829548,0.42920079468895844,BOTTOM
2026-07-29,075,33,64,UNSTABLE,0.0,15345.0,-4089.0,14310.0,True,False,5,0.078125,12.8,6497.27580459048,0.09438296495509368,2,6,0.09375,10.666666666666666,7336.497220275553,0.12033958946209583,1,25,0.390625,2.56,6280.917753148745,0.08820175444048614,3,,,,,,,,UNSTABLE,2-1-3,True,True,64,32,64,64,1,77.9872961492149,3.5894685129364916,225.90378504383352,0.2012287905609074,0.24945958974343707,TOP,0.2371946043895009,0.24592391316911622,RIGHT
2026-07-30,075,34,64,STABLE,0.0,1897.0,-3200.0,-622.0,False,False,5,0.078125,12.8,6559.332579865905,0.10079691339042036,2,6,0.09375,10.666666666666666,6892.088973419879,0.11128321927812707,1,25,0.390625,2.56,6474.014802159573,0.09819181916857582,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,2-1-3,False,False,64,32,64,64,2,108.90697833106765,29.742679173575425,5.984590592569475,0.7271889522207948,0.5069456487239521,RIGHT,0.3137986565478319,0.2574248350834507,LEFT
2026-07-31,075,35,64,UNSTABLE,0.0,0.0,-11911.0,-10133.0,False,True,5,0.078125,12.8,6644.767793632993,0.10333270530061493,1,22,0.34375,2.909090909090909,5918.984113254243,0.08199219832470163,3,24,0.375,2.6666666666666665,6317.141690850342,0.09339409499625377,2,0.0,0.0,7.757575757575757,0.7272727272727273,0.10666666666666647,0.04166666666666659,0.0,UNSTABLE,1-3-2,True,False,64,32,8,64,3,51.75117275544176,35.580454320748686,13.232574368786118,0.9623737417690298,0.8351695477426868,BOTTOM,0.3046913333737453,0.2821377961729049,RIGHT
2026-08-01,075,36,64,UNSTABLE,0.0,20083.0,-3064.0,14628.0,True,False,5,0.078125,12.8,6540.072672261482,0.10262473705730621,2,6,0.09375,10.666666666666666,6336.66220977499,0.09634030622817844,3,24,0.375,2.6666666666666665,6721.532702943149,0.10839856701494242,1,0.0,0.0,7.757575757575757,2.6666666666666665,0.0,0.0,0.0,UNSTABLE,2-3-1,True,False,64,32,8,64,4,171.34455821667052,84.38516682768432,172.30670203210389,0.7585323302275805,0.4065390324029289,TOP,0.38970495433824365,0.2806122805315978,TOP
2026-08-02,075,37,64,UNSTABLE,0.0,15345.0,-6933.0,-6933.0,False,False,5,0.078125,12.8,5998.964324356915,0.0885040306543222,3,22,0.34375,2.909090909090909,6013.157061163393,0.08892330312991945,2,24,0.375,2.6666666666666665,6913.402268146492,0.11754228984275467,1,0.0,0.0,7.757575757575757,0.7272727272727273,0.0,0.0,0.030303030303030276,UNSTABLE,3-2-1,True,False,64,32,8,64,5,310.27139067952976,270.0197203142934,108.32011824099709,0.29298776238083857,0.25480792919786377,LEFT,0.5268542016902018,0.3279253071545304,LEFT
2026-08-03,075,38,64,STABLE,0.0,1034.0,-10311.0,-4444.0,False,True,5,0.078125,12.8,5471.508673997228,0.07736989501413727,3,22,0.34375,2.909090909090909,6181.307006890552,0.09874575890497869,2,24,0.375,2.6666666666666665,6758.448535122284,0.11804615492466938,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,3-2-1,False,False,64,32,8,64,6,81.76003548256631,31.53660192692587,134.62792859733304,0.747877945070988,0.4436997870213236,RIGHT,0.1864577213123915,0.2471554724544821,LEFT
2026-08-04,075,39,64,TRANSITION,0.0,4397.0,-8533.0,948.0,True,True,6,0.09375,10.666666666666666,5246.026147444268,0.07495976388785162,3,22,0.34375,2.909090909090909,5933.184444787889,0.09588330759167185,2,24,0.375,2.6666666666666665,6508.474480978049,0.11537872112882833,1,2.1333333333333346,0.16666666666666677,0.0,0.0,0.0,0.0,0.7777777777777777,TRANSITION,3-2-1,False,False,32,32,8,32,1,217.26111567745193,154.91798496518095,281.71193245920267,0.6318442371782013,0.27100316080955855,TOP,0.45155403327189003,0.32850730832468356,LEFT
2026-08-05,075,40,64,TRANSITION,0.0,7931.0,-1600.0,7672.0,True,False,5,0.078125,12.8,5335.002499542523,0.07813173954931789,3,22,0.34375,2.909090909090909,5753.68948097447,0.09087639257754615,2,24,0.375,2.6666666666666665,6114.863863955828,0.1026435879690648,1,2.1333333333333346,0.20000000000000012,0.0,0.0,0.0,0.0,0.7333333333333332,TRANSITION,3-2-1,False,False,64,32,8,64,1,352.03879514821074,276.3580507079687,189.6596741408414,0.4350827645814563,0.2985455932811937,LEFT,0.8008186781990878,0.6365231607477151,BOTTOM
2026-08-06,075,41,64,TRANSITION,0.0,4483.0,-5333.0,-4356.0,False,False,6,0.09375,10.666666666666666,5141.692610026412,0.07522717658291767,3,22,0.34375,2.909090909090909,5868.98579825521,0.09801412356787452,1,24,0.375,2.6666666666666665,5749.453445939345,0.09406231588582714,2,2.1333333333333346,0.16666666666666677,0.0,0.0,0.0,0.0,0.7777777777777777,TRANSITION,3-1-2,True,False,32,32,8,32,1,37.8160175530038,124.2672535453703,347.7628301034058,0.5732067160155049,0.39165122263338503,RIGHT,0.49141312004615684,0.34968463283762385,RIGHT
2026-08-07,075,42,64,TRANSITION,0.0,0.0,-10844.0,-10844.0,False,False,6,0.09375,10.666666666666666,5507.089238043738,0.0883075219373606,2,16,0.25,4.0,5174.08294075485,0.07795074000215467,3,24,0.375,2.6666666666666665,5530.422793482539,0.08905742578039058,1,0.0,0.0,1.0909090909090908,0.37499999999999994,0.0,0.0,0.5,TRANSITION,2-3-1,True,False,32,4,8,32,2,265.3201700029458,18.01218434957559,351.72478247491244,0.678808850046543,0.5079267546713058,BOTTOM,0.4241051855556521,0.3393024013098044,BOTTOM
2026-08-08,075,43,64,TRANSITION,0.0,973.0,-19640.0,-19640.0,False,True,6,0.09375,10.666666666666666,5835.260376382538,0.09606114845867643,2,22,0.34375,2.909090909090909,5308.868481660807,0.07951173470150823,3,24,0.375,2.6666666666666665,6102.064359642493,0.10504632496432968,1,0.0,0.0,1.0909090909090908,0.2727272727272727,0.0,0.0,0.6363636363636365,TRANSITION,2-3-1,False,False,32,32,8,32,3,34.49235254328414,43.37077861406692,292.80898484139016,0.6556248312559678,0.549538499649743,BOTTOM,0.9390746384164863,0.7601186337120548,RIGHT
2026-08-09,075,44,64,TRANSITION,0.0,10345.0,-7644.0,4828.0,True,True,6,0.09375,10.666666666666666,5703.977783098535,0.09498872832545113,2,16,0.25,4.0,5356.093098247529,0.083755369202859,3,24,0.375,2.6666666666666665,6215.712154487833,0.11279717209659894,1,0.0,0.0,1.0909090909090908,0.37499999999999994,0.0,0.0,0.5,TRANSITION,2-3-1,False,False,32,4,8,32,4,169.9019095813992,79.78495065586912,162.57043981026527,0.7623600316276606,0.40292670968386013,TOP,0.7601282565943623,0.3762212368890817,RIGHT
2026-08-10,075,45,64,TRANSITION,0.0,26033.0,-766.0,22810.0,True,True,6,0.09375,10.666666666666666,6226.001894810801,0.10808606702477788,1,22,0.34375,2.909090909090909,5969.456315008414,0.09936210280169418,2,24,0.375,2.6666666666666665,5570.606320926464,0.08652789776492918,3,0.0,0.0,1.0909090909090908,0.2727272727272727,0.0,0.0,0.6363636363636365,TRANSITION,1-2-3,True,False,32,32,8,32,5,121.83754898524239,182.1127394696996,296.7401875866735,0.35996088208924704,0.2803114177823509,TOP,0.3526435384740429,0.31781514856863846,RIGHT
2026-08-11,075,46,64,STABLE,0.0,13223.0,-11404.0,12893.0,True,True,6,0.09375,10.666666666666666,6583.722301009793,0.12296084345224059,1,22,0.34375,2.909090909090909,5574.149211547444,0.08814161526040513,2,24,0.375,2.6666666666666665,5336.496014433047,0.08078601836790006,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,1-2-3,False,False,32,32,8,32,6,156.93552520118737,301.96857575041304,76.7441576001138,0.18045833561027547,0.26673411225337496,RIGHT,0.8942950708815507,0.5702534114119445,RIGHT
2026-08-12,075,47,64,UNSTABLE,0.0,13276.0,-4800.0,13276.0,True,False,3,0.046875,21.333333333333332,5333.991313614256,0.08299413714978242,3,6,0.09375,10.666666666666666,6896.515324719712,0.13874016833743189,1,24,0.375,2.6666666666666665,5612.322536222408,0.09188149421763818,2,10.666666666666666,1.0,7.757575757575757,2.6666666666666665,0.0,0.0,0.0,UNSTABLE,3-1-2,True,False,64,32,8,64,1,189.64186697185255,209.33594079114482,154.68310549075738,0.9237122356885358,0.5558970614765483,TOP,0.8864517909953574,0.47219957032434,TOP
2026-08-13,075,48,64,UNSTABLE,0.0,0.0,-13156.0,-13156.0,False,True,6,0.09375,10.666666666666666,6323.394147149017,0.11738418979378952,1,9,0.140625,7.111111111111111,5028.270642594477,0.07422434798456691,3,24,0.375,2.6666666666666665,6118.259896227185,0.10989171308136136,2,10.666666666666666,0.5,3.5555555555555554,0.3333333333333333,0.0,0.0,0.0,UNSTABLE,1-3-2,True,False,32,64,8,64,2,227.7817462693531,345.79833561497617,264.5925207198625,0.6639573381775714,0.41614145568488714,LEFT,0.31269097958790315,0.2938183653643268,TOP
2026-08-14,075,49,64,UNSTABLE,0.0,15517.0,-178.0,14655.0,True,True,6,0.09375,10.666666666666666,6249.769826212125,0.11680313849073917,2,24,0.375,2.6666666666666665,6281.8063925218485,0.11800368262032915,1,27,0.421875,2.3703703703703702,5244.646728381036,0.08225436361819156,3,0.0,0.0,4.444444444444445,0.6250000000000001,0.2962962962962963,0.1111111111111111,0.01851851851851849,UNSTABLE,2-1-3,True,False,32,8,64,64,3,124.75815691383013,257.0824910026522,132.0469390848657,0.5258872104857948,0.24553067095016934,TOP,0.679271930837787,0.2658095186425987,TOP
2026-08-15,075,50,64,UNSTABLE,0.0,13103.0,-5156.0,13103.0,True,True,6,0.09375,10.666666666666666,5967.912489050829,0.10908872714168494,2,15,0.234375,4.266666666666667,5265.528434797754,0.08492174443979608,3,24,0.375,2.6666666666666665,6238.908953128275,0.11922086751937974,1,0.0,0.0,1.6,0.6000000000000001,0.2962962962962963,0.125,0.033333333333333215,UNSTABLE,2-3-1,True,False,32,64,8,64,4,256.2225985001505,287.64663198375797,210.67635239007268,0.853635618873765,0.4907888086854124,LEFT,0.835195814321149,0.4698009917357361,LEFT
2026-08-16,075,51,64,UNSTABLE,0.0,21818.0,-511.0,16860.0,True,True,3,0.046875,21.333333333333332,5464.370546061618,0.0932941828371845,2,6,0.09375,10.666666666666666,5455.0249808086155,0.0929753386871364,3,24,0.375,2.6666666666666665,5709.535663621144,0.10185347757510603,1,10.666666666666666,1.0,6.3999999999999995,1.5,0.0,0.0,0.0,UNSTABLE,2-3-1,False,False,64,32,8,64,5,33.951476248280414,214.00701017923518,318.9078677090906,0.333645522146054,0.29098795820742707,LEFT,0.33345407646752345,0.29094231003725113,LEFT
2026-08-17,075,52,64,STABLE,0.0,6724.0,-7200.0,6466.0,True,False,3,0.046875,21.333333333333332,5395.216307120044,0.0945383312050284,2,6,0.09375,10.666666666666666,5287.238909231145,0.09079210370593524,3,24,0.375,2.6666666666666665,5665.973360827963,0.10426517246205085,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,2-3-1,False,False,64,32,8,64,6,169.0769145639424,230.26666747185936,352.6894255304594,0.315431018595873,0.29265569078655407,TOP,0.3668691670061958,0.2892371884813436,TOP
2026-08-18,075,53,64,TRANSITION,0.0,0.0,-3991.0,-3991.0,False,True,3,0.046875,21.333333333333332,5216.755581839044,0.09044781043916533,3,6,0.09375,10.666666666666666,5442.893176235036,0.0984592902333843,2,24,0.375,2.6666666666666665,5743.679138650126,0.10964211906709102,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TRANSITION,3-2-1,True,False,64,32,8,64,7,306.66717768421677,24.415573940430477,250.5101023531671,0.591730494819368,0.4203797242134977,LEFT,0.6204716398285025,0.4385179669585657,LEFT
2026-08-19,075,54,64,STABLE,0.0,19875.0,-2785.0,6000.0,True,True,3,0.046875,21.333333333333332,5115.267867824893,0.09024230823169352,3,6,0.09375,10.666666666666666,5318.882563030433,0.09756953521569159,2,24,0.375,2.6666666666666665,5630.562626890045,0.10933948395149735,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,3-2-1,False,False,64,32,8,64,8,82.31262770307876,58.815767164658155,266.71116876878295,0.3451968953994613,0.3025348905818407,RIGHT,0.35166127459696467,0.30605517628377643,RIGHT
2026-08-20,075,55,64,STABLE,0.0,5197.0,-5658.0,5197.0,True,False,3,0.046875,21.333333333333332,5012.345632810131,0.08991018707643651,3,6,0.09375,10.666666666666666,5228.351546937445,0.09782648346762053,2,24,0.375,2.6666666666666665,5551.2324082169025,0.1102822707335672,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,3-2-1,False,False,64,32,8,64,9,217.1327777035549,92.88943333017164,283.3060051497083,0.2819553400680671,0.262468161816646,TOP,0.25190483220602333,0.2556395734629501,TOP
2026-08-21,075,56,64,UNSTABLE,0.0,0.0,-16889.0,-10311.0,False,True,3,0.046875,21.333333333333332,5230.88783717478,0.09851310989966276,2,15,0.234375,4.266666666666667,4967.535839519817,0.08884341256420195,3,24,0.375,2.6666666666666665,5949.165697057645,0.12742520586654713,1,0.0,0.0,6.3999999999999995,0.6,0.0,0.0,0.20000000000000007,UNSTABLE,2-3-1,True,False,64,64,8,64,10,352.68205653713176,304.01618720314127,348.72520887032624,0.9272125595641688,0.792719683013939,BOTTOM,0.33648403243048625,0.2924026835792515,BOTTOM
2026-08-22,075,57,64,UNSTABLE,0.0,12759.0,-178.0,8103.0,True,,3,0.046875,21.333333333333332,5014.5836593871045,0.09358997163451856,2,6,0.09375,10.666666666666666,4850.694740518792,0.08757243851387811,3,24,0.375,2.6666666666666665,5947.18391322759,0.13163830797050116,1,0.0,0.0,6.3999999999999995,1.5,0.0,0.0,0.0,UNSTABLE,2-3-1,False,False,64,32,8,64,11,128.88849680972908,320.15932838475646,156.33911942065174,0.3149257843200167,0.27581642532535366,TOP,0.3149257843200167,0.27581642532535366,TOP
