group,value,samples,percentage,source_bullish_count,source_bullish_rate,target_bullish_count,target_bullish_rate,mean_improvement,mean_shape_similarity
component_continuity,ALL_SAME_K,9,31.03448275862069,5,55.55555555555556,4,44.44444444444444,0.7723798101371613,0.8361358694003644
component_continuity,ANY_K_CHANGE,20,68.96551724137932,11,55.00000000000001,13,65.0,0.3834452502276822,0.7359592001970644
