date,machine,status,n_observations,n_fft,regime,long_k,long_frequency,long_period,long_rank,long_relative_power,mid_k,mid_frequency,mid_period,mid_rank,mid_relative_power,short_k,short_frequency,short_period,short_rank,short_relative_power,long_phase,long_wave_value,long_amplitude,long_x,long_y,long_region,long_top_side,mid_phase,mid_wave_value,mid_amplitude,mid_x,mid_y,mid_region,mid_top_side,short_phase,short_wave_value,short_amplitude,short_x,short_y,short_region,short_top_side,top_wave_count,top_wave_pattern,centroid_x,centroid_y,centroid_y_offset,centroid_region,phase_alignment_score,alignment_threshold_asof,high_alignment_asof,max_pair_distance,convergence_score,convergence_threshold_asof,phase_convergence_asof,bullish,next_day_bullish
2026-07-07,075,INSUFFICIENT_HISTORY,11,,INSUFFICIENT_HISTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True
2026-07-08,075,INSUFFICIENT_HISTORY,12,,INSUFFICIENT_HISTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True
2026-07-09,075,INSUFFICIENT_HISTORY,13,,INSUFFICIENT_HISTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False
2026-07-10,075,INSUFFICIENT_HISTORY,14,,INSUFFICIENT_HISTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True
2026-07-11,075,INSUFFICIENT_HISTORY,15,,INSUFFICIENT_HISTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True
2026-07-12,075,INSUFFICIENT_HISTORY,16,,INSUFFICIENT_HISTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True
2026-07-13,075,INSUFFICIENT_HISTORY,17,,INSUFFICIENT_HISTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False
2026-07-14,075,INSUFFICIENT_HISTORY,18,,INSUFFICIENT_HISTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True
2026-07-15,075,INSUFFICIENT_HISTORY,19,,INSUFFICIENT_HISTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False
2026-07-16,075,INSUFFICIENT_HISTORY,20,,INSUFFICIENT_HISTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
2026-07-17,075,VALID,21,32,TRANSITION,11,0.34375,2.909090909090909,3,0.1253008267127632,12,0.375,2.6666666666666665,2,0.13623048517997627,13,0.40625,2.4615384615384617,1,0.18439932582577018,87.4697863339893,-294.8470758795877,5505.550241920928,376.5126549273597,193.38103976768386,RIGHT,False,285.0637795884627,-1491.9606351020577,5740.647943187909,232.7111336969091,208.1103027341147,LEFT,False,81.5420816806859,-809.7727080259087,6678.876708255661,372.4962179120786,200.7802031938118,RIGHT,False,0,NONE,327.24000217878245,200.7571818985368,10.7571818985368,RIGHT,0.3725353472141995,,,144.55389547060295,0.3429368387699866,,,False,False
2026-07-18,075,VALID,22,32,TRANSITION,12,0.375,2.6666666666666665,2,0.1503203108748734,13,0.40625,2.4615384615384617,1,0.1625844073863915,14,0.4375,2.2857142857142856,3,0.12105107373590986,238.6742382957068,3137.8838196917895,5803.416185919762,219.15877617878198,140.7979664034708,LEFT,True,53.951186629656604,-3415.1611858320744,6035.51495279447,347.8389361639844,224.81933070569204,RIGHT,False,87.88998950981932,-191.7445459508719,5207.858875513854,376.76972716981095,192.8284491249685,RIGHT,False,1,LONG,314.58914650419246,186.14858207804377,-3.8514179219562266,RIGHT,0.31980622675643117,,,165.97705565688472,0.24555883792325128,,,False,True
2026-07-19,075,VALID,23,32,TRANSITION,12,0.375,2.6666666666666665,1,0.1907542828851374,13,0.40625,2.4615384615384617,3,0.11145061361196819,14,0.4375,2.2857142857142856,2,0.13144516955864063,187.7299103914379,6418.304277610615,6477.16147160866,285.2437265158702,81.2876947839807,TOP,True,236.60467189145902,2959.431614322756,4950.953039417381,220.17322843397312,137.37328088922123,LEFT,True,30.116497379991415,-4282.608951191652,5376.75057878622,325.24844214974354,233.5269580916871,BOTTOM,False,2,LONG+MID,276.8884656998623,150.72931125496302,-39.27068874503698,TOP,0.27408249795264844,,,157.407657264252,0.28451064879885446,,,True,True
2026-07-20,075,VALID,24,32,UNSTABLE,3,0.09375,10.666666666666666,2,0.12145879884751527,8,0.25,4.0,3,0.1189384920126319,13,0.40625,2.4615384615384617,1,0.16310730353400027,177.5106819564935,6309.968494652196,5450.232123564481,304.7763326012444,80.13397173327284,TOP,True,148.6202309937711,4653.052348178781,5393.3887152712,354.84073421591427,100.08507789421868,TOP,True,198.27592660333949,5121.331739130437,6315.928606493999,266.01090497097834,87.08143758601405,TOP,True,3,LONG+MID+SHORT,308.54265726271234,89.10016240450186,-100.89983759549814,TOP,0.9378421207364178,,,89.77657392075974,0.5919246639965466,,,True,True
2026-07-21,075,VALID,25,32,UNSTABLE,3,0.09375,10.666666666666666,1,0.2041299265807238,5,0.15625,6.4,2,0.14389062871230415,14,0.4375,2.2857142857142856,3,0.1141228099160259,178.1929867446015,7742.223386824881,7746.075447688689,303.4681395154955,80.07060754148242,TOP,True,204.1116585263551,5936.0423343439115,6503.462466841114,256.20378174732014,92.14575184543416,TOP,True,196.01820436833805,5566.941498390148,5791.814064559867,269.9891359068837,85.46504353842212,TOP,True,3,LONG+MID+SHORT,276.5536857232331,85.89380097511291,-104.10619902488709,TOP,0.9822253518134849,0.9467187669518312,True,48.78246227077247,0.7782615351328523,0.6291920382238079,True,True,True
2026-07-22,075,VALID,26,32,TRANSITION,3,0.09375,10.666666666666666,1,0.23745972452913122,5,0.15625,6.4,2,0.1430874377648204,12,0.375,2.6666666666666665,3,0.11016037331992176,208.4699715052634,7081.170562618803,8055.324573425126,249.40795987534284,96.70448344015347,TOP,True,253.527554440803,1773.0660036781665,6253.005602390649,216.5001015326544,165.30987686280494,LEFT,True,242.10284231478272,2567.0881881091527,5486.567970420674,217.83207348302142,146.4995411281891,LEFT,True,3,LONG+MID+SHORT,227.91337829700623,136.17130047704916,-53.82869952295084,LEFT,0.9450673375867727,0.9450673375867727,True,76.08959946917344,0.6541381842310299,0.6541381842310299,True,True,True
2026-07-23,075,VALID,27,32,STABLE,3,0.09375,10.666666666666666,1,0.2376306791492143,5,0.15625,6.4,2,0.14290982462200744,12,0.375,2.6666666666666665,3,0.1099782650715685,242.18360523361923,3620.5911399760876,7758.857311789639,217.8061091330485,146.63401583758218,LEFT,True,309.74164913742675,-3846.80840578633,6016.9659472066105,255.75429617648672,226.78785522985683,LEFT,False,17.123785004198453,-5044.385752112911,5278.371370849903,313.96177392547855,235.31650985779117,BOTTOM,False,1,LONG,262.5073930783379,202.9127936417434,12.912793641743406,LEFT,0.5887769449472322,0.9436222942167017,False,130.80709696846947,0.405422286506957,0.6416954801841332,False,True,True
2026-07-24,075,VALID,28,32,UNSTABLE,3,0.09375,10.666666666666666,1,0.2051972326401534,11,0.34375,2.909090909090909,3,0.11652029781038804,12,0.375,2.6666666666666665,2,0.16828529136972362,265.04344246455366,626.4751859799973,7250.837565963203,219.53720801826188,183.02188879037962,LEFT,True,158.54283172975556,6111.265536525266,5463.906002101212,339.427302045692,89.68811882366937,TOP,True,214.00668230923065,4529.4269943721,6566.372348495729,241.53907272433833,103.34991177872425,TOP,True,3,LONG+MID+SHORT,266.8345275960974,125.35330646425774,-64.64669353574226,TOP,0.7320780434804447,0.9421772508466307,False,151.93691869359736,0.3093776423018302,0.6292527761372366,False,True,False
2026-07-25,075,VALID,29,32,STABLE,3,0.09375,10.666666666666666,1,0.21448358611906101,11,0.34375,2.909090909090909,3,0.13887948452108162,12,0.375,2.6666666666666665,2,0.17138535111289913,303.05329622072713,-4098.033434281993,7513.551947967479,249.25204941042603,223.02325847531077,LEFT,False,299.85389707026434,-3343.3458729081854,6045.988408241324,246.16621592449235,220.89818517560622,LEFT,False,340.28877825917743,-5691.720721773855,6716.377708268543,283.8527181606569,235.06979323632308,BOTTOM,False,0,NONE,259.7569944985251,226.3304122957467,36.3304122957467,LEFT,0.9493553714843115,0.9467825511457882,True,40.26297214343483,0.8169864902571145,0.7037875245917589,True,False,True
2026-07-26,075,VALID,30,32,STABLE,3,0.09375,10.666666666666666,1,0.2169311126932082,11,0.34375,2.909090909090909,3,0.13783489885470204,12,0.375,2.6666666666666665,2,0.17164973133386852,336.84870678221523,-6722.712562197574,7311.509165595793,280.9014608649255,234.66505539326795,BOTTOM,False,74.38072948528225,-1751.1094873357488,5828.0826600894525,366.82198481522306,208.68126217752166,RIGHT,False,103.51644558150338,1362.1654325329962,6503.807384972473,383.1116548657351,170.02142481603585,RIGHT,True,1,SHORT,343.6117001819612,204.45591412894183,14.455914128941828,RIGHT,0.6046514140900225,0.9459249443662805,False,120.9368543161628,0.45028702583562363,0.6789628544113944,False,True,False
2026-07-27,075,VALID,31,32,STABLE,3,0.09375,10.666666666666666,1,0.23674632668003853,11,0.34375,2.909090909090909,3,0.11276199306691248,12,0.375,2.6666666666666665,2,0.13612094177926087,8.449437739780933,-7511.6744417129,7594.1014508428225,306.8101177512476,235.8442728789959,BOTTOM,False,212.3859540771382,4862.682827861443,5241.023918763349,243.74776509579664,101.31261200722493,TOP,True,232.2046257125421,3211.9261806993663,5758.339184281259,222.86736172011183,130.17976623387025,LEFT,True,2,MID+SHORT,257.8084148557187,155.77888370669703,-34.22111629330297,LEFT,0.4228142291022533,0.9450673375867727,False,148.5786932886329,0.32464230323348675,0.6541381842310299,False,False,False
2026-07-28,075,VALID,32,32,STABLE,3,0.09375,10.666666666666666,1,0.2459368081140911,11,0.34375,2.909090909090909,3,0.12726463692321388,12,0.375,2.6666666666666665,2,0.15157309069255107,39.76329968409436,-5800.155636508754,7545.473614261754,334.15673070425015,231.04961931875695,BOTTOM,False,347.9887134068558,-5793.91330573323,5427.85965770276,290.28140354427603,235.67815452349342,BOTTOM,False,356.01830767208,-5414.758370760666,5923.60091841428,296.80050162432997,235.96602160776868,BOTTOM,False,0,NONE,307.079545290952,234.23126515000635,44.23126515000635,BOTTOM,0.9227227050341633,0.9436222942167017,False,44.11879045867245,0.7994600433696707,0.753436864952488,True,False,True
2026-07-29,075,VALID,33,64,UNSTABLE,5,0.078125,12.8,2,0.09438296495509368,6,0.09375,10.666666666666666,1,0.12033958946209583,25,0.390625,2.56,3,0.08820175444048614,77.9872961492149,-1526.9346351147715,6497.27580459048,369.77764785023055,204.84786805322162,RIGHT,False,3.5894685129364916,-6484.529793526426,7336.497220275553,302.8838555297924,235.97241239211039,BOTTOM,False,225.90378504383352,4370.673059444022,6280.917753148745,227.99052457561248,120.22718740701193,LEFT,True,1,SHORT,300.2173426518785,187.01582261744798,-2.9841773825520193,TOP,0.2012287905609074,0.9421772508466307,False,165.11889025644385,0.24945958974343707,0.7286121947721236,False,True,False
2026-07-30,075,VALID,34,64,STABLE,5,0.078125,12.8,2,0.10079691339042036,6,0.09375,10.666666666666666,1,0.11128321927812707,25,0.390625,2.56,3,0.09819181916857582,108.90697833106765,2233.2618135880534,6559.332579865905,383.60117237173597,161.36554481577332,RIGHT,True,29.742679173575425,-5695.220603477881,6892.088973419879,324.9122433439846,233.60031589527895,BOTTOM,False,5.984590592569475,-6438.7312389011695,6474.014802159573,304.81418865394045,235.92274911532076,BOTTOM,False,1,LONG,337.77586812322033,210.29620327545766,20.296203275457657,RIGHT,0.7271889522207948,0.9407322074765598,False,108.47195728073054,0.5069456487239521,0.7037875245917589,False,False,False
2026-07-31,075,VALID,35,64,UNSTABLE,5,0.078125,12.8,1,0.10333270530061493,22,0.34375,2.909090909090909,3,0.08199219832470163,24,0.375,2.6666666666666665,2,0.09339409499625377,51.75117275544176,-4113.6287253161945,6644.767793632993,345.6979431943618,226.0238369585807,RIGHT,False,35.580454320748686,-5137.726896844047,5918.984113254243,330.24108685589624,232.27076128054927,BOTTOM,False,13.232574368786118,-5761.828699764177,6317.141690850342,310.7240847619038,235.60572618397586,BOTTOM,False,0,NONE,328.8877049373873,231.30010814103525,41.30010814103525,BOTTOM,0.9623737417690298,0.9459249443662805,True,36.2626994966089,0.8351695477426868,0.782501236780216,True,False,True
2026-08-01,075,VALID,36,64,UNSTABLE,5,0.078125,12.8,2,0.10262473705730621,6,0.09375,10.666666666666666,3,0.09634030622817844,24,0.375,2.6666666666666665,1,0.10839856701494242,171.34455821667052,6644.982656077688,6540.072672261482,316.49927841273575,81.61305600452587,TOP,True,84.38516682768432,-639.8842982303651,6336.66220977499,374.5098882486513,197.3252340574028,RIGHT,False,172.30670203210389,6279.6250618173335,6721.532702943149,314.6871698399917,81.27556842598955,TOP,True,2,LONG+SHORT,335.2321121671262,120.07128616263941,-69.92871383736059,TOP,0.7585323302275805,0.9450673375867727,False,130.56141287135566,0.4065390324029289,0.7782615351328523,False,True,False
2026-08-02,075,VALID,37,64,UNSTABLE,5,0.078125,12.8,3,0.0885040306543222,22,0.34375,2.909090909090909,2,0.08892330312991945,24,0.375,2.6666666666666665,1,0.11754228984275467,310.27139067952976,-4468.884604206137,5998.964324356915,256.26922387773595,227.04887048688948,LEFT,False,270.0197203142934,-2.069634898157285,6013.157061163393,222.0110185204297,190.0268425929449,LEFT,False,108.32011824099709,1885.6293080582993,6913.402268146492,383.59519925315163,162.32096414746604,RIGHT,True,1,SHORT,287.2918138837724,193.13222574243346,3.1322257424334623,LEFT,0.29298776238083857,0.9436222942167017,False,163.94225557646996,0.25480792919786377,0.753436864952488,False,False,False
2026-08-03,075,VALID,38,64,STABLE,5,0.078125,12.8,3,0.07736989501413727,22,0.34375,2.909090909090909,2,0.09874575890497869,24,0.375,2.6666666666666665,1,0.11804615492466938,81.76003548256631,-968.6159790568724,5471.508673997228,372.65589618996347,200.52161053842963,RIGHT,False,31.53660192692587,-5268.366321323648,6181.307006890552,326.53199193253795,233.23425625986118,BOTTOM,False,134.62792859733304,3843.7350831208387,6758.448535122284,371.50997914653885,119.41279461467315,RIGHT,True,1,SHORT,356.89928908968005,184.3895538043213,-5.610446195678691,RIGHT,0.747877945070988,0.9421772508466307,False,122.38604685530879,0.4436997870213236,0.7286121947721236,False,False,True
2026-08-04,075,VALID,39,64,TRANSITION,6,0.09375,10.666666666666666,3,0.07495976388785162,22,0.34375,2.909090909090909,2,0.09588330759167185,24,0.375,2.6666666666666665,1,0.11537872112882833,217.26111567745193,5179.994331592144,5246.026147444268,237.3552792471881,107.65117320514726,TOP,True,154.91798496518095,5373.696479645754,5933.184444787889,345.35148568471703,93.10578072750862,TOP,True,281.71193245920267,-1064.8972718812602,6508.474480978049,229.98439850241726,204.51474152543955,LEFT,False,2,LONG+MID,270.89705447810746,135.09056515269847,-54.909434847301526,TOP,0.6318442371782013,0.9407322074765598,False,160.37930462189712,0.27100316080955855,0.7037875245917589,False,True,True
2026-08-05,075,VALID,40,64,TRANSITION,5,0.078125,12.8,3,0.07813173954931789,22,0.34375,2.909090909090909,2,0.09087639257754615,24,0.375,2.6666666666666665,1,0.1026435879690648,352.03879514821074,-6055.929272384613,5335.002499542523,293.58616637814566,235.86209660134335,BOTTOM,False,276.3580507079687,-637.1711217822603,5753.68948097447,226.00168280757913,198.2453859118924,LEFT,False,189.6596741408414,5259.3618256219615,6114.863863955828,281.6186152839793,82.0068701690191,TOP,True,1,SHORT,267.0688214899014,172.03811756075163,-17.96188243924837,LEFT,0.4350827645814563,0.9392871641064888,False,154.31996947813738,0.2985455932811937,0.6789628544113945,False,True,False
2026-08-06,075,VALID,41,64,TRANSITION,6,0.09375,10.666666666666666,3,0.07522717658291767,22,0.34375,2.909090909090909,1,0.09801412356787452,24,0.375,2.6666666666666665,2,0.09406231588582714,37.8160175530038,-4636.402751072931,5141.692610026412,332.3244252168545,231.64835101252777,BOTTOM,False,124.2672535453703,3237.2516918162273,5868.98579825521,379.3509882822675,135.93685537609926,RIGHT,True,347.7628301034058,-5024.8661266976105,5749.453445939345,290.09578137051506,235.66537992868396,BOTTOM,False,1,MID,333.92373162321235,201.083528772437,11.083528772437006,RIGHT,0.5732067160155049,0.9378421207364178,False,133.8367310206553,0.39165122263338503,0.6541381842310299,False,False,False
2026-08-07,075,VALID,42,64,TRANSITION,6,0.09375,10.666666666666666,2,0.0883075219373606,16,0.25,4.0,3,0.07795074000215467,24,0.375,2.6666666666666665,1,0.08905742578039058,265.3201700029458,451.2142232797654,5507.089238043738,219.65793777113842,183.4231535098103,LEFT,True,18.01218434957559,-5237.191090889748,5174.08294075485,314.7090318593747,235.23701000607605,BOTTOM,False,351.72478247491244,-5120.211091432227,5530.422793482539,293.33134967655906,235.85076487879587,BOTTOM,False,1,LONG,275.89943976902407,218.17030946489407,28.170309464894075,BOTTOM,0.678808850046543,0.9348182375959669,False,108.25611397231275,0.5079267546713058,0.6416954801841332,False,False,False
2026-08-08,075,VALID,43,64,TRANSITION,6,0.09375,10.666666666666666,2,0.09606114845867643,22,0.34375,2.909090909090909,3,0.07951173470150823,24,0.375,2.6666666666666665,1,0.10504632496432968,34.49235254328414,-5029.332315373255,5835.260376382538,329.23535052693654,232.5498645021311,BOTTOM,False,43.37077861406692,-4241.79663479392,5308.868481660807,337.5897823082597,229.79071134281938,BOTTOM,False,292.80898484139016,-2058.0367185746563,6102.064359642493,239.53448826608818,215.4285188250658,LEFT,False,0,NONE,302.1198737004282,225.9230315566721,35.9230315566721,BOTTOM,0.6556248312559678,0.9317943544555161,False,99.10153007705652,0.549538499649743,0.6292527761372366,False,False,True
2026-08-09,075,VALID,44,64,TRANSITION,6,0.09375,10.666666666666666,2,0.09498872832545113,16,0.25,4.0,3,0.083755369202859,24,0.375,2.6666666666666665,1,0.11279717209659894,169.9019095813992,6119.424707516101,5703.977783098535,319.19981554994376,82.19203952222888,TOP,True,79.78495065586912,-1011.5619216036141,5356.093098247529,371.17859677209987,202.82635296866087,RIGHT,False,162.57043981026527,5110.173009161378,6215.712154487833,332.5085481989689,86.45234012640131,TOP,True,2,LONG+SHORT,340.96232017367083,123.82357753909702,-66.17642246090298,TOP,0.7623600316276606,0.9287704713150652,False,131.35612386955077,0.40292670968386013,0.6168100720903401,False,True,True
2026-08-10,075,VALID,45,64,TRANSITION,6,0.09375,10.666666666666666,1,0.10808606702477788,22,0.34375,2.909090909090909,2,0.09936210280169418,24,0.375,2.6666666666666665,3,0.08652789776492918,121.83754898524239,3284.294835526656,6226.001894810801,380.6053795537985,139.94938484706336,RIGHT,True,182.1127394696996,5965.398406983289,5969.456315008414,295.9455524830079,80.09651375901754,TOP,True,296.7401875866735,-2506.469267696871,5570.606320926464,243.20008014912963,218.61731869330518,LEFT,False,2,LONG+MID,306.58367072864536,146.22107243312868,-43.77892756687132,TOP,0.35996088208924704,0.9257465881746143,False,158.3314880878828,0.2803114177823509,0.6043673680434435,False,True,True
2026-08-11,075,VALID,46,64,STABLE,6,0.09375,10.666666666666666,1,0.12296084345224059,22,0.34375,2.909090909090909,2,0.08814161526040513,24,0.375,2.6666666666666665,3,0.08078601836790006,156.93552520118737,6057.449706611377,6583.722301009793,342.0922263222386,91.14635988801341,TOP,True,301.96857575041304,-2951.255969911193,5574.149211547444,248.20259111579585,222.327125734348,LEFT,False,76.7441576001138,-1223.656638192544,5336.496014433047,368.77967375652895,206.2028657986233,RIGHT,False,1,LONG,319.69149706485445,173.22545047366157,-16.774549526338433,RIGHT,0.18045833561027547,0.9227227050341633,False,161.3184953042575,0.26673411225337496,0.5919246639965466,False,True,True
2026-08-12,075,VALID,47,64,UNSTABLE,3,0.046875,21.333333333333332,3,0.08299413714978242,6,0.09375,10.666666666666666,1,0.13874016833743189,24,0.375,2.6666666666666665,2,0.09188149421763818,189.64186697185255,6799.094550423244,5333.991313614256,281.65190050898156,81.99951884722667,TOP,True,209.33594079114482,4892.610184096297,6896.515324719712,248.1182471635632,97.6835406318534,TOP,True,154.68310549075738,4821.696105890499,5612.322536222408,345.7244294368532,93.34299800641304,TOP,True,3,LONG+MID+SHORT,291.8315257031326,91.00868582849769,-98.99131417150231,TOP,0.9237122356885358,0.9235143295576613,True,97.70264647515938,0.5558970614765483,0.5847191434925469,False,True,False
2026-08-13,075,VALID,48,64,UNSTABLE,6,0.09375,10.666666666666666,1,0.11738418979378952,9,0.140625,7.111111111111111,3,0.07422434798456691,24,0.375,2.6666666666666665,2,0.10989171308136136,227.7817462693531,4249.046219508618,6323.394147149017,226.3093065653976,123.13856774511397,LEFT,True,345.79833561497617,-5931.275005029022,5028.270642594477,288.47463234443273,235.5422464199818,BOTTOM,False,264.5925207198625,473.8555327244663,6118.259896227185,219.34492147132062,182.36522758609752,LEFT,True,2,LONG+SHORT,244.70962012705033,180.34868058373112,-9.651319416268876,LEFT,0.6639573381775714,0.9233164234267868,False,128.44887974932482,0.41614145568488714,0.5775136229885474,False,False,True
2026-08-14,075,VALID,49,64,UNSTABLE,6,0.09375,10.666666666666666,2,0.11680313849073917,24,0.375,2.6666666666666665,1,0.11800368262032915,27,0.421875,2.3703703703703702,3,0.08225436361819156,124.75815691383013,3581.3440772754257,6249.769826212125,379.0704808512081,135.13017970831785,RIGHT,True,257.0824910026522,1397.1234358437973,6281.8063925218485,217.00145140326316,170.96409894809943,LEFT,True,132.0469390848657,3512.5454878118935,5244.646728381036,373.8375881855326,123.40672370394613,RIGHT,True,3,LONG+MID+SHORT,323.3031734800013,143.1670007867878,-46.83299921321219,TOP,0.5258872104857948,0.9231185172959123,False,165.98325239096275,0.24553067095016934,0.5703081024845477,False,True,True
2026-08-15,075,VALID,50,64,UNSTABLE,6,0.09375,10.666666666666666,2,0.10908872714168494,15,0.234375,4.266666666666667,3,0.08492174443979608,24,0.375,2.6666666666666665,1,0.11922086751937974,256.2225985001505,1485.7986999811344,5967.912489050829,216.84264452593135,169.60936862694598,LEFT,True,287.64663198375797,-1809.146262541767,5265.528434797754,234.91453453886118,210.70464317653207,LEFT,False,210.67635239007268,4528.6857296252465,6238.908953128275,246.16393628957758,99.24442978863289,TOP,True,2,LONG+SHORT,232.64037178479006,159.852813864037,-30.14718613596301,LEFT,0.853635618873765,0.9229206111650378,False,112.02646208920928,0.4907888086854124,0.5631025819805481,False,True,True
2026-08-16,075,VALID,51,64,UNSTABLE,3,0.046875,21.333333333333332,2,0.0932941828371845,6,0.09375,10.666666666666666,3,0.0929753386871364,24,0.375,2.6666666666666665,1,0.10185347757510603,33.951476248280414,-4736.121811300613,5464.370546061618,328.7374978868052,232.68302242173627,BOTTOM,False,214.00701017923518,4529.794599760386,5455.0249808086155,241.5386341585311,103.35033121726723,TOP,True,318.9078677090906,-4111.199510947044,5709.535663621144,264.58417104175965,230.60918245417983,BOTTOM,False,1,MID,278.28676769569864,188.88084536439445,-1.119154635605554,LEFT,0.333645522146054,0.9227227050341633,False,155.98264919436605,0.29098795820742707,0.5558970614765483,False,True,True
2026-08-17,075,VALID,52,64,STABLE,3,0.046875,21.333333333333332,2,0.0945383312050284,6,0.09375,10.666666666666666,3,0.09079210370593524,24,0.375,2.6666666666666665,1,0.10426517246205085,169.0769145639424,5563.319766908992,5395.216307120044,320.73415859957885,82.56218919115011,TOP,True,230.26666747185936,3448.7049025774254,5287.238909231145,224.28545107301363,127.0661261745428,LEFT,True,352.6894255304594,-5244.2588105856985,5665.973360827963,294.11350640494396,235.88407905271552,BOTTOM,False,2,LONG+MID,279.71103869251215,148.5041314728028,-41.49586852719719,TOP,0.315431018595873,0.9089052878020837,False,155.6157480269581,0.29265569078655407,0.5546253491111872,False,True,False
2026-08-18,075,VALID,53,64,TRANSITION,3,0.046875,21.333333333333332,3,0.09044781043916533,6,0.09375,10.666666666666666,2,0.0984592902333843,24,0.375,2.6666666666666665,1,0.10964211906709102,306.66717768421677,-3429.9284362765416,5216.755581839044,252.76272044721145,225.1675064764551,LEFT,False,24.415573940430477,-4956.14252506368,5442.893176235036,320.1970862391994,234.4920792040411,BOTTOM,False,250.5101023531671,1740.521713483842,5743.679138650126,216.4046332193564,160.4139148187094,LEFT,True,1,SHORT,263.1214799685891,206.69116683306854,16.691166833068536,LEFT,0.591730494819368,0.895087870570004,False,127.51646067303051,0.4203797242134977,0.5533536367458262,False,False,True
2026-08-19,075,VALID,54,64,STABLE,3,0.046875,21.333333333333332,3,0.09024230823169352,6,0.09375,10.666666666666666,2,0.09756953521569159,24,0.375,2.6666666666666665,1,0.10933948395149735,82.31262770307876,-753.1878313760722,5115.267867824893,373.0568929818878,199.86128424616444,RIGHT,False,58.815767164658155,-2754.0727283727774,5318.882563030433,352.5543537655251,221.80828442069935,RIGHT,False,266.71116876878295,293.45993696743864,5630.562626890045,220.29566675048505,185.41986544836837,LEFT,True,1,SHORT,315.3023044992993,202.3631447050774,12.363144705077389,RIGHT,0.3451968953994613,0.8812704533379245,False,153.44232407199505,0.3025348905818407,0.5520819243804651,False,True,True
