date,machine,long_phase,mid_phase,short_phase,long_x,long_y,mid_x,mid_y,short_x,short_y,distance_long_mid,distance_mid_short,distance_short_long,mean_pair_distance,max_pair_distance,min_pair_distance,convergence_score,phase_convergence,centroid_x,centroid_y,centroid_region,bullish,next_day_bullish,wave_direction_pattern,phase_alignment_score,high_alignment,repeat_position,repeat_cycle_index
2026-06-27,075,134.68539135296948,95.93514613982823,27.704005662390628,371.4553811693944,119.3250581302864,380.8730357329659,181.59244297518322,323.0910555108884,233.97450946867653,62.97554630887489,77.99126956597969,124.43313340343042,88.46664975942834,124.43313340343042,62.97554630887489,0.4343948481662254,False,358.4731574710829,178.29733685804874,RIGHT,True,True,DOWN-UP-UP,0.7239834168297015,False,0,0
2026-06-28,075,269.6853913529695,112.81014613982822,179.5790056623906,221.82546878664238,189.57074271634323,383.33549905181536,154.95161554344384,300.8082374857028,80.00383319574347,165.17861194013733,111.48057669585238,135.06733658906796,137.24217507501922,165.17861194013733,111.48057669585238,0.24918812754483033,False,301.98973510805354,141.50873048517684,TOP,True,False,DOWN-UP-DOWN,0.4649809373029854,False,1,0
2026-06-29,075,44.68539135296942,129.68514613982825,331.4540056623906,338.85161376344513,229.2806388950528,375.75151747804404,127.14304585369572,276.1593043434487,233.82516605102734,108.59876061184373,145.94411151822663,62.856808600850584,105.79989357697366,145.94411151822663,62.856808600850584,0.33661767491715167,False,330.2541451949793,196.7496169332586,RIGHT,False,True,UP-UP-UP,0.45873735557462425,False,2,0
2026-06-30,075,179.68539135296953,146.56014613982825,123.32900566239056,300.60399955799835,80.00214068037394,357.697702065017,102.62914312728611,379.86178674563917,137.48271765061952,61.41394064617996,41.30397446715445,97.90716806604962,66.87502772646134,97.90716806604962,41.30397446715445,0.5549674178815927,True,346.0544961228848,106.70466715275985,TOP,True,True,DOWN-UP-DOWN,0.9201961783983877,True,3,0
2026-07-01,075,314.6853913529694,163.43514613982822,275.2040056623906,260.54268921121565,229.0263560377868,330.98241603012485,85.83821686124665,225.21201805560122,196.81151145566346,159.57630875278068,153.3050853717134,47.81268174612805,120.2313586235407,159.57630875278068,47.81268174612805,0.2746531420328151,False,272.24570776564724,170.55869478489896,LEFT,True,False,UP-UP-DOWN,0.47708355500820665,False,4,0
2026-07-02,075,89.68539135296942,180.31014613982822,67.07900566239061,377.82311704528433,190.42732766426695,299.4045676023368,80.00208038325725,360.3625941268402,215.52422682598748,135.43708551873135,148.60058268461424,30.573259690767063,104.87030929803755,148.60058268461424,30.573259690767063,0.3245428059790262,False,345.86342625815377,161.98454495783724,RIGHT,False,True,UP-DOWN-UP,0.6696304394043309,False,5,0
2026-07-03,075,224.6853913529693,197.18514613982822,218.9540056623906,229.15031585594494,118.36794693687384,267.92146420994806,86.27580948498236,235.31668548366014,109.99152033846248,50.329983418626455,40.31757107113562,10.401376685044232,33.68297705826877,50.329983418626455,10.401376685044232,0.7712273480971525,True,244.12948851651768,104.87842558677289,TOP,True,False,DOWN-DOWN-DOWN,0.978740392490455,True,6,0
2026-07-04,075,359.6853913529694,214.06014613982825,10.8290056623905,299.74741461007477,235.99978893901596,241.4676029500803,103.41834547461558,308.7494762638736,235.74054400329942,144.82532788924877,148.44532562555733,9.00579379929886,100.75881577136833,148.44532562555733,9.00579379929886,0.3252485198838303,False,283.3214979413429,191.7195594723103,LEFT,False,False,UP-DOWN-UP,0.4046568876883315,False,7,0
2026-07-05,075,134.68539135296942,230.93514613982825,162.7040056623905,371.45538116939446,119.32505813028648,223.7803637299445,128.13557617997444,332.2736920056851,86.35558405650971,147.93760848427192,116.25992440297041,51.207333326614226,105.13495540461885,147.93760848427192,51.207333326614226,0.32755632507149124,False,309.1698123016747,111.27207278892354,TOP,False,False,DOWN-DOWN-DOWN,0.7666370354361446,False,8,0
2026-07-06,075,269.6853913529694,247.8101461398282,314.5790056623907,221.82546878664232,189.57074271634318,216.58631252221136,155.97673461381004,260.4401764316434,228.9827033258786,34.00009027570645,85.16473946049808,55.17606623887278,58.113631991692436,85.16473946049808,34.00009027570645,0.6128875479068269,True,232.95065258016567,191.51006021867727,LEFT,False,True,DOWN-DOWN-UP,0.8857962176291853,True,9,0
