group,value,samples,percentage,source_bullish_count,source_bullish_rate,target_bullish_count,target_bullish_rate,mean_improvement,mean_shape_similarity
transformation_type,IDENTITY_STABLE,1,3.4482758620689653,1,100.0,1,100.0,0.17123063937516136,0.9835279647260973
transformation_type,ROTATION,2,6.896551724137931,0,0.0,1,50.0,0.2465545835312632,0.7160585416696993
transformation_type,INVERSION_180,0,0.0,0,,0,,,
transformation_type,MIRROR_VERTICAL,0,0.0,0,,0,,,
transformation_type,MIRROR_HORIZONTAL,0,0.0,0,,0,,,
transformation_type,ROLE_SWAP,9,31.03448275862069,5,55.55555555555556,5,55.55555555555556,0.7093621002212988,0.8348673712659055
transformation_type,ROTATION_PLUS_ROLE_SWAP,7,24.137931034482758,4,57.14285714285714,2,28.57142857142857,0.5621084806864525,0.7472046635608913
transformation_type,NO_CLEAR_TRANSFORM,4,13.793103448275861,3,75.0,4,100.0,0.0538211316701564,0.7835802371507863
transformation_type,IRREGULAR,6,20.689655172413794,3,50.0,4,66.66666666666666,0.570280115978821,0.6583669742594233
