date,machine,long_phase,mid_phase,short_phase,long_x,long_y,mid_x,mid_y,short_x,short_y,distance_long_mid,distance_mid_short,distance_short_long,mean_pair_distance,max_pair_distance,min_pair_distance,convergence_score,phase_convergence,centroid_x,centroid_y,centroid_region,bullish,next_day_bullish,wave_direction_pattern
2026-06-27,075,134.6861129413951,95.66291420549457,27.835530768994825,371.45469479144236,119.3239567254516,380.7615433765425,181.99171816008464,323.20792108740915,233.9516522029778,63.35507678011338,77.5387269971724,124.36743843682186,88.42041407136922,124.36743843682186,63.35507678011338,0.4346934616508097,False,358.474719751798,178.42244236283804,RIGHT,True,True,DOWN-UP-UP
2026-06-28,075,269.6861129413951,112.53791420549456,179.71053076899483,221.82586638563026,189.57172946155785,383.37150742096975,155.40173839813178,300.55573660061776,80.00181224005799,165.11990318187986,111.99821766980064,134.92204869477453,137.3467231821517,165.11990318187986,111.99821766980064,0.2494549855369097,False,301.9177034690726,141.65842669991588,TOP,True,False,DOWN-UP-DOWN
2026-06-29,075,44.686112941395095,129.4129142054946,331.5855307689948,338.85230776085444,229.2803510831907,375.9587399409701,127.57810993617727,276.2766379903628,233.8489693052543,108.26002569491102,145.7052401265425,62.74222437628898,105.5691633992475,145.7052401265425,62.74222437628898,0.33770345397026136,False,330.3625618973958,196.9024767748741,RIGHT,False,True,UP-UP-UP
2026-06-30,075,179.6861129413951,146.2879142054946,123.46053076899477,300.6026142466938,80.0021308719363,358.0655087300846,102.97421585234588,379.79218569230864,137.26571498508326,61.884577487096614,40.59501699213051,97.72464526015735,66.73474657979482,97.72464526015735,40.59501699213051,0.5557970669992848,True,346.153436223029,106.7473539031218,TOP,True,True,DOWN-UP-DOWN
2026-07-01,075,314.6861129413951,163.16291420549456,275.3355307689948,260.54338443050324,229.02665146910613,331.4643169653297,86.0284206797663,225.3006812783861,196.97637082819696,159.61914885279492,153.5583445613059,47.6368409388079,120.2714447843029,159.61914885279492,47.6368409388079,0.2744584143054777,False,272.436127558073,170.67714765902315,LEFT,True,False,UP-UP-DOWN
2026-07-02,075,89.68611294139498,180.03791420549456,67.21053076899477,377.823525419812,190.42634976038792,299.9272099608411,80.00003108973111,360.4834330465034,215.41181413535963,135.13625648669182,148.33545477058703,30.413027365717046,104.6282462076653,148.33545477058703,30.413027365717046,0.32574793286096804,False,346.0780561423855,161.94606499515956,RIGHT,False,True,UP-DOWN-UP
2026-07-03,075,224.6861129413951,196.91291420549456,219.0855307689949,229.1496130171999,118.36904072225158,268.40168534125837,86.08191533810322,235.16235132431336,110.17611248264134,50.82502973245402,41.0534244848089,10.162533891172647,34.01366270281186,50.82502973245402,10.162533891172647,0.7689771375797545,True,244.23788322759052,104.87568951433205,TOP,True,False,DOWN-DOWN-DOWN
2026-07-04,075,359.6861129413951,213.7879142054946,10.960530768994659,299.7479939478639,235.99978990611805,241.83245220542426,103.0706939160792,308.85709242994363,235.73396929889563,144.99777424515602,148.6332635466343,9.112976229062125,100.91467134028414,148.6332635466343,9.112976229062125,0.3243942566062077,False,283.47917952774395,191.60148437369762,LEFT,False,False,UP-DOWN-UP
2026-07-05,075,134.6861129413951,230.66291420549453,162.8355307689949,371.45469479144236,119.32395672545161,223.98403413164903,127.69944423914295,332.0421080561155,86.26098157635114,147.7083089962373,115.73112601249959,51.44426419805901,104.96123306893196,147.7083089962373,51.44426419805901,0.3285985954716487,False,309.16027899306897,111.09479418031522,TOP,False,False,DOWN-DOWN-DOWN
2026-07-06,075,269.6861129413951,247.5379142054946,314.7105307689949,221.8258663856302,189.57172946155785,216.6189347226143,155.52705640505926,260.56690915373883,229.03664337530068,34.44055604759016,85.64510396475833,55.30233109896503,58.46266370377117,85.64510396475833,34.44055604759016,0.6107040728874621,True,233.00390342066112,191.3784764139726,LEFT,False,True,DOWN-DOWN-UP
