date,time,machine,group,event_type,source_status,source,confidence,hit_sequence_id,start_count
20260901,15:44,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,600
20260901,15:47,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,5
20260901,15:54,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,19
20260901,15:59,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,56
20260901,16:02,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,6
20260901,17:05,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,6,267
20260901,17:10,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,47
20260901,17:13,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,23
20260901,17:18,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,58
20260901,17:22,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,24
20260901,11:14,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,5
20260901,11:17,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,17
20260901,12:38,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,3,280
20260901,12:42,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,32
20260901,12:46,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,10
20260901,12:49,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,4
20260901,13:06,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,7,122
20260901,13:11,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,51
20260901,13:13,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,1
20260901,13:16,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,10
20260901,13:20,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,38
20260901,13:45,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,12,137
20260901,15:46,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,13,409
20260901,21:16,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,14,669
20260901,21:14,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,699
20260901,21:27,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,129
20260901,21:32,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,48
20260901,11:26,0042,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,38
20260901,11:30,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,18
20260901,11:33,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,31
20260901,12:51,0042,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,4,281
20260901,18:07,0042,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,5,922
20260901,18:11,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,44
20260901,18:20,0042,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,7,111
20260901,18:22,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,9
20260901,19:14,0042,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,9,316
20260901,13:25,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,131
20260901,13:33,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,77
20260901,13:36,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,8
20260901,16:00,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,4,496
20260901,16:59,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,5,254
20260901,17:02,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,10
20260901,17:05,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,6
20260901,17:08,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,8
20260901,17:11,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,9
20260901,18:45,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,10,392
