time,minute,g1,g2,g3,g4,g5,g6,g7,g8,g9,all39_total
09:00,540,0,0,0,0,0,0,0,0,0,0
09:05,545,0,0,0,0,0,0,0,0,0,0
09:10,550,0,0,0,0,0,0,0,0,0,0
09:15,555,0,0,0,0,0,0,0,0,0,0
09:20,560,0,0,0,0,0,0,0,0,0,0
09:25,565,0,0,0,0,0,0,0,0,0,0
09:30,570,0,0,0,0,0,0,0,0,0,0
09:35,575,0,0,0,0,0,0,0,0,0,0
09:40,580,0,0,0,0,0,0,0,0,0,0
09:45,585,0,0,0,0,0,0,0,0,0,0
09:50,590,0,0,0,0,0,0,0,0,0,0
09:55,595,0,0,0,0,0,0,0,0,0,0
10:00,600,0,0,0,0,0,0,0,0,0,0
10:05,605,0,0,0,0,0,0,0,0,0,0
10:10,610,-178,0,-89,0,0,0,0,0,-178,-445
10:15,615,-178,0,-89,0,0,0,0,0,-178,-445
10:20,620,-178,0,-89,0,0,0,0,0,-178,-445
10:25,625,-1778,-1277,-800,-433,-356,0,0,0,-356,-5000
10:30,630,-1778,-1277,-800,-433,-356,0,0,0,-356,-5000
10:35,635,-1778,-1277,-800,-433,-356,0,0,0,-356,-5000
10:40,640,-3556,-2043,-1600,779,-1244,0,0,0,-445,-8109
10:45,645,-3556,-2043,-1600,779,-1244,0,0,0,-445,-8109
10:50,650,-3556,-2043,-1600,779,-1244,0,0,0,-445,-8109
10:55,655,-3556,-2043,-1600,779,-1244,0,0,0,-445,-8109
11:00,660,-4978,-3319,-1600,-255,-1956,0,0,0,-1600,-13708
11:05,665,-4978,-3319,-1600,-255,-1956,0,0,0,-1600,-13708
11:10,670,-6044,-3930,-1600,-788,-2311,0,0,0,-534,-15207
11:15,675,-6044,-3930,-1600,-788,-2311,0,0,0,-534,-15207
11:20,680,-6044,-3930,-1600,-788,-2311,0,0,0,-534,-15207
11:25,685,-6044,-3930,-1600,-788,-2311,0,0,0,-534,-15207
11:30,690,-6756,-2776,-2919,298,-3200,-356,0,0,6866,-8843
11:35,695,-6756,-2776,-2919,298,-3200,-356,0,0,6866,-8843
11:40,700,-6756,-2776,-2919,298,-3200,-356,0,0,6866,-8843
11:45,705,-559,-4053,-4062,-1845,-3378,3448,0,-255,6849,-3855
11:50,710,-559,-4053,-4062,-1845,-3378,3448,0,-255,6849,-3855
11:55,715,-559,-4053,-4062,-1845,-3378,3448,0,-255,6849,-3855
12:00,720,-559,-4053,-4062,-1845,-3378,3448,0,-255,6849,-3855
12:05,725,-3909,-2776,-4952,-2278,-4445,2759,0,-255,6154,-9702
12:10,730,-3909,-2776,-4952,-2278,-4445,2759,0,-255,6154,-9702
12:15,735,-3909,-2776,-4952,-2278,-4445,2759,0,-255,6154,-9702
12:20,740,-3909,-2776,-4952,-2278,-4445,2759,0,-255,6154,-9702
12:25,745,-3909,-2776,-4952,-2278,-4445,2759,0,-255,6154,-9702
12:30,750,-6179,-5097,-6640,519,-6222,1131,-622,2513,3360,-17237
12:35,755,-6179,-5097,-6640,519,-6222,1131,-622,2513,3360,-17237
12:40,760,-6179,-5097,-6640,519,-6222,1131,-622,2513,3360,-17237
12:45,765,-6179,-5097,-6640,519,-6222,1131,-622,2513,3360,-17237
12:50,770,-5354,-8507,-8241,9264,-8000,-1392,-2133,-139,3085,-21417
12:55,775,-5354,-8507,-8241,9264,-8000,-1392,-2133,-139,3085,-21417
13:00,780,-5354,-8507,-8241,9264,-8000,-1392,-2133,-139,3085,-21417
13:05,785,-8522,-12094,-5752,12122,-7734,-2279,-4889,-2623,1950,-29821
13:10,790,-8522,-12094,-5752,12122,-7734,-2279,-4889,-2623,1950,-29821
13:15,795,-8522,-12094,-5752,12122,-7734,-2279,-4889,-2623,1950,-29821
13:20,800,-8522,-12094,-5752,12122,-7734,-2279,-4889,-2623,1950,-29821
13:25,805,-13095,-16648,463,14817,-4983,-4079,-7841,-8671,1201,-38836
13:30,810,-13095,-16648,463,14817,-4983,-4079,-7841,-8671,1201,-38836
13:35,815,-13095,-16648,463,14817,-4983,-4079,-7841,-8671,1201,-38836
13:40,820,-13095,-16648,463,14817,-4983,-4079,-7841,-8671,1201,-38836
13:45,825,-13095,-16648,463,14817,-4983,-4079,-7841,-8671,1201,-38836
13:50,830,-15989,-21081,1199,11370,-9482,-2284,-6477,-11125,2052,-51817
13:55,835,-15989,-21081,1199,11370,-9482,-2284,-6477,-11125,2052,-51817
14:00,840,-15989,-21081,1199,11370,-9482,-2284,-6477,-11125,2052,-51817
14:05,845,-15989,-21081,1199,11370,-9482,-2284,-6477,-11125,2052,-51817
14:10,850,-19416,-23468,-660,14981,-8375,-1569,-9734,-14158,3716,-58683
14:15,855,-19416,-23468,-660,14981,-8375,-1569,-9734,-14158,3716,-58683
14:20,860,-19416,-23468,-660,14981,-8375,-1569,-9734,-14158,3716,-58683
14:25,865,-19416,-23468,-660,14981,-8375,-1569,-9734,-14158,3716,-58683
14:30,870,-21128,-29299,-2182,11618,-13690,2924,-12719,-16179,8438,-72217
14:35,875,-21128,-29299,-2182,11618,-13690,2924,-12719,-16179,8438,-72217
14:40,880,-21128,-29299,-2182,11618,-13690,2924,-12719,-16179,8438,-72217
14:45,885,-21979,-32510,-1785,8789,-16801,688,-15644,-15169,7344,-87067
14:50,890,-21979,-32510,-1785,8789,-16801,688,-15644,-15169,7344,-87067
14:55,895,-21979,-32510,-1785,8789,-16801,688,-15644,-15169,7344,-87067
15:00,900,-21979,-32510,-1785,8789,-16801,688,-15644,-15169,7344,-87067
15:05,905,-21979,-32510,-1785,8789,-16801,688,-15644,-15169,7344,-87067
15:10,910,-25503,-33444,-2298,6099,-16731,-3120,-17956,-18523,13791,-97685
15:15,915,-25503,-33444,-2298,6099,-16731,-3120,-17956,-18523,13791,-97685
15:20,920,-25503,-33444,-2298,6099,-16731,-3120,-17956,-18523,13791,-97685
15:25,925,-25503,-33444,-2298,6099,-16731,-3120,-17956,-18523,13791,-97685
15:30,930,-29630,-33421,-294,1308,-22667,-5865,-22133,-18932,10257,-121377
15:35,935,-29630,-33421,-294,1308,-22667,-5865,-22133,-18932,10257,-121377
15:40,940,-29630,-33421,-294,1308,-22667,-5865,-22133,-18932,10257,-121377
15:45,945,-31067,-37619,562,-2873,-25867,1796,-25600,-17422,6459,-131631
15:50,950,-31067,-37619,562,-2873,-25867,1796,-25600,-17422,6459,-131631
15:55,955,-31067,-37619,562,-2873,-25867,1796,-25600,-17422,6459,-131631
16:00,960,-31067,-37619,562,-2873,-25867,1796,-25600,-17422,6459,-131631
16:05,965,-31067,-37619,562,-2873,-25867,1796,-25600,-17422,6459,-131631
16:10,970,-33077,-38360,4783,-4883,-29778,-1739,-21778,-20241,2964,-142109
16:15,975,-33077,-38360,4783,-4883,-29778,-1739,-21778,-20241,2964,-142109
16:20,980,-33077,-38360,4783,-4883,-29778,-1739,-21778,-20241,2964,-142109
16:25,985,-33077,-38360,4783,-4883,-29778,-1739,-21778,-20241,2964,-142109
16:30,990,-35910,-30614,9705,-8167,-28889,-1343,-25244,-18175,-263,-138900
16:35,995,-35910,-30614,9705,-8167,-28889,-1343,-25244,-18175,-263,-138900
16:40,1000,-35910,-30614,9705,-8167,-28889,-1343,-25244,-18175,-263,-138900
16:45,1005,-35910,-30614,9705,-8167,-28889,-1343,-25244,-18175,-263,-138900
16:50,1010,-38400,-17337,13161,-10565,-28445,1202,-28267,-23160,-4755,-136566
16:55,1015,-38400,-17337,13161,-10565,-28445,1202,-28267,-23160,-4755,-136566
17:00,1020,-38400,-17337,13161,-10565,-28445,1202,-28267,-23160,-4755,-136566
17:05,1025,-39200,-15967,15303,-14281,-31112,1177,-28978,-26868,-5881,-145807
17:10,1030,-39200,-15967,15303,-14281,-31112,1177,-28978,-26868,-5881,-145807
17:15,1035,-39200,-15967,15303,-14281,-31112,1177,-28978,-26868,-5881,-145807
17:20,1040,-39200,-15967,15303,-14281,-31112,1177,-28978,-26868,-5881,-145807
17:25,1045,-39200,-15967,15303,-14281,-31112,1177,-28978,-26868,-5881,-145807
17:30,1050,-42222,-19070,23137,-15923,-32978,4286,-25831,-25901,-4940,-139442
17:35,1055,-42222,-19070,23137,-15923,-32978,4286,-25831,-25901,-4940,-139442
17:40,1060,-42222,-19070,23137,-15923,-32978,4286,-25831,-25901,-4940,-139442
17:45,1065,-42222,-19070,23137,-15923,-32978,4286,-25831,-25901,-4940,-139442
17:50,1070,-43200,-11902,20587,-18167,-33156,6475,-29969,-24622,-8454,-142408
17:55,1075,-43200,-11902,20587,-18167,-33156,6475,-29969,-24622,-8454,-142408
18:00,1080,-43200,-11902,20587,-18167,-33156,6475,-29969,-24622,-8454,-142408
18:05,1085,-43200,-11902,20587,-18167,-33156,6475,-29969,-24622,-8454,-142408
18:10,1090,-45422,-9195,33948,-21196,-29777,6214,-29956,-22819,-11911,-130114
18:15,1095,-45422,-9195,33948,-21196,-29777,6214,-29956,-22819,-11911,-130114
18:20,1100,-45422,-9195,33948,-21196,-29777,6214,-29956,-22819,-11911,-130114
18:25,1105,-45689,-8925,39103,-19648,-30959,13422,-28801,-21679,-14756,-117932
18:30,1110,-45689,-8925,39103,-19648,-30959,13422,-28801,-21679,-14756,-117932
18:35,1115,-45689,-8925,39103,-19648,-30959,13422,-28801,-21679,-14756,-117932
18:40,1120,-45689,-8925,39103,-19648,-30959,13422,-28801,-21679,-14756,-117932
18:45,1125,-45689,-8925,39103,-19648,-30959,13422,-28801,-21679,-14756,-117932
18:50,1130,-43644,-12627,40780,-19930,-35801,11349,-31023,-23500,-16780,-131176
18:55,1135,-43644,-12627,40780,-19930,-35801,11349,-31023,-23500,-16780,-131176
19:00,1140,-43644,-12627,40780,-19930,-35801,11349,-31023,-23500,-16780,-131176
19:05,1145,-43644,-12627,40780,-19930,-35801,11349,-31023,-23500,-16780,-131176
19:10,1150,-39289,-14050,41419,-17749,-37904,8854,-29966,-20275,-15179,-124139
19:15,1155,-39289,-14050,41419,-17749,-37904,8854,-29966,-20275,-15179,-124139
19:20,1160,-39289,-14050,41419,-17749,-37904,8854,-29966,-20275,-15179,-124139
19:25,1165,-42133,-17245,39207,-16026,-35466,8573,-32000,-14042,-14023,-123155
19:30,1170,-42133,-17245,39207,-16026,-35466,8573,-32000,-14042,-14023,-123155
19:35,1175,-42133,-17245,39207,-16026,-35466,8573,-32000,-14042,-14023,-123155
19:40,1180,-42133,-17245,39207,-16026,-35466,8573,-32000,-14042,-14023,-123155
