time,minute,g1,g2,g3,g4,g5,g6,g7,g8,g9,all39_total
09:00,540,0,0,0,0,0,0,0,0,0,0
09:05,545,0,0,0,0,0,0,0,0,0,0
09:10,550,0,0,0,0,0,0,0,0,0,0
09:15,555,0,0,0,0,0,0,0,0,0,0
09:20,560,0,0,0,0,0,0,0,0,0,0
09:25,565,0,0,0,0,0,0,0,0,0,0
09:30,570,0,0,0,0,0,0,0,0,0,0
09:35,575,0,0,0,0,0,0,0,0,0,0
09:40,580,0,0,0,0,0,0,0,0,0,0
09:45,585,0,0,0,0,0,0,0,0,0,0
09:50,590,0,0,0,0,0,0,0,0,0,0
09:55,595,0,0,0,0,0,0,0,0,0,0
10:00,600,0,0,0,0,0,0,0,0,0,0
10:05,605,0,0,0,0,0,0,0,0,0,0
10:10,610,0,0,0,-178,0,0,0,0,-267,-445
10:15,615,0,0,0,-178,0,0,0,0,-267,-445
10:20,620,0,0,0,-178,0,0,0,0,-267,-445
10:25,625,-533,0,3719,-1244,-800,0,-1244,0,-444,-546
10:30,630,-533,0,3719,-1244,-800,0,-1244,0,-444,-546
10:35,635,-533,0,3719,-1244,-800,0,-1244,0,-444,-546
10:40,640,-1600,0,9174,-2489,-515,0,-2393,-711,-1333,133
10:45,645,-1600,0,9174,-2489,-515,0,-2393,-711,-1333,133
10:50,650,-1600,0,9174,-2489,-515,0,-2393,-711,-1333,133
10:55,655,-1600,0,9174,-2489,-515,0,-2393,-711,-1333,133
11:00,660,3621,-178,13140,-4178,7118,0,-4580,-1600,-2577,10766
11:05,665,3621,-178,13140,-4178,7118,0,-4580,-1600,-2577,10766
11:10,670,4745,-178,15868,-4533,6423,1379,-5196,-1778,-3289,13441
11:15,675,4745,-178,15868,-4533,6423,1379,-5196,-1778,-3289,13441
11:20,680,4745,-178,15868,-4533,6423,1379,-5196,-1778,-3289,13441
11:25,685,4745,-178,15868,-4533,6423,1379,-5196,-1778,-3289,13441
11:30,690,3711,-356,22243,-4889,10819,4828,-872,-3555,-5511,26418
11:35,695,3711,-356,22243,-4889,10819,4828,-872,-3555,-5511,26418
11:40,700,3711,-356,22243,-4889,10819,4828,-872,-3555,-5511,26418
11:45,705,4485,-445,23827,-6577,16235,6724,-4010,-5601,-7467,27171
11:50,710,4485,-445,23827,-6577,16235,6724,-4010,-5601,-7467,27171
11:55,715,4485,-445,23827,-6577,16235,6724,-4010,-5601,-7467,27171
12:00,720,4485,-445,23827,-6577,16235,6724,-4010,-5601,-7467,27171
12:05,725,3106,-2577,22979,-8178,15087,8427,-4013,-5867,-9690,19274
12:10,730,3106,-2577,22979,-8178,15087,8427,-4013,-5867,-9690,19274
12:15,735,3106,-2577,22979,-8178,15087,8427,-4013,-5867,-9690,19274
12:20,740,3106,-2577,22979,-8178,15087,8427,-4013,-5867,-9690,19274
12:25,745,3106,-2577,22979,-8178,15087,8427,-4013,-5867,-9690,19274
12:30,750,1554,-5600,23462,-12357,14364,14828,-6089,-6756,-11467,11939
12:35,755,1554,-5600,23462,-12357,14364,14828,-6089,-6756,-11467,11939
12:40,760,1554,-5600,23462,-12357,14364,14828,-6089,-6756,-11467,11939
12:45,765,1554,-5600,23462,-12357,14364,14828,-6089,-6756,-11467,11939
12:50,770,2,-3227,23333,-16712,13939,17705,-9050,-4744,-12445,8801
12:55,775,2,-3227,23333,-16712,13939,17705,-9050,-4744,-12445,8801
13:00,780,2,-3227,23333,-16712,13939,17705,-9050,-4744,-12445,8801
13:05,785,692,-4280,19987,-19200,9515,18462,-9938,-1855,-11701,1682
13:10,790,692,-4280,19987,-19200,9515,18462,-9938,-1855,-11701,1682
13:15,795,692,-4280,19987,-19200,9515,18462,-9938,-1855,-11701,1682
13:20,800,692,-4280,19987,-19200,9515,18462,-9938,-1855,-11701,1682
13:25,805,-952,-5697,17933,-21866,5405,16695,-13139,-976,-13072,-15669
13:30,810,-952,-5697,17933,-21866,5405,16695,-13139,-976,-13072,-15669
13:35,815,-952,-5697,17933,-21866,5405,16695,-13139,-976,-13072,-15669
13:40,820,-952,-5697,17933,-21866,5405,16695,-13139,-976,-13072,-15669
13:45,825,-952,-5697,17933,-21866,5405,16695,-13139,-976,-13072,-15669
13:50,830,-4111,-9940,18641,-15371,-640,15372,-16161,5636,-12573,-19147
13:55,835,-4111,-9940,18641,-15371,-640,15372,-16161,5636,-12573,-19147
14:00,840,-4111,-9940,18641,-15371,-640,15372,-16161,5636,-12573,-19147
14:05,845,-4111,-9940,18641,-15371,-640,15372,-16161,5636,-12573,-19147
14:10,850,-5683,-10394,22314,-15748,-4056,12623,-19596,2856,-16905,-34589
14:15,855,-5683,-10394,22314,-15748,-4056,12623,-19596,2856,-16905,-34589
14:20,860,-5683,-10394,22314,-15748,-4056,12623,-19596,2856,-16905,-34589
14:25,865,-5683,-10394,22314,-15748,-4056,12623,-19596,2856,-16905,-34589
14:30,870,-4349,-11446,17394,-20672,2628,10532,-17784,-1622,-21924,-47243
14:35,875,-4349,-11446,17394,-20672,2628,10532,-17784,-1622,-21924,-47243
14:40,880,-4349,-11446,17394,-20672,2628,10532,-17784,-1622,-21924,-47243
14:45,885,-4794,-3115,18030,-19083,1074,9498,-20670,-5048,-16535,-40643
14:50,890,-4794,-3115,18030,-19083,1074,9498,-20670,-5048,-16535,-40643
14:55,895,-4794,-3115,18030,-19083,1074,9498,-20670,-5048,-16535,-40643
15:00,900,-4794,-3115,18030,-19083,1074,9498,-20670,-5048,-16535,-40643
15:05,905,-4794,-3115,18030,-19083,1074,9498,-20670,-5048,-16535,-40643
15:10,910,-6295,4635,22715,-19644,-25,7041,-23751,-7092,-15264,-37680
15:15,915,-6295,4635,22715,-19644,-25,7041,-23751,-7092,-15264,-37680
15:20,920,-6295,4635,22715,-19644,-25,7041,-23751,-7092,-15264,-37680
15:25,925,-6295,4635,22715,-19644,-25,7041,-23751,-7092,-15264,-37680
15:30,930,-9106,5124,19067,-25290,-854,5216,-27897,-5645,-4258,-43643
15:35,935,-9106,5124,19067,-25290,-854,5216,-27897,-5645,-4258,-43643
15:40,940,-9106,5124,19067,-25290,-854,5216,-27897,-5645,-4258,-43643
15:45,945,-11227,2813,25482,-18549,-6228,11747,-32912,-7595,-7102,-43571
15:50,950,-11227,2813,25482,-18549,-6228,11747,-32912,-7595,-7102,-43571
15:55,955,-11227,2813,25482,-18549,-6228,11747,-32912,-7595,-7102,-43571
16:00,960,-11227,2813,25482,-18549,-6228,11747,-32912,-7595,-7102,-43571
16:05,965,-11227,2813,25482,-18549,-6228,11747,-32912,-7595,-7102,-43571
16:10,970,-4180,790,26937,-14180,-10985,8934,-35440,-1905,-10513,-40542
16:15,975,-4180,790,26937,-14180,-10985,8934,-35440,-1905,-10513,-40542
16:20,980,-4180,790,26937,-14180,-10985,8934,-35440,-1905,-10513,-40542
16:25,985,-4180,790,26937,-14180,-10985,8934,-35440,-1905,-10513,-40542
16:30,990,982,-4343,22567,-18314,-12422,6629,-39921,-2137,-9976,-56935
16:35,995,982,-4343,22567,-18314,-12422,6629,-39921,-2137,-9976,-56935
16:40,1000,982,-4343,22567,-18314,-12422,6629,-39921,-2137,-9976,-56935
16:45,1005,982,-4343,22567,-18314,-12422,6629,-39921,-2137,-9976,-56935
16:50,1010,8241,-7459,18096,-20312,-7529,3633,-35736,-3053,-11555,-55674
16:55,1015,8241,-7459,18096,-20312,-7529,3633,-35736,-3053,-11555,-55674
17:00,1020,8241,-7459,18096,-20312,-7529,3633,-35736,-3053,-11555,-55674
17:05,1025,14596,-10416,12999,-22223,-5907,3288,-25029,-6469,-11234,-50395
17:10,1030,14596,-10416,12999,-22223,-5907,3288,-25029,-6469,-11234,-50395
17:15,1035,14596,-10416,12999,-22223,-5907,3288,-25029,-6469,-11234,-50395
17:20,1040,14596,-10416,12999,-22223,-5907,3288,-25029,-6469,-11234,-50395
17:25,1045,14596,-10416,12999,-22223,-5907,3288,-25029,-6469,-11234,-50395
17:30,1050,37103,-13310,17365,-24832,-9531,1614,-23098,-9545,-7863,-32097
17:35,1055,37103,-13310,17365,-24832,-9531,1614,-23098,-9545,-7863,-32097
17:40,1060,37103,-13310,17365,-24832,-9531,1614,-23098,-9545,-7863,-32097
17:45,1065,37103,-13310,17365,-24832,-9531,1614,-23098,-9545,-7863,-32097
17:50,1070,62635,-16671,25998,-19029,-12276,3752,-20656,-10003,-954,12796
17:55,1075,62635,-16671,25998,-19029,-12276,3752,-20656,-10003,-954,12796
18:00,1080,62635,-16671,25998,-19029,-12276,3752,-20656,-10003,-954,12796
18:05,1085,62635,-16671,25998,-19029,-12276,3752,-20656,-10003,-954,12796
18:10,1090,69882,-19244,31100,-15268,-15199,1743,-16399,-12912,-1046,22657
18:15,1095,69882,-19244,31100,-15268,-15199,1743,-16399,-12912,-1046,22657
18:20,1100,69882,-19244,31100,-15268,-15199,1743,-16399,-12912,-1046,22657
18:25,1105,67890,-14134,32873,-18706,-15797,-1000,-11255,-16156,-3977,19738
18:30,1110,67890,-14134,32873,-18706,-15797,-1000,-11255,-16156,-3977,19738
18:35,1115,67890,-14134,32873,-18706,-15797,-1000,-11255,-16156,-3977,19738
18:40,1120,67890,-14134,32873,-18706,-15797,-1000,-11255,-16156,-3977,19738
18:45,1125,67890,-14134,32873,-18706,-15797,-1000,-11255,-16156,-3977,19738
18:50,1130,71017,-10666,31774,-21190,-18154,-1000,-5891,-16239,-5357,24294
18:55,1135,71017,-10666,31774,-21190,-18154,-1000,-5891,-16239,-5357,24294
19:00,1140,71017,-10666,31774,-21190,-18154,-1000,-5891,-16239,-5357,24294
19:05,1145,71017,-10666,31774,-21190,-18154,-1000,-5891,-16239,-5357,24294
19:10,1150,75725,-12633,32270,-22967,-13541,-2773,-2007,-19261,-6230,28583
19:15,1155,75725,-12633,32270,-22967,-13541,-2773,-2007,-19261,-6230,28583
19:20,1160,75725,-12633,32270,-22967,-13541,-2773,-2007,-19261,-6230,28583
19:25,1165,76751,-15381,31010,-20854,-17432,-6059,557,-20328,-7829,20435
19:30,1170,76751,-15381,31010,-20854,-17432,-6059,557,-20328,-7829,20435
19:35,1175,76751,-15381,31010,-20854,-17432,-6059,557,-20328,-7829,20435
19:40,1180,76751,-15381,31010,-20854,-17432,-6059,557,-20328,-7829,20435
19:45,1185,75725,-16913,29307,-21350,-15831,-9249,557,-21661,-8184,12401
19:50,1190,75725,-16913,29307,-21350,-15831,-9249,557,-21661,-8184,12401
19:55,1195,75725,-16913,29307,-21350,-15831,-9249,557,-21661,-8184,12401
